Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",22y 128d,55 (22-2-31 41.82%),17 (0.31),←,
46,"Begley, Colm",21y 204d,22 (7-2-13 36.36%),6 (0.27),←,
20,"Black, Simon",28y 354d,213 (129-3-81 61.27%),133 (0.62),←,
36,"Bradshaw, Daniel",29y 122d,182 (104-2-76 57.69%),366 (2.01),179 (101-2-76 56.98%),366 (2.04)
17,"Brennan, Jared",23y 238d,60 (29-2-29 50.00%),47 (0.78),←,
16,"Brown, Jonathan",26y 145d,140 (92-2-46 66.43%),274 (1.96),←,
19,"Charman, Jamie",25y 250d,106 (64-3-39 61.79%),45 (0.42),←,
30,"Copeland, Robert",26y 301d,131 (78-2-51 60.31%),35 (0.27),←,
18,"Corrie, Anthony",23y 274d,34 (14-0-20 41.18%),27 (0.79),←,
39,"Drummond, Josh",24y 338d,33 (14-1-18 43.94%),17 (0.52),←,
33,"Hooper, Rhan",20y 73d,20 (8-1-11 42.50%),17 (0.85),←,
4,"Johnstone, Travis",27y 249d,161 (78-1-82 48.76%),111 (0.69),1 (0-0-1 0.00%),
44,"Lappin, Nigel",31y 275d,276 (160-6-110 59.06%),174 (0.63),215 (128-5-82 60.70%),134 (0.62)
23,"Leuenberger, Matthew",19y 289d,10 (5-1-4 55.00%),1 (0.10),←,
26,"Macdonald, Joel",23y 164d,42 (23-0-19 54.76%),6 (0.14),←,
21,"Merrett, Daniel",23y 101d,47 (18-2-27 40.43%),16 (0.34),←,
8,"Notting, Tim",29y 153d,179 (106-3-70 60.06%),127 (0.71),←,
24,"Patfull, Joel",23y 106d,37 (14-2-21 40.54%),16 (0.43),←,
6,"Power, Luke",28y 74d,196 (117-2-77 60.20%),185 (0.94),←,
35,"Rischitelli, Michael",22y 74d,45 (18-2-25 42.22%),18 (0.40),←,
28,"Selwood, Troy",23y 326d,48 (19-1-28 40.63%),7 (0.15),←,
32,"Stiller, Cheynee",21y 324d,36 (12-2-22 36.11%),11 (0.31),←,
Totals,Totals,24y 340d,2073 (1131-42-900 54.56%),1656 (0.80),,
C,"Matthews, Leigh",56y 21d,440 (257-8-175 59.32%),,216 (132-3-81 61.81%),
