Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
22,"Addison, Dylan",6,4,1,7,,,,4.0,3.0,,,2.0,,2.0,,2.0,6.0,1.0,,,,,69.0
21,"Akermanis, Jason",11,4,4,15,1,2.0,,1.0,,3.0,1.0,3.0,2.0,1.0,,5.0,11.0,,,1.0,,1.0,78.0
5,"Boyd, Matthew",16,7,5,21,,,,3.0,4.0,6.0,5.0,3.0,,,,6.0,14.0,,,2.0,1.0,,95.0
17,"Cooney, Adam",15,6,9,24,2,3.0,,4.0,,7.0,11.0,4.0,1.0,2.0,1.0,13.0,10.0,,,,8.0,3.0,91.0
4,"Cross, Daniel",13,8,13,26,,1.0,2.0,6.0,3.0,1.0,4.0,2.0,2.0,,,13.0,14.0,1.0,1.0,1.0,1.0,1.0,86.0
14,"Darcy, Luke",3,2,4,7,,,13.0,1.0,2.0,1.0,1.0,3.0,,2.0,,3.0,4.0,,,2.0,1.0,1.0,73.0
10,"Eagleton, Nathan",13,3,5,18,2,1.0,,3.0,1.0,4.0,3.0,3.0,1.0,,,8.0,8.0,1.0,,1.0,,,87.0
13,"Giansiracusa, Daniel",12,5,8,20,2,1.0,,4.0,,5.0,2.0,3.0,1.0,1.0,,6.0,14.0,,,,1.0,1.0,87.0
9,"Gilbee, Lindsay",13,4,4,17,1,1.0,,2.0,2.0,2.0,,7.0,1.0,1.0,,4.0,11.0,1.0,1.0,6.0,2.0,,97.0
16,"Griffen, Ryan",6,1,9,15,1,,,3.0,1.0,3.0,2.0,1.0,3.0,1.0,,9.0,5.0,,,,2.0,2.0,63.0
8,"Hahn, Mitch",5,2,1,6,1,,,4.0,,2.0,,1.0,,,,2.0,4.0,1.0,,1.0,,,63.0
25,"Hargrave, Ryan",9,3,3,12,1,,,2.0,3.0,,2.0,1.0,2.0,1.0,,8.0,5.0,,,4.0,,,100.0
19,"Higgins, Shaun",6,1,7,13,2,,1.0,,,3.0,1.0,,,,,6.0,6.0,,,2.0,2.0,1.0,68.0
6,"Johnson, Brad",17,8,3,20,3,3.0,,1.0,,6.0,3.0,3.0,1.0,,,13.0,6.0,4.0,3.0,1.0,1.0,,97.0
36,"Lake, Brian",13,9,2,15,,,,1.0,3.0,1.0,,6.0,1.0,,,9.0,5.0,6.0,,4.0,1.0,,100.0
23,"McMahon, Jordan",6,1,5,11,,,,1.0,2.0,2.0,1.0,2.0,,1.0,,4.0,6.0,,,2.0,3.0,1.0,80.0
38,"Morris, Dale",5,1,2,7,,,,2.0,3.0,,1.0,1.0,,,,1.0,2.0,,,6.0,,,100.0
15,"Power, Sam",9,5,4,13,1,,,3.0,1.0,2.0,,2.0,,,,2.0,10.0,,2.0,,,,70.0
30,"Robbins, Matthew",3,,4,7,1,,,3.0,,3.0,,,1.0,,,4.0,3.0,,,,1.0,1.0,58.0
11,"Street, Peter",6,2,4,10,1,,22.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,,5.0,4.0,,1.0,,3.0,1.0,66.0
7,"West, Scott",14,3,17,31,,1.0,,3.0,4.0,5.0,5.0,2.0,1.0,,,13.0,17.0,,,,2.0,1.0,90.0
37,"Wight, Cameron",4,3,3,7,,,,3.0,2.0,2.0,,2.0,1.0,1.0,,2.0,5.0,,,7.0,3.0,,81.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,205,82,117,322,19,14.0,38.0,55.0,35.0,59.0,46.0,52.0,20.0,14.0,1.0,138.0,170.0,15.0,8.0,40.0,32.0,14.0,
Opposition,Opposition,217,115,163,380,21,12.0,37.0,61.0,33.0,61.0,30.0,45.0,14.0,20.0,5.0,124.0,252.0,13.0,14.0,51.0,24.0,11.0,
