Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
1,"Ballantyne, Hayden",9,3,3,12,,1.0,,4.0,,5.0,3.0,2.0,1.0,1.0,,4.0,8.0,,,1.0,3.0,,79.0
21,"Barlow, Michael",13,7,19,32,3,,,6.0,4.0,4.0,5.0,3.0,1.0,1.0,2.0,11.0,20.0,1.0,1.0,,1.0,2.0,75.0
26,"Bradley, Kepler",7,6,9,16,,1.0,4.0,1.0,1.0,3.0,,2.0,1.0,1.0,,9.0,6.0,3.0,1.0,1.0,,,82.0
15,"Crowley, Ryan",4,1,8,12,,,,6.0,1.0,1.0,4.0,2.0,2.0,1.0,,6.0,6.0,,,,,1.0,79.0
40,"de Boer, Matt",5,4,6,11,,,,1.0,,2.0,,,,,,2.0,8.0,,,3.0,,,66.0
25,"Dodd, Steven",3,4,10,13,,,,2.0,2.0,,,2.0,,,,6.0,7.0,1.0,,2.0,,,87.0
41,"Duffield, Paul",8,,4,12,,,,9.0,7.0,,,1.0,1.0,,,3.0,7.0,,,1.0,2.0,,94.0
13,"Fyfe, Nat",13,4,7,20,1,,,3.0,,3.0,3.0,3.0,1.0,2.0,,7.0,13.0,1.0,,3.0,,,82.0
14,"Grover, Antoni",4,2,6,10,,,,1.0,4.0,,,,,,,6.0,4.0,1.0,,2.0,,,100.0
43,"Hayden, Roger",7,3,5,12,,,,2.0,1.0,2.0,,2.0,1.0,2.0,,3.0,7.0,,,1.0,,,82.0
32,"Hill, Stephen",13,5,11,24,2,1.0,,3.0,2.0,5.0,3.0,1.0,,,,7.0,17.0,1.0,,1.0,2.0,2.0,82.0
5,"Ibbotson, Garrick",4,,4,8,,1.0,,3.0,,2.0,,3.0,1.0,1.0,,3.0,5.0,,,1.0,,,78.0
23,"Mayne, Chris",1,1,8,9,1,,,4.0,1.0,,,,1.0,,,6.0,3.0,,1.0,,,,87.0
9,"McPhee, Adam",2,2,7,9,,,,4.0,,1.0,,1.0,,1.0,,1.0,9.0,,1.0,1.0,,,82.0
2,"Morabito, Anthony",8,2,3,11,,,,2.0,,5.0,,5.0,,,,4.0,6.0,,1.0,,,1.0,66.0
16,"Mundy, David",10,3,10,20,,,,10.0,3.0,2.0,6.0,3.0,2.0,,,8.0,11.0,,,4.0,,2.0,77.0
10,"Palmer, Rhys",8,2,10,18,,,,4.0,4.0,1.0,,5.0,,2.0,,4.0,14.0,,,4.0,1.0,,64.0
29,"Pavlich, Matthew",8,6,1,9,3,1.0,,6.0,1.0,2.0,2.0,1.0,2.0,1.0,,6.0,6.0,2.0,4.0,1.0,,,97.0
31,"Sandilands, Aaron",4,1,7,11,1,,37.0,3.0,3.0,2.0,7.0,,1.0,,,9.0,2.0,,,9.0,,,89.0
8,"Suban, Nick",9,1,6,15,,1.0,,1.0,2.0,3.0,1.0,3.0,1.0,,,8.0,7.0,,,2.0,1.0,,62.0
20,"Tarrant, Chris",5,4,4,9,,,3.0,2.0,6.0,,,1.0,,1.0,,2.0,6.0,2.0,,6.0,1.0,,95.0
47,"van Berlo, Jay",5,4,3,8,1,,,3.0,2.0,2.0,,2.0,,2.0,,5.0,3.0,1.0,1.0,1.0,,,94.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,150,65,151,301,12,10.0,44.0,80.0,44.0,45.0,34.0,42.0,16.0,16.0,2.0,120.0,175.0,13.0,10.0,44.0,11.0,8.0,
Opposition,Opposition,225,111,171,396,16,9.0,30.0,62.0,30.0,65.0,35.0,42.0,16.0,16.0,4.0,144.0,251.0,13.0,21.0,45.0,12.0,13.0,
