Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
12,"Astbury, David",26y 167d,80 (33-2-45 42.50%),8 (0.10),←,
35,"Broad, Nathan",24y 119d,7 (5-0-2 71.43%),,←,
40,"Butler, Dan",21y 70d,18 (12-0-6 66.67%),21 (1.17),←,
22,"Caddy, Josh",24y 318d,114 (65-1-48 57.46%),93 (0.82),19 (13-0-6 68.42%),17 (0.89)
46,"Castagna, Jason",21y 31d,25 (14-0-11 56.00%),25 (1.00),←,
9,"Cotchin, Trent",27y 127d,193 (96-2-95 50.26%),116 (0.60),←,
10,"Edwards, Shane",28y 291d,202 (89-5-108 45.30%),137 (0.68),←,
5,"Ellis, Brandon",24y 9d,130 (71-1-58 55.00%),46 (0.35),←,
32,"Ellis, Corey",20y 307d,23 (11-0-12 47.83%),7 (0.30),←,
6,"Grigg, Shaun",29y 115d,187 (93-2-92 50.27%),88 (0.47),144 (75-2-67 52.78%),78 (0.54)
2,"Grimes, Dylan",26y 27d,99 (56-0-43 56.57%),3 (0.03),←,
14,"Houli, Bachar",29y 92d,165 (81-3-81 50.00%),36 (0.22),139 (71-2-66 51.80%),27 (0.19)
23,"Lambert, Kane",25y 259d,47 (26-0-21 55.32%),22 (0.47),←,
4,"Martin, Dustin",26y 47d,173 (85-2-86 49.71%),178 (1.03),←,
33,"McIntosh, Kamdyn",23y 131d,48 (28-0-20 58.33%),9 (0.19),←,
25,"Nankervis, Toby",23y,31 (20-0-11 64.52%),13 (0.42),19 (13-0-6 68.42%),10 (0.53)
3,"Prestia, Dion",24y 304d,112 (38-0-74 33.93%),33 (0.29),17 (12-0-5 70.59%),3 (0.18)
18,"Rance, Alex",27y 307d,170 (81-2-87 48.24%),8 (0.05),←,
8,"Riewoldt, Jack",28y 285d,220 (100-4-116 46.36%),526 (2.39),←,
17,"Rioli, Daniel",20y 118d,38 (19-0-19 50.00%),33 (0.87),←,
47,"Soldo, Ivan",21y 120d,7 (4-0-3 57.14%),1 (0.14),←,
1,"Vlastuin, Nick",23y 115d,91 (51-0-40 56.04%),19 (0.21),←,
Totals,Totals,24y 335d,2180 (1078-24-1078 49.45%),1422 (0.65),,
C,"Hardwick, Damien",44y 359d,177 (87-2-88 49.72%),,←,
