North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Adams, Leigh",6,,3,9,2,,,3.0,,,3.0,1.0,2.0,1.0,,7.0,2.0,,,2.0,,1.0,56.0
4,"Anthony, Liam",12,5,16,28,1,2.0,,3.0,,4.0,,1.0,,,,7.0,20.0,,,1.0,,,75.0
18,"Atley, Shaun",9,1,10,19,,,,2.0,1.0,4.0,,1.0,,,,2.0,17.0,,,2.0,6.0,,95.0
3,"Bastinac, Ryan",12,7,17,29,1,1.0,,1.0,3.0,5.0,1.0,4.0,,1.0,,6.0,23.0,,2.0,1.0,3.0,1.0,82.0
33 ↑,"Campbell, Matt",7,1,4,11,,1.0,,1.0,,4.0,2.0,1.0,1.0,,,2.0,8.0,,,,15.0,,37.0
10,"Cunnington, Ben",5,1,21,26,,,,8.0,,,7.0,2.0,1.0,1.0,,14.0,11.0,,,3.0,,,77.0
11,"Firrito, Michael",10,5,10,20,,,,,2.0,2.0,,3.0,,3.0,,4.0,15.0,,,3.0,1.0,1.0,95.0
43,"Gibson, Sam",23,8,13,36,,,,4.0,2.0,10.0,3.0,2.0,1.0,1.0,,5.0,31.0,,,,,,79.0
22,"Goldstein, Todd",6,3,16,22,,,48.0,,,2.0,7.0,3.0,2.0,2.0,2.0,15.0,7.0,1.0,,2.0,,1.0,94.0
17,"Grima, Nathan",9,5,11,20,,,,1.0,2.0,,1.0,1.0,1.0,,,5.0,16.0,,,6.0,1.0,,93.0
6,"Hansen, Lachlan",3,2,1,4,,,2.0,5.0,,3.0,1.0,1.0,,1.0,,1.0,3.0,,,1.0,,,94.0
23,"Harper, Kieran",5,1,1,6,1,3.0,,2.0,,2.0,1.0,1.0,1.0,1.0,,1.0,6.0,,1.0,1.0,,,71.0
29,"Harvey, Brent",12,6,18,30,2,,,2.0,1.0,,3.0,,,,,7.0,22.0,,1.0,1.0,4.0,,83.0
34,"Macmillan, Jamie",13,8,11,24,1,,,,2.0,3.0,,1.0,,,,5.0,19.0,1.0,,1.0,3.0,,91.0
42 ↓,"McMahon, Scott",7,4,2,9,,,,1.0,2.0,1.0,,1.0,,,,1.0,8.0,,,4.0,2.0,,51.0
20,"Petrie, Drew",10,7,3,13,4,,1.0,,,3.0,,4.0,1.0,2.0,,6.0,7.0,2.0,4.0,1.0,,3.0,95.0
9,"Swallow, Andrew",14,3,18,32,1,,,17.0,2.0,7.0,3.0,3.0,5.0,2.0,3.0,17.0,16.0,,,1.0,,2.0,83.0
25,"Tarrant, Robbie",10,4,6,16,4,1.0,,2.0,,2.0,,5.0,3.0,1.0,,8.0,8.0,,3.0,1.0,,1.0,99.0
12,"Thomas, Lindsay",6,2,2,8,2,,,3.0,,2.0,1.0,1.0,1.0,1.0,,6.0,3.0,1.0,1.0,1.0,,2.0,84.0
16,"Thompson, Scott",3,3,14,17,,,,3.0,1.0,2.0,,2.0,,1.0,,9.0,9.0,1.0,,3.0,2.0,,90.0
8,"Wells, Daniel",9,2,17,26,,1.0,,3.0,2.0,4.0,9.0,1.0,2.0,1.0,,11.0,16.0,,,3.0,3.0,1.0,85.0
19,"Wright, Sam",15,7,9,24,,2.0,,,4.0,2.0,,1.0,1.0,,,5.0,18.0,,,1.0,,,90.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,206,85,223,429,19,13.0,51.0,61.0,24.0,62.0,42.0,40.0,22.0,19.0,5.0,144.0,285.0,6.0,12.0,39.0,40.0,13.0,
Opposition,Opposition,174,83,163,337,11,7.0,40.0,62.0,40.0,37.0,33.0,44.0,19.0,22.0,1.0,113.0,223.0,8.0,9.0,62.0,17.0,7.0,
