Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
16,"Barnard, Paul",23y 96d,12 (4-0-8 33.33%),5 (0.42),1 (1-0-0 100.00%),1 (1.00)
51,"Berbakov, Peter",22y 271d,7 (3-1-3 50.00%),,←,
8,"Bewick, Darren",28y 272d,151 (93-1-57 61.92%),247 (1.64),←,
9,"Cockatoo-Collins, Che",21y 75d,37 (21-3-13 60.81%),50 (1.35),←,
36,"Cummings, Scott",22y 122d,30 (18-2-10 63.33%),70 (2.33),←,
7,"Daniher, Chris",30y 49d,96 (54-4-38 58.33%),27 (0.28),←,
38,"Denham, Sean",27y 20d,127 (73-4-50 59.06%),52 (0.41),83 (49-4-30 61.45%),31 (0.37)
22,"Doolan, Ben",23y 130d,56 (25-3-28 47.32%),9 (0.16),31 (18-2-11 61.29%),5 (0.16)
31,"Fletcher, Dustin",21y 12d,60 (38-3-19 65.83%),9 (0.15),←,
30,"Fraser, Mark",25y 105d,56 (31-2-23 57.14%),26 (0.46),11 (5-2-4 54.55%),3 (0.27)
1,"Harvey, Mark",30y 343d,183 (120-3-60 66.39%),165 (0.90),←,
5,"Hird, James",23y 105d,72 (42-4-26 61.11%),121 (1.68),←,
2,"Mercuri, Mark",22y 88d,65 (40-3-22 63.85%),89 (1.37),←,
24,"Misiti, Joe",21y 192d,71 (42-4-25 61.97%),32 (0.45),←,
3,"OConnor, Ryan",21y 327d,30 (17-3-10 61.67%),26 (0.87),←,
10,"ODonnell, Gary",31y 7d,189 (115-4-70 61.90%),71 (0.38),←,
15,"Prior, Michael",22y 256d,16 (8-1-7 53.13%),5 (0.31),←,
19,"Somerville, Peter",27y 316d,108 (65-3-40 61.57%),84 (0.78),←,
12,"Symons, Michael",24y 246d,67 (40-3-24 61.94%),70 (1.04),←,
26,"Thompson, Mark",32y 182d,200 (127-3-70 64.25%),50 (0.25),←,
4,"Wanganeen, Gavin",22y 336d,110 (62-3-45 57.73%),50 (0.45),←,
Totals,Totals,25y 30d,1743 (1038-57-648 59.55%),1258 (0.72),,
C,"Sheedy, Kevin",48y 147d,361 (231-5-125 64.68%),,←,
