St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
18,"Bowey, Brett",23y 62d,62 (28-0-34 45.16%),68 (1.10),←,
3,"Burke, Nathan",22y 177d,115 (51-1-63 44.78%),32 (0.28),←,
34,"Daniels, Jayson",21y 164d,69 (23-1-45 34.06%),19 (0.28),←,
8,"Devonport, Craig",22y 187d,52 (27-0-25 51.92%),59 (1.13),←,
20,"Dwyer, Mick",23y 259d,60 (21-1-38 35.83%),47 (0.78),←,
2,"Frawley, Danny",28y 328d,183 (62-1-120 34.15%),12 (0.07),←,
32,"Georgiou, John",16y 301d,6 (6-0-0 100.00%),2 (0.33),←,
6,"Grant, David",25y 360d,149 (54-0-95 36.24%),66 (0.44),←,
27,"Greig, Dean",23y 275d,18 (12-0-6 66.67%),2 (0.11),←,
35,"Harvey, Robert",20y 346d,76 (39-1-36 51.97%),52 (0.68),←,
52,"Kickett, Dale",24y 89d,34 (16-0-18 47.06%),30 (0.88),17 (12-0-5 70.59%),17 (1.00)
4,"Lockett, Tony",26y 145d,158 (59-0-99 37.34%),767 (4.85),←,
23,"Loewe, Stewart",24y 70d,136 (57-1-78 42.28%),185 (1.36),←,
5,"McAdam, Gilbert",25y 124d,33 (21-1-11 65.15%),35 (1.06),←,
12,"Morris, Russell",30y 61d,134 (98-2-34 73.88%),71 (0.53),41 (27-1-13 67.07%),19 (0.46)
41,"Pekin, Tim",27y 192d,170 (85-1-84 50.29%),39 (0.23),63 (36-1-26 57.94%),24 (0.38)
13,"Ralphsmith, Sean",25y 231d,21 (13-1-7 64.29%),5 (0.24),17 (11-1-5 67.65%),2 (0.12)
31,"Shanahan, Jamie",24y 239d,17 (12-0-5 70.59%),,←,
9,"Vidovic, Lazar",27y 122d,22 (16-0-6 72.73%),1 (0.05),←,
7,"Winmar, Nicky",26y 311d,115 (51-0-64 44.35%),182 (1.58),←,
Totals,Totals,24y 220d,1630 (751-11-868 46.07%),1674 (1.03),,
C,"Sheldon, Ken",32y 214d,64 (36-1-27 57.03%),,←,
