Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
21,"Atkins, Rory",23y 25d,51 (38-1-12 75.49%),25 (0.49),←,
18,"Betts, Eddie",30y 253d,271 (131-3-137 48.89%),524 (1.93),87 (56-0-31 64.37%),234 (2.69)
16,"Brown, Luke",24y 318d,109 (65-1-43 60.09%),11 (0.10),←,
23,"Cameron, Charlie",23y 32d,67 (44-1-22 66.42%),80 (1.19),←,
2,"Crouch, Brad",23y 204d,55 (32-0-23 58.18%),18 (0.33),←,
44,"Crouch, Matt",22y 107d,66 (45-1-20 68.94%),14 (0.21),←,
26,"Douglas, Richard",30y 181d,214 (119-1-94 55.84%),144 (0.67),←,
20,"Greenwood, Hugh",25y 153d,10 (7-1-2 75.00%),7 (0.70),←,
24,"Jacobs, Sam",29y 118d,168 (95-1-72 56.85%),44 (0.26),151 (88-1-62 58.61%),41 (0.27)
4,"Jenkins, Josh",28y 179d,108 (65-1-42 60.65%),218 (2.02),←,
42,"Keath, Alex",25y 198d,3 (2-1-0 83.33%),,←,
8,"Kelly, Jake",22y 197d,28 (18-1-9 66.07%),,←,
3,"Knight, Riley",22y 132d,25 (19-1-5 78.00%),19 (0.76),←,
29,"Laird, Rory",23y 220d,95 (59-1-35 62.63%),9 (0.09),←,
6,"Lever, Jake",21y 154d,50 (35-0-15 70.00%),3 (0.06),←,
27,"Lynch, Tom",26y 325d,100 (64-1-35 64.50%),151 (1.51),94 (60-1-33 64.36%),147 (1.56)
14,"Mackay, David",29y 12d,179 (109-1-69 61.17%),54 (0.30),←,
41,"McGovern, Mitch",22y 299d,32 (24-1-7 76.56%),42 (1.31),←,
9,"Sloane, Rory",27y 142d,160 (95-1-64 59.69%),103 (0.64),←,
33,"Smith, Brodie",25y 204d,139 (86-1-52 62.23%),43 (0.31),←,
12,"Talia, Daniel",25y 308d,141 (86-1-54 61.35%),6 (0.04),←,
13,"Walker, Taylor",27y 103d,148 (86-1-61 58.45%),349 (2.36),←,
Totals,Totals,25y 192d,2219 (1324-22-873 59.67%),1864 (0.84),,
C,"Pyke, Don",48y 244d,43 (31-1-11 73.26%),,←,
