St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
43,"Attard, Jayden",21y 46d,8 (3-0-5 37.50%),1 (0.13),3 (2-0-1 66.67%),
10,"Baker, Steven",26y 327d,137 (64-1-72 47.08%),30 (0.22),←,
27,"Blake, Jason",26y 30d,94 (46-1-47 49.47%),21 (0.22),←,
24,"Brooks, Barry",23y 111d,9 (5-0-4 55.56%),3 (0.33),←,
3,"Clarke, Xavier",23y 198d,82 (43-1-38 53.05%),35 (0.43),←,
26,"Dal Santo, Nick",23y 51d,101 (56-1-44 55.94%),51 (0.50),←,
17,"Fiora, Aaron",25y 360d,111 (51-0-60 45.95%),46 (0.41),33 (18-0-15 54.55%),21 (0.64)
6,"Fisher, Leigh",22y 360d,28 (21-0-7 75.00%),3 (0.11),←,
25,"Fisher, Sam",24y 278d,54 (35-0-19 64.81%),4 (0.07),←,
9,"Gehrig, Fraser",31y 42d,238 (126-1-111 53.15%),486 (2.04),123 (63-0-60 51.22%),327 (2.66)
18,"Goddard, Brendon",21y 329d,86 (53-0-33 61.63%),28 (0.33),←,
1,"Gram, Jason",22y 352d,35 (20-0-15 57.14%),11 (0.31),33 (19-0-14 57.58%),11 (0.33)
35,"Harvey, Robert",35y 236d,343 (171-3-169 50.29%),206 (0.60),←,
7,"Hayes, Lenny",27y 90d,152 (66-2-84 44.08%),58 (0.38),←,
38,"Jones, Clinton",23y 71d,1 (1-0-0 100.00%),1 (1.00),←,
23,"Koschitzke, Justin",24y 206d,81 (41-0-40 50.62%),73 (0.90),←,
32,"McQualter, Andrew",20y 309d,20 (11-0-9 55.00%),5 (0.25),←,
44,"Milne, Stephen",27y 37d,122 (58-1-63 47.95%),243 (1.99),←,
11,"Montagna, Leigh",23y 163d,55 (34-0-21 61.82%),41 (0.75),←,
12,"Riewoldt, Nick",24y 179d,115 (57-1-57 50.00%),217 (1.89),←,
29,"Rix, Michael",26y 96d,14 (10-0-4 71.43%),1 (0.07),←,
4,"Thompson, Andrew",34y 175d,214 (99-2-113 46.73%),93 (0.43),←,
Totals,Totals,25y 184d,2100 (1071-14-1015 51.00%),1657 (0.79),,
C,"Lyon, Ross",40y 157d,3 (2-0-1 66.67%),,←,
