Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
32,"Dangerfield, Patrick",21y 101d,57 (26-0-31 45.61%),69 (1.21),←,
11,"Doughty, Michael",31y 344d,201 (115-0-86 57.21%),43 (0.21),←,
45,"Henderson, Ricky",22y 307d,25 (9-0-16 36.00%),20 (0.80),←,
24,"Jacobs, Sam",23y 96d,29 (10-0-19 34.48%),4 (0.14),12 (3-0-9 25.00%),1 (0.08)
10,"Jaensch, Matthew",21y 300d,24 (9-0-15 37.50%),11 (0.46),←,
18,"Johncock, Graham",28y 267d,199 (108-0-91 54.27%),96 (0.48),←,
14,"Mackay, David",22y 355d,58 (34-0-24 58.62%),12 (0.21),←,
2,"Moran, Brad",24y 289d,20 (10-0-10 50.00%),8 (0.40),17 (10-0-7 58.82%),8 (0.47)
22,"Otten, Andy",22y 61d,35 (18-0-17 51.43%),2 (0.06),←,
23,"Petrenko, Jared",21y 205d,29 (8-0-21 27.59%),12 (0.41),←,
3,"Reilly, Brent",27y 245d,149 (79-0-70 53.02%),48 (0.32),←,
25,"Rutten, Ben",28y 48d,163 (92-0-71 56.44%),6 (0.04),←,
9,"Sloane, Rory",21y 120d,26 (11-0-15 42.31%),15 (0.58),←,
33,"Smith, Brodie",19y 182d,10 (3-0-7 30.00%),2 (0.20),←,
15,"Symes, Brad",26y 130d,77 (38-0-39 49.35%),8 (0.10),57 (30-0-27 52.63%),6 (0.11)
12,"Talia, Daniel",19y 286d,2 (1-0-1 50.00%),,←,
1,"Tambling, Richard",24y 306d,116 (45-3-68 40.09%),61 (0.53),8 (4-0-4 50.00%),
5,"Thompson, Scott",28y 123d,191 (104-0-87 54.45%),126 (0.66),152 (86-0-66 56.58%),109 (0.72)
4,"Tippett, Kurt",24y 68d,79 (37-0-42 46.84%),142 (1.80),←,
7,"van Berlo, Nathan",25y 39d,131 (73-0-58 55.73%),38 (0.29),←,
17,"Vince, Bernie",25y 286d,81 (43-0-38 53.09%),46 (0.57),←,
47,"Wright, Matthew",21y 213d,12 (3-0-9 25.00%),10 (0.83),←,
Totals,Totals,24y 99d,1714 (876-3-835 51.11%),779 (0.45),,
C,"Craig, Neil",55y 185d,165 (92-0-73 55.76%),,←,
