St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
26,"Battle, Josh",20y 204d,8 (3-0-5 37.50%),8 (1.00),←,
15,"Billings, Jack",23y 218d,86 (30-1-55 35.47%),64 (0.74),←,
27,"Bruce, Josh",26y 289d,92 (34-1-57 37.50%),138 (1.50),78 (33-1-44 42.95%),135 (1.73)
7,"Dunstan, Luke",24y 54d,86 (32-2-52 38.37%),41 (0.48),←,
14,"Geary, Jarryn",30y 274d,184 (90-2-92 49.46%),28 (0.15),←,
4,"Gresham, Jade",21y 212d,63 (26-1-36 42.06%),77 (1.22),←,
39,"Joyce, Darragh",21y 335d,3 (2-0-1 66.67%),,←,
25,"Kent, Dean",25y 28d,64 (21-0-43 32.81%),64 (1.00),1 (1-0-0 100.00%),1 (1.00)
21,"Long, Ben",21y 215d,15 (4-1-10 30.00%),8 (0.53),←,
13,"Lonie, Jack",22y 223d,51 (17-0-34 33.33%),45 (0.88),←,
36,"McKenzie, Daniel",22y 311d,35 (14-0-21 40.00%),3 (0.09),←,
28,"Membrey, Tim",24y 302d,71 (31-2-38 45.07%),127 (1.79),70 (30-2-38 44.29%),127 (1.81)
16,"Newnes, Jack",26y 28d,136 (47-2-87 35.29%),50 (0.37),←,
34,"Parker, Matthew",23y 58d,1 (1-0-0 100.00%),2 (2.00),←,
42,"Pierce, Lewis",24y 128d,5 (2-0-3 40.00%),1 (0.20),←,
6,"Ross, Sebastian",25y 321d,103 (35-2-66 34.95%),16 (0.16),←,
5,"Savage, Shane",28y 78d,142 (69-2-71 49.30%),60 (0.42),86 (28-2-56 33.72%),23 (0.27)
35,"Sinclair, Jack",24y 40d,65 (24-1-40 37.69%),37 (0.57),←,
9,"Steele, Jack",23y 101d,59 (22-1-36 38.14%),23 (0.39),42 (14-1-27 34.52%),14 (0.33)
3,"Steven, Jack",28y 361d,177 (66-3-108 38.14%),107 (0.60),←,
29,"Webster, Jimmy",25y 269d,86 (28-1-57 33.14%),3 (0.03),←,
44,"Wilkie, Callum",23y 14d,1 (1-0-0 100.00%),,←,
Totals,Totals,24y 185d,1533 (599-22-912 39.07%),902 (0.59),,
C,"Richardson, Alan",53y 311d,112 (38-2-72 34.82%),,111 (38-2-71 35.14%),
