Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
29,"Ablett, Gary",15,3,12,27,1,,,4.0,2.0,4.0,3.0,6.0,1.0,1.0,,9.0,18.0,,,2.0,4.0,1.0,87.0
23,"Ablett, Nathan",5,5,5,10,3,,,1.0,,,1.0,2.0,2.0,2.0,,7.0,4.0,3.0,4.0,1.0,1.0,1.0,76.0
24,"Blake, Mark",2,1,3,5,,,10.0,,,2.0,1.0,2.0,1.0,1.0,,2.0,3.0,,,,1.0,,32.0
17,"Byrnes, Shannon",6,3,13,19,,1.0,,5.0,1.0,4.0,2.0,4.0,1.0,1.0,,7.0,13.0,,1.0,2.0,5.0,,81.0
35,"Chapman, Paul",16,8,7,23,1,,,5.0,2.0,4.0,3.0,1.0,,1.0,,7.0,17.0,,,2.0,,,74.0
11,"Corey, Joel",10,,9,19,1,,,4.0,1.0,4.0,6.0,3.0,3.0,1.0,,10.0,8.0,,,1.0,,,88.0
19,"Egan, Matthew",7,4,1,8,,,,2.0,,,,2.0,,1.0,,1.0,7.0,,,4.0,,,97.0
44,"Enright, Corey",13,6,11,24,,,1.0,3.0,1.0,1.0,2.0,1.0,1.0,,,6.0,19.0,,,2.0,,,91.0
2,"Harley, Tom",9,5,5,14,,,,1.0,3.0,,,,1.0,,,4.0,10.0,1.0,,5.0,,,95.0
8,"Hunt, Josh",11,7,8,19,,,,2.0,5.0,,,,,,,4.0,14.0,3.0,,3.0,,,92.0
28,"Johnson, David",10,6,4,14,,,,1.0,2.0,1.0,,3.0,1.0,1.0,,4.0,11.0,,,4.0,,,88.0
20,"Johnson, Steve",14,9,1,15,3,1.0,,,1.0,2.0,,5.0,3.0,1.0,,3.0,13.0,,3.0,,,2.0,95.0
9,"Kelly, James",12,4,12,24,1,1.0,,5.0,1.0,3.0,5.0,1.0,2.0,,,9.0,16.0,,1.0,3.0,1.0,,68.0
4,"Mackie, Andrew",15,7,8,23,1,2.0,,1.0,2.0,9.0,2.0,5.0,,2.0,,2.0,22.0,,1.0,1.0,2.0,3.0,90.0
39,"Milburn, Darren",11,10,9,20,,,,2.0,2.0,1.0,,6.0,1.0,3.0,,8.0,13.0,1.0,,3.0,3.0,,91.0
21,"Mooney, Cameron",6,2,2,8,1,,,2.0,,4.0,,,2.0,,,5.0,3.0,,,1.0,,1.0,86.0
6,"Ottens, Brad",4,5,12,16,,1.0,27.0,7.0,2.0,1.0,4.0,1.0,1.0,1.0,,11.0,5.0,3.0,,2.0,,1.0,68.0
22,"Playfair, Henry",2,3,6,8,,,,,,,,,1.0,,,4.0,4.0,,,,,,61.0
30,"Scarlett, Matthew",9,5,9,18,,,,2.0,3.0,1.0,,4.0,2.0,,,6.0,12.0,2.0,,4.0,,1.0,96.0
27,"Stokes, Mathew",7,5,5,12,2,1.0,,2.0,,1.0,2.0,1.0,1.0,,,4.0,8.0,1.0,3.0,,,,93.0
5,"Varcoe, Travis",7,2,4,11,1,,,3.0,,4.0,2.0,3.0,,1.0,,5.0,5.0,,,3.0,,,79.0
40,"Wojcinski, David",6,4,9,15,,2.0,1.0,3.0,,3.0,3.0,2.0,,2.0,,5.0,11.0,,,,2.0,,73.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,197,104,155,352,15,11.0,39.0,55.0,28.0,49.0,36.0,52.0,24.0,19.0,,123.0,236.0,14.0,13.0,43.0,19.0,10.0,
Opposition,Opposition,190,109,146,336,16,10.0,32.0,54.0,32.0,46.0,34.0,54.0,19.0,24.0,6.0,115.0,226.0,12.0,12.0,42.0,29.0,11.0,
