Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
46,"Blakiston, Lachlan",5,2,6,11,1,,7.0,1.0,4.0,2.0,2.0,4.0,1.0,2.0,,3.0,8.0,,,2.0,,,90.0
36,"Clarke, Angus",6,1,5,11,1,,,,3.0,,,2.0,1.0,,,3.0,7.0,,,,,,88.0
22,"Durham, Sam",15,5,7,22,,1.0,,1.0,1.0,7.0,5.0,5.0,1.0,1.0,,12.0,10.0,1.0,1.0,2.0,,,78.0
28,"Duursma, Xavier",10,2,11,21,,,,4.0,1.0,2.0,2.0,1.0,2.0,,,7.0,14.0,,,1.0,1.0,,83.0
17,"Goldstein, Todd",2,1,5,7,,,14.0,,1.0,,1.0,1.0,1.0,1.0,,1.0,5.0,,,1.0,,,72.0
11,"Gresham, Jade",11,2,9,20,,,,4.0,3.0,4.0,7.0,,1.0,,,11.0,9.0,,,2.0,1.0,,84.0
35,"Guelfi, Matt",3,,,3,1,,,3.0,,2.0,1.0,,,,,1.0,1.0,,,3.0,,,84.0
8,"Hobbs, Ben",7,2,3,10,,2.0,,2.0,1.0,1.0,1.0,5.0,,3.0,,5.0,4.0,1.0,,1.0,,,71.0
10,"Kako, Isaac",5,,2,7,1,,,1.0,1.0,2.0,1.0,,,,,3.0,3.0,,,,1.0,,84.0
15,"Laverde, Jayden",9,4,13,22,,,,2.0,5.0,,1.0,1.0,,,,6.0,14.0,1.0,,8.0,,,100.0
34,"Lual, Luamon",4,3,6,10,,,,3.0,2.0,,2.0,2.0,,1.0,,3.0,6.0,,,,,,81.0
26,"May, Archie",6,1,2,8,1,,,,3.0,1.0,,2.0,3.0,1.0,,6.0,2.0,,,5.0,,,86.0
1,"McGrath, Andrew",13,2,13,26,,1.0,,5.0,5.0,5.0,7.0,1.0,,,,15.0,11.0,,,1.0,,,87.0
48 ↓,"McMahon, Liam",2,2,2,4,,1.0,,,,1.0,,1.0,,,,3.0,1.0,1.0,1.0,2.0,,,48.0
7,"Merrett, Zach",12,2,7,19,,1.0,,4.0,,6.0,3.0,4.0,3.0,,,11.0,10.0,,,2.0,,1.0,91.0
42,"Nguyen, Jayden",2,,3,5,,,,3.0,,,1.0,,1.0,,,6.0,,,,2.0,,,79.0
16,"Perkins, Archie",4,1,6,10,1,,,2.0,,,,1.0,1.0,1.0,,6.0,3.0,1.0,1.0,,,,72.0
25,"Prior, Jaxon",13,4,6,19,,,,3.0,1.0,3.0,,,,,,3.0,13.0,,,2.0,,,92.0
27,"Redman, Mason",19,4,1,20,1,,,1.0,9.0,2.0,,3.0,2.0,2.0,,4.0,9.0,2.0,,,1.0,,68.0
21,"Roberts, Archie",12,2,9,21,,1.0,,1.0,8.0,3.0,,2.0,,1.0,,4.0,14.0,,,,2.0,,91.0
9,"Shiel, Dylan",7,,4,11,,,,5.0,2.0,2.0,2.0,3.0,2.0,1.0,,6.0,5.0,,,,,,64.0
47 ↑,"Smartt, Oskar",,,1,1,,,,2.0,,,,,,,,,1.0,,,,,,20.0
20,"Wright, Peter",8,2,6,14,,1.0,5.0,3.0,1.0,2.0,1.0,3.0,4.0,1.0,,6.0,8.0,,1.0,3.0,,1.0,88.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,175,42,127,302,7,12.0,26.0,50.0,51.0,45.0,37.0,41.0,23.0,15.0,,125.0,158.0,7.0,4.0,37.0,6.0,2.0,
Opposition,Opposition,243,136,172,415,9,14.0,36.0,44.0,38.0,61.0,33.0,53.0,15.0,23.0,6.0,133.0,273.0,16.0,19.0,34.0,3.0,8.0,
