St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
28,"Ackland, Cain",3.0,2.0,4.0,7.0,1.0,,11.0,1.0,,2.0,1.0,2.0,,2.0,,4.0,3.0,,1.0,1.0,1.0,,63.0
10,"Baker, Steven",16.0,10.0,4.0,20.0,,,,2.0,3.0,6.0,2.0,4.0,,1.0,,7.0,13.0,,,3.0,2.0,1.0,100.0
14,"Ball, Luke",14.0,4.0,7.0,21.0,,1.0,,9.0,2.0,7.0,5.0,2.0,1.0,,,7.0,14.0,,,2.0,2.0,,97.0
27,"Blake, Jason",9.0,5.0,2.0,11.0,,,7.0,2.0,1.0,2.0,1.0,,,,,2.0,8.0,,,2.0,,,59.0
26,"Dal Santo, Nick",11.0,3.0,4.0,15.0,2.0,,1.0,4.0,1.0,,3.0,,1.0,,,6.0,8.0,,1.0,1.0,,,91.0
9,"Gehrig, Fraser",7.0,5.0,1.0,8.0,4.0,2.0,,,,,,1.0,,1.0,,5.0,2.0,3.0,5.0,2.0,,,100.0
18,"Goddard, Brendon",13.0,6.0,1.0,14.0,,,,1.0,8.0,,1.0,4.0,,3.0,,4.0,10.0,1.0,,2.0,,,100.0
15,"Gram, Jason",6.0,3.0,6.0,12.0,,,,1.0,,1.0,1.0,,,,,5.0,6.0,,,3.0,,,95.0
2,"Hamill, Aaron",8.0,6.0,8.0,16.0,,,3.0,3.0,,5.0,1.0,2.0,,2.0,,12.0,4.0,3.0,1.0,1.0,,1.0,94.0
35,"Harvey, Robert",18.0,5.0,7.0,25.0,3.0,1.0,,4.0,1.0,4.0,3.0,1.0,,,2.0,9.0,16.0,,2.0,4.0,1.0,,100.0
7,"Hayes, Lenny",6.0,2.0,4.0,10.0,,,,6.0,,2.0,2.0,1.0,1.0,1.0,,4.0,6.0,,,2.0,,2.0,89.0
5,"Jones, Austinn",9.0,5.0,2.0,11.0,,,,1.0,2.0,,,,,,,3.0,8.0,1.0,,1.0,1.0,,98.0
23,"Koschitzke, Justin",6.0,5.0,2.0,8.0,,1.0,3.0,1.0,2.0,1.0,,1.0,,1.0,,2.0,6.0,1.0,1.0,3.0,,,64.0
31,"Maguire, Matt",4.0,1.0,3.0,7.0,,,,,3.0,,,1.0,,1.0,,6.0,1.0,1.0,,1.0,,,72.0
44,"Milne, Stephen",6.0,3.0,2.0,8.0,,,,,,1.0,1.0,1.0,1.0,1.0,,3.0,5.0,,,1.0,,2.0,68.0
11,"Montagna, Leigh",16.0,8.0,6.0,22.0,,1.0,,4.0,2.0,7.0,2.0,,3.0,,1.0,6.0,15.0,,,2.0,4.0,,98.0
1,"Peckett, Justin",13.0,6.0,6.0,19.0,1.0,,,1.0,2.0,1.0,1.0,1.0,,1.0,,3.0,16.0,,1.0,3.0,4.0,,79.0
19,"Penny, Luke",,,,,,,,,,,,1.0,,1.0,,,,,,,,,16.0
17,"Powell, Stephen",6.0,2.0,12.0,18.0,,2.0,,5.0,,2.0,4.0,1.0,2.0,1.0,,9.0,9.0,,,3.0,,1.0,45.0
12,"Riewoldt, Nick",11.0,9.0,5.0,16.0,,1.0,3.0,3.0,,1.0,,2.0,1.0,1.0,,4.0,12.0,1.0,1.0,1.0,,,100.0
4,"Thompson, Andrew",7.0,5.0,5.0,12.0,,,,1.0,1.0,2.0,3.0,2.0,,1.0,,7.0,6.0,,,3.0,,,72.0
13,"Voss, Brett",14.0,7.0,4.0,18.0,,,,2.0,1.0,1.0,,1.0,5.0,,,8.0,10.0,,,7.0,,,100.0
Totals,Totals,203.0,102.0,95.0,298.0,11.0,9.0,28.0,51.0,29.0,45.0,31.0,28.0,15.0,18.0,3.0,116.0,178.0,11.0,13.0,48.0,15.0,7.0,
Opposition,Opposition,173.0,80.0,112.0,285.0,12.0,8.0,39.0,57.0,30.0,41.0,29.0,42.0,18.0,15.0,3.0,105.0,174.0,12.0,5.0,42.0,7.0,4.0,
