Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Aleer, Leek",5,4,10,15,,,,,,,1.0,2.0,1.0,1.0,,8.0,7.0,1.0,,5.0,,,75.0
29,"Angove, Cody",2,1,5,7,1,,,5.0,,4.0,,1.0,1.0,,,2.0,5.0,,,1.0,,,68.0
7,"Ash, Lachie",25,6,11,36,,,,,10.0,4.0,1.0,4.0,,1.0,,4.0,22.0,1.0,,1.0,6.0,1.0,77.0
14,"Bedford, Toby",7,2,5,12,,,,8.0,1.0,3.0,2.0,2.0,,1.0,,2.0,9.0,,,,,,76.0
32,"Briggs, Kieren",4,3,5,9,1,,32.0,4.0,1.0,1.0,2.0,5.0,,1.0,,6.0,3.0,1.0,1.0,2.0,,,71.0
46,"Brown, Callum",9,5,1,10,3,1.0,,2.0,,1.0,1.0,,,,,6.0,4.0,2.0,2.0,2.0,,,83.0
44,"Buckley, Jack",10,6,7,17,,,,,4.0,,,2.0,,2.0,,7.0,10.0,2.0,,12.0,2.0,,100.0
5,"Cadman, Aaron",8,7,2,10,2,1.0,,4.0,,1.0,,1.0,,1.0,,3.0,7.0,2.0,3.0,,,,71.0
37,"Fonti, Joe",10,6,7,17,,,,6.0,1.0,2.0,1.0,5.0,,,,7.0,11.0,,,3.0,1.0,1.0,79.0
12,"Green, Tom",14,3,16,30,1,1.0,,7.0,6.0,4.0,6.0,10.0,,2.0,3.0,14.0,17.0,,1.0,3.0,,1.0,84.0
4,"Greene, Toby",7,3,5,12,1,,,4.0,,2.0,2.0,1.0,,,,4.0,8.0,,,2.0,,,87.0
27,"Himmelberg, Harry",12,4,9,21,,,,,4.0,3.0,,2.0,1.0,,,4.0,15.0,,,4.0,,1.0,88.0
23,"Hogan, Jesse",5,4,3,8,,,,1.0,,,,1.0,1.0,1.0,,6.0,2.0,2.0,,,,,93.0
39,"Idun, Connor",13,7,12,25,,,,,4.0,1.0,1.0,1.0,,,,6.0,18.0,,,1.0,,,85.0
2,"Jones, Darcy",5,1,12,17,,1.0,,3.0,,3.0,4.0,5.0,,,,11.0,7.0,,,,,,90.0
22,"Kelly, Josh",12,8,8,20,,,,3.0,4.0,5.0,,2.0,,2.0,,5.0,17.0,,,1.0,,1.0,83.0
31 ↑,"McMullin, Toby",11,5,9,20,1,,,,2.0,5.0,3.0,3.0,,,,3.0,17.0,,,,,1.0,68.0
33,"OHalloran, Xavier",10,2,9,19,,,,1.0,4.0,3.0,3.0,3.0,,,,6.0,12.0,,,,,,80.0
26,"Riccardi, Jake",12,8,5,17,2,,6.0,5.0,1.0,4.0,2.0,2.0,,,,3.0,12.0,,2.0,1.0,,,66.0
15,"Taylor, Sam",8,8,5,13,,,,2.0,2.0,1.0,,1.0,,1.0,,5.0,7.0,2.0,,11.0,,1.0,100.0
1,"Thomas, Harvey",5,3,4,9,,,,3.0,,1.0,,3.0,,2.0,,1.0,9.0,,,1.0,,1.0,84.0
8 ↓,"Ward, Callan",1,,,1,,,,,1.0,,,,,,,,1.0,,,,,,8.0
6,"Whitfield, Lachie",16,9,12,28,,,,5.0,5.0,2.0,,1.0,,,,7.0,17.0,,,,1.0,,85.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,211,105,162,373,12,8.0,38.0,63.0,50.0,50.0,29.0,57.0,4.0,15.0,3.0,120.0,237.0,13.0,9.0,50.0,10.0,8.0,
Opposition,Opposition,216,84,142,358,10,17.0,40.0,43.0,38.0,61.0,42.0,42.0,15.0,4.0,3.0,149.0,194.0,14.0,10.0,49.0,4.0,6.0,
