West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
44 ↓,"Bennell, Jamie",5,2,3,8,,,,,1.0,,,2.0,,1.0,,1.0,7.0,,,,,,65.0
26,"Butler, Sam",9,9,12,21,,,,2.0,3.0,3.0,,,,,,7.0,15.0,,,2.0,,,82.0
21 ↑,"Colledge, Brant",4,1,2,6,,,,3.0,,2.0,,1.0,,,,2.0,4.0,,,,,1.0,23.0
15,"Cripps, Jamie",6,2,4,10,1,2.0,,5.0,,3.0,1.0,2.0,2.0,1.0,,5.0,8.0,,,1.0,3.0,,79.0
14,"Duggan, Liam",6,3,9,15,,1.0,,2.0,,6.0,1.0,2.0,1.0,1.0,,6.0,10.0,,,,1.0,,74.0
3,"Gaff, Andrew",20,9,13,33,,,,,1.0,3.0,3.0,4.0,,,1.0,9.0,25.0,,,,3.0,1.0,90.0
33,"Hill, Josh",12,5,2,14,2,3.0,,4.0,,2.0,,1.0,1.0,1.0,,4.0,10.0,,3.0,1.0,,,88.0
25,"Hurn, Shannon",15,5,6,21,,1.0,,1.0,3.0,3.0,3.0,2.0,1.0,2.0,,5.0,13.0,1.0,,3.0,1.0,,90.0
17,"Kennedy, Josh",16,11,4,20,6,4.0,,3.0,,3.0,,1.0,1.0,,2.0,8.0,13.0,1.0,8.0,1.0,1.0,2.0,100.0
2,"LeCras, Mark",23,6,3,26,1,2.0,,2.0,,8.0,6.0,3.0,1.0,,,9.0,16.0,1.0,2.0,2.0,,2.0,90.0
7,"Masten, Chris",14,5,17,31,,1.0,,1.0,3.0,1.0,5.0,1.0,,,,14.0,17.0,,,,,,92.0
20,"McGovern, Jeremy",9,8,8,17,,1.0,,1.0,4.0,2.0,,1.0,1.0,,,4.0,14.0,,,3.0,,1.0,92.0
36,"McInnes, Fraser",4,4,5,9,1,,,2.0,,2.0,,,1.0,,,3.0,7.0,,1.0,3.0,,1.0,89.0
9,"Naitanui, Nic",8,2,9,17,2,,36.0,3.0,,4.0,7.0,,5.0,,,13.0,5.0,2.0,2.0,2.0,,1.0,73.0
30,"Nelson, Jackson",11,3,6,17,,,,1.0,,4.0,,,,,,3.0,12.0,,,2.0,,,84.0
11,"Priddis, Matt",9,2,20,29,,1.0,,2.0,,3.0,8.0,4.0,2.0,2.0,3.0,17.0,12.0,,,1.0,,1.0,87.0
31,"Schofield, Will",1,3,2,3,,,,2.0,,1.0,,,,,,,3.0,,,5.0,1.0,,91.0
10,"Selwood, Scott",10,2,10,20,,1.0,,6.0,2.0,,4.0,1.0,2.0,,,7.0,12.0,,1.0,1.0,,1.0,71.0
5,"Sheppard, Brad",8,4,9,17,,,,1.0,2.0,1.0,2.0,1.0,1.0,,,7.0,10.0,1.0,,2.0,1.0,,88.0
13,"Shuey, Luke",9,5,15,24,1,1.0,1.0,9.0,1.0,4.0,4.0,4.0,2.0,3.0,,9.0,15.0,1.0,,2.0,,,86.0
22,"Sinclair, Callum",8,6,6,14,2,2.0,19.0,3.0,1.0,2.0,3.0,,4.0,,,7.0,7.0,2.0,3.0,2.0,,,82.0
12,"Wellingham, Sharrod",12,5,11,23,,,,2.0,2.0,4.0,,,,,,7.0,15.0,2.0,,,,,82.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,219,102,176,395,16,24.0,56.0,55.0,23.0,61.0,47.0,30.0,25.0,11.0,6.0,147.0,250.0,11.0,20.0,33.0,11.0,11.0,
Opposition,Opposition,161,72,161,322,10,4.0,39.0,79.0,33.0,34.0,32.0,53.0,11.0,25.0,,116.0,212.0,14.0,9.0,41.0,5.0,9.0,
