Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
42,"Boyd, Matthew",23y 309d,57 (24-0-33 42.11%),17 (0.30),←,
17,"Cooney, Adam",20y 275d,54 (24-0-30 44.44%),49 (0.91),←,
4,"Cross, Daniel",23y 94d,59 (25-1-33 43.22%),10 (0.17),←,
10,"Eagleton, Nathan",27y 234d,185 (83-3-99 45.68%),165 (0.89),129 (57-1-71 44.57%),120 (0.93)
13,"Giansiracusa, Daniel",24y 113d,97 (36-2-59 38.14%),88 (0.91),←,
9,"Gilbee, Lindsay",24y 359d,86 (37-1-48 43.60%),45 (0.52),←,
3,"Grant, Chris",33y 201d,325 (167-5-153 52.15%),540 (1.66),←,
16,"Griffen, Ryan",19y 340d,30 (17-0-13 56.67%),13 (0.43),←,
25,"Hargrave, Ryan",24y 341d,83 (33-2-48 40.96%),23 (0.28),←,
19,"Higgins, Shaun",18y 120d,5 (4-0-1 80.00%),3 (0.60),←,
6,"Johnson, Brad",29y 349d,267 (123-5-139 47.00%),369 (1.38),←,
36,"Lake, Brian",24y 125d,66 (25-0-41 37.88%),8 (0.12),←,
23,"McMahon, Jordan",23y 36d,85 (32-2-51 38.82%),33 (0.39),←,
43,"Montgomery, Brett",33y 31d,197 (125-3-69 64.21%),111 (0.56),71 (47-1-23 66.90%),60 (0.85)
38,"Morris, Dale",23y 185d,30 (19-0-11 63.33%),1 (0.03),←,
15,"Power, Sam",23y,59 (21-1-37 36.44%),11 (0.19),←,
1,"Ray, Farren",20y 101d,31 (14-0-17 45.16%),13 (0.42),←,
30,"Robbins, Matthew",29y 55d,126 (54-2-70 43.65%),98 (0.78),119 (50-2-67 42.86%),98 (0.82)
34,"Skipper, Wayde",23y 123d,37 (17-1-19 47.30%),15 (0.41),←,
5,"Smith, Rohan",33y 32d,289 (139-5-145 48.96%),241 (0.83),←,
11,"Street, Peter",26y 26d,54 (22-1-31 41.67%),12 (0.22),37 (15-0-22 40.54%),9 (0.24)
7,"West, Scott",31y 230d,289 (135-4-150 47.40%),101 (0.35),←,
Totals,Totals,25y 200d,2511 (1176-38-1297 46.83%),1966 (0.78),,
C,"Eade, Rodney",48y 89d,187 (101-2-84 54.55%),,35 (20-0-15 57.14%),
