Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
8,"Burgoyne, Shaun",23y 281d,99 (69-0-30 69.70%),100 (1.01),←,
25,"Cassisi, Domenic",23y 310d,77 (50-1-26 65.58%),33 (0.43),←,
30,"Chaplin, Troy",20y 156d,23 (10-1-12 45.65%),2 (0.09),←,
35,"Cornes, Chad",26y 259d,155 (97-1-57 62.90%),130 (0.84),←,
18,"Cornes, Kane",23y 205d,110 (70-1-39 64.09%),51 (0.46),←,
17,"Dew, Stuart",26y 345d,175 (100-3-72 58.00%),243 (1.39),←,
33,"Ebert, Brett",22y 253d,49 (24-1-24 50.00%),49 (1.00),←,
5,"Lade, Brendon",30y 19d,165 (93-3-69 57.27%),138 (0.84),←,
44,"Logan, Tom",21y 27d,6 (0-0-6 0.00%),,3 (0-0-3 0.00%),
34,"Lonie, Nathan",23y 147d,80 (26-0-54 32.50%),42 (0.52),16 (6-0-10 37.50%),7 (0.44)
22,"Mahoney, Josh",28y 271d,84 (41-0-43 48.81%),79 (0.94),54 (31-0-23 57.41%),69 (1.28)
16,"Pearce, Danyle",20y 113d,24 (10-0-14 41.67%),17 (0.71),←,
36,"Pettigrew, Michael",21y 135d,29 (12-0-17 41.38%),18 (0.62),←,
3,"Salopek, Steven",21y 38d,43 (24-0-19 55.81%),19 (0.44),←,
39,"Surjan, Jacob",20y 348d,20 (10-0-10 50.00%),4 (0.20),←,
23,"Symes, Brad",21y 144d,12 (5-0-7 41.67%),1 (0.08),←,
32,"Thomas, Matt",19y 152d,3 (0-0-3 0.00%),2 (0.67),←,
6,"Thomson, Adam",19y 342d,14 (7-0-7 50.00%),7 (0.50),←,
28,"Thurstans, Toby",25y 349d,53 (34-1-18 65.09%),45 (0.85),←,
2,"Wakelin, Darryl",31y 352d,242 (135-2-105 56.20%),12 (0.05),127 (82-1-44 64.96%),4 (0.03)
24,"White, Damon",22y 347d,33 (15-1-17 46.97%),29 (0.88),←,
21,"Wilson, Michael",29y 250d,166 (87-4-75 53.61%),47 (0.28),←,
Totals,Totals,23y 336d,1662 (919-19-724 55.29%),1068 (0.64),,
C,"Williams, Mark",47y 342d,184 (110-2-72 60.33%),,←,
