Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
49,"Betheras, Rupert",23y 195d,4 (0-0-4 0.00%),1 (0.25),←,
26,"Brown, Gavin",31y 254d,228 (107-5-116 48.03%),162 (0.71),←,
5,"Buckley, Nathan",26y 315d,130 (48-2-80 37.69%),127 (0.98),110 (44-2-64 40.91%),106 (0.96)
17,"Burns, Scott",24y 165d,78 (29-1-48 37.82%),33 (0.42),←,
19,"Davis, Nick",19y 68d,8 (1-0-7 12.50%),2 (0.25),←,
9,"Freeborn, Glenn",26y 120d,65 (39-0-26 60.00%),32 (0.49),10 (1-0-9 10.00%),5 (0.50)
38,"Jacotine, Craig",18y 350d,6 (1-0-5 16.67%),5 (0.83),←,
40,"King, Clinton",21y 74d,25 (8-0-17 32.00%),12 (0.48),16 (3-0-13 18.75%),8 (0.50)
30,"Kinnear, Ben",20y 99d,9 (2-0-7 22.22%),,←,
33,"Lane, Tyson",22y 285d,27 (10-0-17 37.04%),29 (1.07),8 (1-0-7 12.50%),10 (1.25)
32,"Licuria, Paul",21y 153d,18 (3-0-15 16.67%),8 (0.44),8 (1-0-7 12.50%),6 (0.75)
24,"Lockyer, Tarkyn",19y 219d,3 (1-0-2 33.33%),,←,
48,"Michael, Mal",21y 347d,34 (13-0-21 38.24%),3 (0.09),←,
1,"Monkhorst, Damian",29y 289d,197 (105-4-88 54.31%),45 (0.23),←,
2,"Orchard, Mark",23y 65d,63 (30-1-32 48.41%),10 (0.16),22 (6-1-15 29.55%),5 (0.23)
6,"Patterson, Stephen",28y 153d,87 (33-1-53 38.51%),82 (0.94),←,
35,"Prestigiacomo, Simon",21y 126d,36 (11-0-25 30.56%),2 (0.06),←,
23,"Rocca, Anthony",21y 295d,66 (27-0-39 40.91%),74 (1.12),44 (16-0-28 36.36%),63 (1.43)
36,"Rocca, Saverio",25y 198d,138 (62-2-74 45.65%),466 (3.38),←,
12,"Schauble, Andrew",22y 201d,73 (26-0-47 35.62%),10 (0.14),←,
22,"Wild, Jason",23y 116d,68 (27-2-39 41.18%),22 (0.32),←,
10,"Williams, Paul",26y 64d,161 (73-2-86 45.96%),192 (1.19),←,
Totals,Totals,23y 238d,1524 (656-20-848 43.04%),1317 (0.86),,
C,"Shaw, Tony",38y 318d,76 (27-0-49 35.53%),,←,
