Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
4,"Bontempelli, Marcus",19y 166d,21 (8-0-13 38.10%),19 (0.90),←,
17,"Boyd, Tom",19y 260d,15 (7-0-8 46.67%),16 (1.07),6 (4-0-2 66.67%),8 (1.33)
49,"Cordy, Ayce",24y 276d,25 (11-0-14 44.00%),15 (0.60),←,
8,"Crameri, Stewart",26y 272d,85 (42-1-42 50.00%),140 (1.65),28 (11-0-17 39.29%),44 (1.57)
6,"Dahlhaus, Luke",22y 261d,77 (28-0-49 36.36%),73 (0.95),←,
29,"Dickson, Tory",27y 225d,40 (14-0-26 35.00%),54 (1.35),←,
44,"Goodes, Brett",31y 81d,19 (6-0-13 31.58%),3 (0.16),←,
22,"Honeychurch, Mitch",20y 68d,9 (6-0-3 66.67%),7 (0.78),←,
13,"Hrovat, Nathan",20y 336d,23 (9-0-14 39.13%),9 (0.39),←,
7,"Hunter, Lachie",20y 147d,24 (9-0-15 37.50%),13 (0.54),←,
39,"Johannisen, Jason",22y 182d,33 (11-0-22 33.33%),7 (0.21),←,
11,"Macrae, Jack",20y 279d,40 (15-0-25 37.50%),13 (0.32),←,
2,"Murphy, Robert",32y 334d,277 (119-4-154 43.68%),171 (0.62),←,
42,"Picken, Liam",28y 281d,135 (59-0-76 43.70%),37 (0.27),←,
18,"Roberts, Fletcher",21y 340d,9 (3-0-6 33.33%),,←,
23,"Roughead, Jordan",24y 187d,78 (30-0-48 38.46%),12 (0.15),←,
14,"Smith, Clay",21y 363d,34 (9-0-25 26.47%),17 (0.50),←,
25,"Stevens, Koby",23y 325d,54 (19-0-35 35.19%),26 (0.48),43 (15-0-28 34.88%),24 (0.56)
9,"Stringer, Jake",21y 14d,34 (13-0-21 38.24%),54 (1.59),←,
32,"Talia, Michael",22y 87d,22 (7-0-15 31.82%),1 (0.05),←,
19,"Webb, Lukas",19y 66d,4 (2-0-2 50.00%),,←,
10,"Wood, Easton",25y 247d,70 (32-0-38 45.71%),11 (0.16),←,
Totals,Totals,23y 218d,1128 (459-5-664 40.69%),698 (0.62),,
C,"Beveridge, Luke",44y 259d,6 (4-0-2 66.67%),,←,
