St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
20,"Armitage, David",24y 15d,63 (32-1-30 51.59%),40 (0.63),←,
27,"Blake, Jason",31y 108d,212 (117-5-90 56.37%),37 (0.17),←,
8,"Clarke, Raphael",26y 281d,85 (54-1-30 64.12%),9 (0.11),←,
26,"Dal Santo, Nick",28y 130d,229 (134-5-90 59.61%),129 (0.56),←,
24,"Dempster, Sean",28y 163d,132 (78-3-51 60.23%),17 (0.13),78 (43-3-32 57.05%),9 (0.12)
25,"Fisher, Sam",29y 357d,175 (108-4-63 62.86%),21 (0.12),←,
14,"Geary, Jarryn",24y 8d,63 (43-0-20 68.25%),12 (0.19),←,
19,"Gilbert, Sam",25y 317d,123 (76-4-43 63.41%),22 (0.18),←,
18,"Goddard, Brendon",27y 42d,198 (122-3-73 62.37%),98 (0.49),←,
1,"Gram, Jason",28y 65d,148 (88-4-56 60.81%),68 (0.46),146 (87-4-55 60.96%),68 (0.47)
33,"Gwilt, James",25y 325d,87 (54-3-30 63.79%),19 (0.22),←,
7,"Hayes, Lenny",32y 169d,254 (128-6-120 51.57%),86 (0.34),←,
23,"Koschitzke, Justin",29y 285d,188 (105-3-80 56.65%),235 (1.25),←,
5,"McEvoy, Ben",22y 356d,60 (40-2-18 68.33%),18 (0.30),←,
32,"Milera, Terry",24y 175d,13 (6-0-7 46.15%),13 (1.00),←,
44,"Milne, Stephen",32y 115d,249 (135-5-109 55.22%),517 (2.08),←,
11,"Montagna, Leigh",28y 242d,182 (112-4-66 62.64%),108 (0.59),←,
12,"Riewoldt, Nick",29y 258d,232 (127-5-100 55.82%),507 (2.19),←,
21,"Saad, Ahmed",22y 266d,7 (3-0-4 42.86%),11 (1.57),←,
13,"Schneider, Adam",28y 50d,190 (121-3-66 64.47%),233 (1.23),92 (61-2-29 67.39%),134 (1.46)
28,"Stanley, Rhys",21y 213d,18 (12-0-6 66.67%),14 (0.78),←,
3,"Steven, Jack",22y 95d,43 (23-1-19 54.65%),37 (0.86),←,
Totals,Totals,27y 17d,2951 (1718-62-1171 58.22%),2251 (0.76),,
C,"Watters, Scott",43y 158d,13 (6-0-7 46.15%),,←,
