Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Acres, Blake",13,9,13,26,1,,,4.0,2.0,3.0,2.0,5.0,,1.0,,8.0,19.0,1.0,1.0,,,,89.0
37,"Boyd, Jordan",8,4,6,14,,1.0,,2.0,3.0,2.0,,1.0,,,,3.0,9.0,,,1.0,1.0,,78.0
16 ↑,"Carroll, Jack",2,1,,2,,,,1.0,1.0,1.0,,,,,,,2.0,,,,,,10.0
39,"Cincotta, Alex",4,1,3,7,,,,2.0,,1.0,,2.0,,1.0,,3.0,5.0,,,1.0,,,84.0
2,"Cowan, Lachlan",13,8,6,19,,,,4.0,2.0,1.0,,,,,,6.0,12.0,2.0,,4.0,,,81.0
9,"Cripps, Patrick",10,2,21,31,1,,,6.0,1.0,,13.0,4.0,2.0,4.0,3.0,16.0,15.0,,,1.0,1.0,,83.0
30,"Curnow, Charlie",11,4,2,13,4,4.0,,1.0,,2.0,,2.0,2.0,1.0,,9.0,4.0,3.0,2.0,1.0,,,89.0
12,"De Koning, Tom",10,5,15,25,,,27.0,3.0,1.0,4.0,10.0,5.0,1.0,1.0,,15.0,11.0,,,4.0,1.0,,78.0
14,"Fantasia, Orazio",9,3,1,10,,1.0,,1.0,,1.0,,1.0,1.0,,,1.0,9.0,,,,,1.0,70.0
8,"Fogarty, Lachie",14,6,2,16,,1.0,,2.0,3.0,3.0,,5.0,,1.0,,3.0,13.0,,2.0,,,2.0,74.0
29,"Hewett, George",7,5,13,20,1,,,4.0,1.0,2.0,6.0,1.0,,,,9.0,12.0,,1.0,1.0,,1.0,72.0
20,"Hollands, Elijah",11,6,6,17,1,1.0,,3.0,2.0,,1.0,4.0,,1.0,,3.0,12.0,,2.0,,,,82.0
4,"Hollands, Oliver",12,7,6,18,,1.0,,4.0,1.0,3.0,1.0,1.0,,,,4.0,15.0,,,1.0,,1.0,84.0
17,"Kemp, Brodie",14,10,5,19,,,,3.0,2.0,1.0,,1.0,,,,3.0,17.0,1.0,,6.0,1.0,,98.0
7,"Kennedy, Matthew",9,4,13,22,1,1.0,4.0,5.0,1.0,3.0,4.0,4.0,1.0,2.0,,14.0,8.0,,2.0,,,,75.0
11,"McGovern, Mitch",18,8,2,20,,,,2.0,7.0,2.0,,2.0,3.0,,,6.0,12.0,3.0,,3.0,,,75.0
10,"McKay, Harry",12,8,3,15,1,1.0,5.0,2.0,,6.0,1.0,5.0,,2.0,,2.0,13.0,1.0,2.0,1.0,,1.0,88.0
24,"Newman, Nic",12,10,10,22,,,,3.0,1.0,4.0,,1.0,,1.0,,4.0,19.0,1.0,,3.0,,,90.0
44 ↓,"Owies, Matthew",6,4,5,11,1,,,1.0,1.0,1.0,,,,,,3.0,8.0,,2.0,,,2.0,70.0
42,"Saad, Adam",11,6,5,16,,,,1.0,4.0,,2.0,1.0,,,,4.0,10.0,,,2.0,1.0,,78.0
18,"Walsh, Sam",16,6,16,32,,,,4.0,1.0,7.0,3.0,3.0,,,2.0,4.0,25.0,,,,3.0,,78.0
23,"Weitering, Jacob",12,7,6,18,,,,,5.0,,,,1.0,,,7.0,10.0,1.0,,7.0,,,100.0
6,"Williams, Zac",12,5,3,15,4,,,,,4.0,1.0,1.0,,1.0,1.0,5.0,10.0,,1.0,,,1.0,74.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,246,129,162,408,15,12.0,36.0,58.0,39.0,51.0,44.0,49.0,11.0,16.0,6.0,132.0,270.0,13.0,15.0,36.0,8.0,9.0,
Opposition,Opposition,168,69,102,270,11,7.0,49.0,73.0,36.0,51.0,32.0,38.0,16.0,11.0,,110.0,156.0,9.0,11.0,39.0,2.0,8.0,
