Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
21,"Balta, Noah",25y 207d,108 (54-2-52 50.93%),37 (0.34),←,
41,"Banks, Sam",22y 46d,30 (7-0-23 23.33%),4 (0.13),←,
35,"Broad, Nathan",32y 33d,158 (90-3-65 57.91%),4 (0.03),←,
30,"Brown, Tom",21y 292d,29 (5-0-24 17.24%),8 (0.28),←,
44,"Campbell, Seth",20y 140d,31 (5-0-26 16.13%),27 (0.87),←,
27,"Dow, Thomson",23y 214d,44 (11-1-32 26.14%),2 (0.05),←,
26,"Faull, Jonty",19y 106d,6 (2-0-4 33.33%),2 (0.33),←,
48,"Green, Steely",21y 129d,16 (3-0-13 18.75%),10 (0.63),←,
2,"Hopper, Jacob",28y 101d,152 (73-3-76 49.01%),53 (0.35),38 (10-1-27 27.63%),11 (0.29)
22,"Lalor, Sam",18y 261d,9 (3-0-6 33.33%),9 (1.00),←,
19,"Lynch, Tom",32y 199d,229 (94-4-131 41.92%),475 (2.07),98 (57-3-38 59.69%),221 (2.26)
7,"Mansell, Rhyan",24y 348d,60 (16-1-43 27.50%),37 (0.62),←,
28,"McAuliffe, Kane",20y 78d,11 (2-0-9 18.18%),,←,
33,"McIntosh, Kamdyn",31y 45d,200 (110-3-87 55.75%),59 (0.29),←,
12,"Miller, Ben",25y 260d,56 (17-3-36 33.04%),9 (0.16),←,
25,"Nankervis, Toby",30y 279d,167 (93-2-72 56.29%),43 (0.26),155 (86-2-67 56.13%),40 (0.26)
13,"Ralphsmith, Hugo",23y 190d,56 (17-1-38 31.25%),18 (0.32),←,
5,"Ross, Jack",24y 257d,80 (37-2-41 47.50%),18 (0.22),←,
38,"Sims, Tom",19y 6d,2 (1-0-1 50.00%),2 (1.00),←,
49,"Smith, Kaleb",20y 179d,8 (0-0-8 0.00%),1 (0.13),←,
14,"Taranto, Tim",27y 110d,162 (74-3-85 46.60%),78 (0.48),48 (15-1-32 32.29%),30 (0.63)
31,"Trainor, Luke",19y 38d,10 (3-0-7 30.00%),,←,
1,"Vlastuin, Nick",31y 29d,243 (134-4-105 55.97%),29 (0.12),←,
Totals,Totals,24y 186d,1867 (851-32-984 45.58%),925 (0.50),,
C,"Yze, Adem",47y 239d,34 (6-0-28 17.65%),,33 (5-0-28 15.15%),
