Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
17,"Beams, Dayne",22y 202d,80 (61-2-17 77.50%),88 (1.10),←,
16,"Brown, Nathan",23y 259d,65 (42-1-22 65.38%),6 (0.09),←,
32,"Cloke, Travis",25y 180d,171 (112-2-57 66.08%),274 (1.60),←,
4,"Didak, Alan",29y 199d,211 (134-1-76 63.74%),271 (1.28),←,
35,"Elliott, Jamie",20y 11d,13 (10-0-3 76.92%),6 (0.46),←,
1,"Fasolo, Alex",20y 85d,34 (26-0-8 76.47%),43 (1.26),←,
6,"Goldsack, Tyson",25y 102d,89 (61-0-28 68.54%),29 (0.33),←,
26,"Johnson, Ben",31y 149d,229 (136-1-92 59.61%),69 (0.30),←,
18,"Jolly, Darren",30y 300d,225 (132-4-89 59.56%),117 (0.52),59 (46-2-11 79.66%),47 (0.80)
7,"Krakouer, Andrew",29y 210d,126 (55-0-71 43.65%),138 (1.10),24 (21-0-3 87.50%),36 (1.50)
8,"Lumumba, Heritier",25y 291d,156 (106-2-48 68.59%),17 (0.11),←,
5,"Maxwell, Nick",29y 90d,178 (115-2-61 65.17%),28 (0.16),←,
33,"Paine, Jackson",19y 72d,6 (4-0-2 66.67%),8 (1.33),←,
10,"Pendlebury, Scott",24y 238d,145 (99-2-44 68.97%),94 (0.65),←,
20,"Reid, Ben",23y 125d,70 (49-2-19 71.43%),5 (0.07),←,
39,"Shaw, Heath",26y 279d,150 (97-2-51 65.33%),35 (0.23),←,
22,"Sidebottom, Steele",21y 243d,82 (63-2-17 78.05%),66 (0.80),←,
36,"Swan, Dane",28y 189d,193 (122-2-69 63.73%),155 (0.80),←,
2,"Tarrant, Chris",31y 349d,265 (129-0-136 48.68%),366 (1.38),193 (101-0-92 52.33%),306 (1.59)
13,"Thomas, Dale",25y 72d,149 (100-2-47 67.79%),118 (0.79),←,
34,"Toovey, Alan",25y 162d,106 (77-2-27 73.58%),8 (0.08),←,
21,"Wellingham, Sharrod",24y 56d,89 (66-2-21 75.28%),53 (0.60),←,
Totals,Totals,25y 242d,2832 (1796-31-1005 63.42%),1994 (0.70),,
C,"Buckley, Nathan",40y 37d,22 (16-0-6 72.73%),,←,
