North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
15,"Ahern, Paul",22y 340d,14 (8-0-6 57.14%),5 (0.36),←,
3,"Anderson, Jed",25y 155d,58 (32-0-26 55.17%),21 (0.36),48 (25-0-23 52.08%),17 (0.35)
18,"Atley, Shaun",26y 297d,191 (98-0-93 51.31%),43 (0.23),←,
50,"Brown, Ben",26y 229d,114 (61-0-53 53.51%),252 (2.21),←,
10,"Cunnington, Ben",28y 7d,202 (105-0-97 51.98%),83 (0.41),←,
9,"Davies-Uniacke, Luke",20y 29d,19 (8-0-11 42.11%),5 (0.26),←,
14,"Dumont, Trent",24y 7d,75 (30-0-45 40.00%),23 (0.31),←,
24,"Durdin, Sam",23y 31d,14 (6-0-8 42.86%),1 (0.07),←,
22,"Goldstein, Todd",31y 6d,227 (116-1-110 51.32%),117 (0.52),←,
20,"Larkey, Nick",21y 31d,12 (6-0-6 50.00%),17 (1.42),←,
11,"McDonald, Luke",24y 148d,108 (57-0-51 52.78%),16 (0.15),←,
17,"Pittard, Jasper",28y 97d,141 (73-0-68 51.77%),12 (0.09),15 (7-0-8 46.67%),1 (0.07)
13,"Polec, Jared",26y 268d,121 (66-0-55 54.55%),66 (0.55),15 (7-0-8 46.67%),11 (0.73)
12,"Simpkin, Jy",21y 124d,49 (22-0-27 44.90%),26 (0.53),←,
25,"Tarrant, Robbie",30y 73d,141 (69-0-72 48.94%),44 (0.31),←,
26,"Thomas, Tarryn",19y 104d,13 (7-0-6 53.85%),11 (0.85),←,
16,"Thompson, Scott",33y 59d,235 (115-2-118 49.36%),7 (0.03),←,
28,"Turner, Kayne",23y 188d,73 (38-0-35 52.05%),53 (0.73),←,
2,"Williams, Marley",25y 350d,113 (58-0-55 51.33%),10 (0.09),45 (22-0-23 48.89%),4 (0.09)
32,"Wood, Mason",25y 297d,52 (27-0-25 51.92%),66 (1.27),←,
7,"Ziebell, Jack",28y 129d,203 (99-0-104 48.77%),156 (0.77),←,
44,"Zurhaar, Cameron",21y 46d,21 (10-0-11 47.62%),22 (1.05),←,
Totals,Totals,25y 120d,2196 (1111-3-1082 50.59%),1056 (0.48),,
C,"Shaw, Rhyce",37y 264d,5 (4-0-1 80.00%),,←,
