Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
29,"Ablett, Gary",14,7,20,34,2,1.0,,1.0,1.0,7.0,5.0,,1.0,,3.0,8.0,26.0,,,,2.0,1.0,88.0
3,"Bartel, Jimmy",18,9,20,38,2,,,1.0,1.0,5.0,4.0,1.0,2.0,1.0,,10.0,27.0,2.0,1.0,2.0,,3.0,91.0
24,"Blake, Mark",5,6,10,15,2,1.0,23.0,1.0,,1.0,,2.0,,,,5.0,10.0,1.0,2.0,,,,70.0
17,"Byrnes, Shannon",7,5,14,21,,1.0,,2.0,1.0,5.0,,3.0,,,,5.0,16.0,,1.0,1.0,2.0,1.0,78.0
35,"Chapman, Paul",13,4,10,23,,1.0,,3.0,,4.0,2.0,1.0,1.0,,,9.0,13.0,,1.0,,,1.0,77.0
11,"Corey, Joel",17,7,13,30,2,,1.0,1.0,4.0,7.0,3.0,5.0,1.0,2.0,2.0,4.0,26.0,,2.0,3.0,,,87.0
44,"Enright, Corey",11,5,10,21,1,,,1.0,5.0,3.0,,1.0,1.0,1.0,,5.0,17.0,,,2.0,,,90.0
15,"Gamble, Ryan",7,8,6,13,3,2.0,,4.0,,2.0,,1.0,,1.0,,3.0,11.0,2.0,4.0,2.0,,1.0,81.0
2,"Harley, Tom",10,4,6,16,,,,,4.0,,,1.0,3.0,,,3.0,12.0,,,2.0,2.0,,81.0
26,"Hawkins, Tom",8,6,3,11,,2.0,,,,2.0,1.0,,1.0,,,3.0,8.0,1.0,2.0,1.0,,1.0,81.0
8,"Hunt, Josh",15,4,9,24,,1.0,,2.0,3.0,2.0,,,2.0,,,6.0,16.0,,,2.0,,,86.0
20,"Johnson, Steve",10,3,4,14,1,2.0,,,,1.0,1.0,3.0,1.0,1.0,,5.0,9.0,,3.0,,,3.0,81.0
9,"Kelly, James",13,7,15,28,1,,,4.0,2.0,4.0,4.0,,1.0,,,9.0,20.0,,2.0,3.0,,3.0,87.0
45,"Ling, Cameron",14,9,17,31,1,,,1.0,6.0,3.0,5.0,2.0,1.0,,1.0,10.0,22.0,,1.0,1.0,1.0,,89.0
39,"Milburn, Darren",10,5,13,23,,,,2.0,2.0,1.0,,1.0,1.0,1.0,,7.0,13.0,,,4.0,2.0,,88.0
21,"Mooney, Cameron",9,8,6,15,2,2.0,,,,3.0,,1.0,1.0,,,5.0,9.0,,6.0,1.0,,,84.0
30,"Scarlett, Matthew",7,4,5,12,,,,1.0,3.0,2.0,,3.0,,1.0,,1.0,11.0,,,2.0,,1.0,80.0
14,"Selwood, Joel",11,7,15,26,1,,,3.0,1.0,4.0,4.0,1.0,1.0,,,8.0,19.0,1.0,,3.0,1.0,2.0,80.0
27,"Stokes, Mathew",22,13,9,31,2,3.0,,1.0,3.0,7.0,,3.0,,1.0,,7.0,25.0,2.0,3.0,1.0,,1.0,74.0
7,"Taylor, Harry",5,3,11,16,,,,2.0,2.0,,,1.0,1.0,,,9.0,6.0,1.0,,7.0,,,86.0
12,"West, Trent",3,2,4,7,1,,6.0,,1.0,,,1.0,1.0,,,2.0,5.0,,1.0,2.0,,,63.0
40,"Wojcinski, David",7,3,6,13,1,,,1.0,,2.0,,3.0,2.0,2.0,,5.0,9.0,,,1.0,1.0,,76.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,236,129,226,462,22,18.0,30.0,31.0,39.0,65.0,29.0,34.0,22.0,11.0,6.0,129.0,330.0,10.0,29.0,40.0,11.0,18.0,
Opposition,Opposition,187,92,170,357,6,15.0,19.0,48.0,40.0,49.0,31.0,60.0,11.0,22.0,,111.0,241.0,10.0,11.0,43.0,14.0,5.0,
