Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
24,"Adams, Marcus",28y 3d,51 (32-0-19 62.75%),4 (0.08),24 (18-0-6 75.00%),
4,"Ah Chee, Callum",23y 267d,78 (34-0-44 43.59%),30 (0.38),33 (26-0-7 78.79%),6 (0.18)
31,"Andrews, Harris",24y 204d,128 (50-0-78 39.06%),10 (0.08),←,
33,"Bailey, Zac",21y 283d,61 (39-0-22 63.93%),45 (0.74),←,
7,"Berry, Jarrod",23y 148d,78 (37-0-41 47.44%),35 (0.45),←,
14,"Birchall, Grant",33y 156d,278 (191-1-86 68.88%),34 (0.12),30 (24-0-6 80.00%),
23,"Cameron, Charlie",26y 363d,142 (90-1-51 63.73%),222 (1.56),69 (43-0-26 62.32%),135 (1.96)
18,"Coleman, Keidean",21y 94d,15 (12-0-3 80.00%),8 (0.53),←,
3,"Daniher, Joe",27y 121d,123 (51-1-71 41.87%),217 (1.76),15 (11-0-4 73.33%),26 (1.73)
30,"Hipwood, Eric",23y 293d,109 (53-0-56 48.62%),163 (1.50),←,
17,"Lyons, Jarryd",28y 346d,150 (86-0-64 57.33%),74 (0.49),58 (42-0-16 72.41%),25 (0.43)
36,"Mathieson, Rhys",24y 174d,57 (25-0-32 43.86%),26 (0.46),←,
11,"McCarthy, Lincoln",27y 254d,85 (63-0-22 74.12%),81 (0.95),56 (40-0-16 71.43%),56 (1.00)
6,"McCluggage, Hugh",23y 122d,97 (50-0-47 51.55%),59 (0.61),←,
46,"McInerney, Oscar",26y 358d,70 (43-0-27 61.43%),34 (0.49),←,
25,"McStay, Daniel",26y 9d,131 (58-0-73 44.27%),98 (0.75),←,
40,"Payne, Jack",21y 261d,10 (6-0-4 60.00%),,←,
20,"Prior, Jaxon",20y 29d,13 (11-0-2 84.62%),6 (0.46),←,
10,"Rich, Daniel",31y 26d,237 (96-1-140 40.72%),112 (0.47),←,
2,"Robertson, Deven",20y 3d,13 (10-0-3 76.92%),3 (0.23),←,
5,"Robinson, Mitch",32y 26d,225 (106-1-118 47.33%),117 (0.52),125 (55-0-70 44.00%),59 (0.47)
37,"Starcevich, Brandon",21y 344d,38 (27-0-11 71.05%),2 (0.05),←,
15,"Zorko, Dayne",32y 144d,199 (81-0-118 40.70%),203 (1.02),←,
Totals,Totals,25y 255d,2388 (1251-5-1132 52.39%),1583 (0.66),,
C,"Fagan, Chris",60y 10d,102 (52-0-50 50.98%),,←,
