Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
19,"Bishop, Matthew",7,3,4,11,,,,2.0,1.0,1.0,1.0,,,,,2.0,9.0,,,2.0,,,
7,"Burgoyne, Peter",12,5,6,18,2,1.0,,3.0,2.0,1.0,2.0,1.0,,1.0,,7.0,11.0,,2.0,1.0,,,
9,"Carr, Josh",5,,4,9,,,1.0,4.0,1.0,1.0,3.0,,1.0,,,5.0,4.0,,,2.0,,,
12,"Cockatoo-Collins, Che",6,3,5,11,1,,,1.0,,3.0,,,,,,2.0,8.0,1.0,1.0,3.0,,,
35,"Cornes, Chad",10,5,4,14,3,,,3.0,,1.0,,3.0,1.0,1.0,,11.0,4.0,3.0,2.0,,,,
18,"Cornes, Kane",2,,1,3,,,,,1.0,,,,1.0,,,2.0,1.0,,,,,,
10,"Francou, Josh",3,1,6,9,,,,2.0,,1.0,5.0,3.0,,2.0,,2.0,8.0,,,2.0,,,
31,"French, Barnaby",2,1,6,8,,,23.0,2.0,,1.0,1.0,3.0,3.0,3.0,2.0,4.0,5.0,,,3.0,,,
34,"Guerra, Brent",3,2,1,4,1,,,3.0,,2.0,,,1.0,,,1.0,3.0,,,,,,
11,"Hardwick, Damien",7,1,8,15,,,,4.0,2.0,,2.0,1.0,1.0,1.0,,7.0,8.0,,,1.0,,,
38,"James, Roger",10,4,6,16,1,,,2.0,1.0,5.0,2.0,,,,,6.0,12.0,,1.0,3.0,1.0,,
29,"Kingsley, Adam",12,5,12,24,1,,,3.0,4.0,2.0,3.0,,1.0,,,6.0,17.0,,1.0,1.0,,,
5,"Lade, Brendon",3,3,2,5,1,,11.0,,1.0,1.0,2.0,1.0,1.0,1.0,,3.0,2.0,1.0,1.0,1.0,,,
33,"Mead, Darren",7,5,6,13,,,1.0,4.0,1.0,1.0,,5.0,,3.0,,5.0,8.0,2.0,,1.0,,,
3,"Montgomery, Brett",8,6,3,11,,,,2.0,1.0,2.0,4.0,2.0,3.0,1.0,,8.0,5.0,2.0,,2.0,,,
27,"Poulton, Jared",10,3,,10,1,,,4.0,,3.0,,2.0,,,,2.0,8.0,1.0,1.0,,,,
6,"Schofield, Jarrad",19,4,10,29,,,,,4.0,5.0,9.0,,1.0,,3.0,10.0,16.0,,,1.0,2.0,,
24,"Stevens, Michael",1,1,,1,,,,2.0,,,,,,,,,1.0,,,,,,
36,"Stevens, Nick",14,4,4,18,,1.0,1.0,2.0,3.0,2.0,2.0,1.0,,,,4.0,14.0,,,,,,
16,"Tredrea, Warren",7,7,4,11,1,,2.0,1.0,,5.0,,,,,,5.0,6.0,3.0,2.0,3.0,,,
2,"Wakelin, Darryl",4,3,2,6,,,,1.0,1.0,,1.0,3.0,,1.0,,4.0,3.0,1.0,,5.0,,,
4,"Wanganeen, Gavin",6,2,1,7,2,,,2.0,1.0,2.0,1.0,1.0,1.0,,,4.0,4.0,,,1.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,158,68,95,253,14,6.0,39.0,47.0,24.0,39.0,38.0,26.0,15.0,14.0,5.0,100.0,157.0,14.0,11.0,32.0,3.0,,
Opposition,Opposition,160,53,96,256,12,10.0,39.0,50.0,20.0,43.0,42.0,27.0,14.0,15.0,1.0,104.0,154.0,8.0,7.0,44.0,5.0,,
