West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),West Coast Games (W-D-L W%),West Coast Goals (Ave.)
10,"Braun, Michael",29y 134d,204 (115-2-87 56.86%),61 (0.30),←,
17,"Chick, Daniel",31y 176d,249 (140-4-105 57.03%),208 (0.84),100 (66-2-32 67.00%),49 (0.49)
9,"Cousins, Ben",29y 36d,234 (131-3-100 56.62%),203 (0.87),←,
20,"Cox, Dean",26y 4d,139 (80-1-58 57.91%),69 (0.50),←,
32,"Embley, Andrew",26y 39d,142 (82-1-59 58.10%),149 (1.05),←,
23,"Glass, Darren",26y 83d,139 (79-2-58 57.55%),8 (0.06),←,
29,"Hansen, Ashley",24y 155d,50 (41-0-9 82.00%),67 (1.34),←,
39,"Hunter, Adam",26y 48d,126 (74-2-50 59.52%),64 (0.51),←,
25,"Hurn, Shannon",19y 335d,24 (14-0-10 58.33%),11 (0.46),←,
38,"Jones, Brett",24y 364d,63 (44-0-19 69.84%),4 (0.06),←,
18,"Jones, Rowan",27y 259d,153 (80-3-70 53.27%),65 (0.42),←,
3,"Judd, Chris",23y 331d,131 (82-2-47 63.36%),135 (1.03),←,
4,"Kerr, Daniel",24y 81d,142 (80-2-60 57.04%),83 (0.58),←,
2,"LeCras, Mark",20y 340d,19 (11-0-8 57.89%),31 (1.63),←,
21,"Lynch, Quinten",24y 193d,100 (66-0-34 66.00%),153 (1.53),←,
11,"Priddis, Matt",22y 137d,20 (12-0-8 60.00%),7 (0.35),←,
14,"Seaby, Mark",23y 96d,77 (55-0-22 71.43%),53 (0.69),←,
37,"Selwood, Adam",23y 96d,69 (47-0-22 68.12%),17 (0.25),←,
41,"Staker, Brent",23y 74d,84 (55-1-28 66.07%),62 (0.74),←,
5,"Stenglein, Tyson",27y 20d,169 (103-0-66 60.95%),47 (0.28),63 (47-0-16 74.60%),21 (0.33)
8,"Waters, Beau",21y 128d,50 (37-0-13 74.00%),9 (0.18),←,
44,"Wirrpanda, David",28y 2d,186 (104-3-79 56.72%),87 (0.47),←,
Totals,Totals,25y 59d,2570 (1532-26-1012 59.61%),1593 (0.62),,
C,"Worsfold, John",38y 314d,138 (86-2-50 63.04%),,←,
