Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
27,"Barker, John",23y 164d,67 (10-1-56 15.67%),16 (0.24),12 (3-0-9 25.00%),3 (0.25)
23,"Crawford, Justin",21y 135d,44 (20-1-23 46.59%),32 (0.73),27 (9-0-18 33.33%),21 (0.78)
9,"Crawford, Shane",23y 327d,110 (50-1-59 45.91%),84 (0.76),←,
24,"Croad, Trent",18y 146d,13 (3-0-10 23.08%),3 (0.23),←,
32,"Dixon, Ben",21y 49d,28 (10-0-18 35.71%),35 (1.25),←,
34,"Graham, Mark",25y 142d,96 (40-1-55 42.19%),32 (0.33),←,
5,"Harford, Daniel",21y 136d,70 (26-0-44 37.14%),27 (0.39),←,
13,"Hassall, Jon",24y 353d,78 (28-2-48 37.18%),13 (0.17),28 (9-0-19 32.14%),1 (0.04)
2,"Holland, Nick",24y 4d,73 (27-1-45 37.67%),94 (1.29),←,
14,"Krummel, Brendan",26y 39d,57 (23-0-34 40.35%),37 (0.65),47 (17-0-30 36.17%),34 (0.72)
37,"Lekkas, Angelo",22y 34d,43 (13-0-30 30.23%),5 (0.12),←,
18,"Lloyd, Brad",22y 320d,4 (1-0-3 25.00%),2 (0.50),←,
15,"Lord, Aaron",23y 12d,72 (35-1-36 49.31%),56 (0.78),40 (12-0-28 30.00%),37 (0.93)
7,"McCabe, Luke",21y 357d,46 (18-0-28 39.13%),3 (0.07),←,
31,"Obst, Chris",18y 297d,2 (1-0-1 50.00%),,←,
20,"Rawlings, Jade",20y 297d,19 (3-0-16 15.79%),11 (0.58),←,
10,"Robran, Jonathon",25y 285d,53 (20-0-33 37.74%),5 (0.09),←,
4,"Salmon, Paul",33y 194d,264 (143-3-118 54.73%),533 (2.02),55 (20-1-34 37.27%),24 (0.44)
6,"Taylor, Richard",25y 19d,70 (27-1-42 39.29%),29 (0.41),←,
49,"Thompson, Nathan",20y 169d,2 (1-0-1 50.00%),,←,
8,"Treleven, Craig",28y 49d,54 (21-1-32 39.81%),13 (0.24),←,
30,"Woods, Tony",29y 31d,110 (43-1-66 39.55%),23 (0.21),79 (27-1-51 34.81%),13 (0.16)
Totals,Totals,23y 261d,1375 (563-14-798 40.95%),1053 (0.77),,
C,"Judge, Ken",40y 199d,63 (23-1-39 37.30%),,←,
