Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
6,"Barnes, John",1,,3,4,,,3.0,,,,,,1.0,1.0,,,,,,,,,
8,"Burns, Ronnie",5,1,3,8,2,,,1.0,,,,,,,,,,,,,,,
36,"Graham, Ben",9,5,3,12,,,,2.0,,,,,,,,,,,,,,,
19,"Hall, Derek",13,9,9,22,1,4.0,,1.0,,,,,2.0,4.0,1.0,,,,,,,,
22,"Hargreaves, Tim",5,2,,5,1,1.0,,1.0,,,,,1.0,,,,,,,,,,
32,"Hocking, Garry",15,6,13,28,2,,,2.0,,,,,1.0,,,,,,,,,,
3,"Houlihan, Adam",15,7,4,19,1,,,1.0,,,,,,,,,,,,,,,
13,"Kilpatrick, Glenn",12,5,16,28,,,,3.0,,,,,2.0,1.0,,,,,,,,,
1,"King, Steven",12,7,5,17,,,13.0,2.0,,,,,2.0,4.0,3.0,,,,,,,,
29,"Lowther, Daniel",2,1,,2,,,,,,,,,,,,,,,,,,,
21,"Mansfield, Michael",7,4,4,11,1,1.0,,,,,,,3.0,3.0,,,,,,,,,
17,"McGrath, Tim",7,7,5,12,,,1.0,2.0,,,,,,,,,,,,,,,
28,"McKinnon, Martin",5,2,5,10,2,2.0,,,,,,,1.0,,,,,,,,,,
31,"Mensch, David",14,4,6,20,,,2.0,2.0,,,,,3.0,3.0,,,,,,,,,
39,"Milburn, Darren",8,7,5,13,2,1.0,1.0,3.0,,,,,1.0,1.0,,,,,,,,,
23,"Pickering, Liam",17,7,12,29,,,,3.0,,,,,,1.0,,,,,,,,,
15,"Riccardi, Peter",23,7,6,29,2,5.0,,4.0,,,,,,1.0,2.0,,,,,,,,
12,"Sholl, Brad",15,1,1,16,,,,1.0,,,,,1.0,,,,,,,,,,
37,"Simpson, Sean",13,8,3,16,,,,2.0,,,,,3.0,1.0,,,,,,,,,
25,"Snell, Jason",5,4,3,8,,1.0,,1.0,,,,,,2.0,,,,,,,,,
20,"Steinfort, Carl",7,6,6,13,,,,1.0,,,,,,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,210,100,112,322,14,16.0,20.0,32.0,,,,,21.0,24.0,6.0,,,,,,,,
Opposition,Opposition,190,74,98,288,9,14.0,26.0,35.0,,,,,24.0,21.0,,,,,,,,,
