Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Akermanis, Jason",16,3,12,28,2,,,2.0,3.0,6.0,7.0,4.0,3.0,1.0,,11.0,14.0,,,4.0,4.0,,
10,"Ashcroft, Marcus",11,2,4,15,,,,,2.0,1.0,4.0,,2.0,1.0,,9.0,6.0,,1.0,,1.0,,
20,"Black, Simon",12,5,8,20,,,,6.0,1.0,2.0,6.0,5.0,2.0,2.0,,6.0,13.0,,,1.0,,,
26,"Bolton, Craig",7,4,4,11,1,,,1.0,1.0,3.0,,1.0,,,,6.0,5.0,1.0,,,,,
16,"Brown, Jonathan",6,3,2,8,,,,1.0,1.0,,1.0,1.0,,1.0,,2.0,6.0,,,,,,
21,"Cupido, Damian",5,1,,5,,2.0,,2.0,,1.0,,,,,,2.0,3.0,,1.0,2.0,,,
32,"Hart, Shaun",7,6,10,17,,,,,3.0,1.0,,4.0,,,,4.0,13.0,1.0,,1.0,1.0,,
19,"Headland, Des",2,1,5,7,,,,3.0,,,,2.0,1.0,,,3.0,5.0,,,2.0,,,
2,"Johnson, Chris",10,4,4,14,,,,3.0,2.0,2.0,,1.0,2.0,1.0,,7.0,6.0,1.0,,,3.0,,
45,"Knobel, Trent",1,,,1,,,8.0,1.0,,,,,,1.0,,1.0,,,,1.0,,,
44,"Lappin, Nigel",9,3,7,16,1,,,,2.0,2.0,2.0,3.0,1.0,1.0,,2.0,13.0,,,2.0,4.0,,
15,"Lawrence, Steven",9,5,4,13,,,,,1.0,2.0,,2.0,,,,1.0,12.0,,2.0,2.0,,,
23,"Leppitsch, Justin",14,11,4,18,4,2.0,,1.0,5.0,,,4.0,2.0,1.0,,6.0,11.0,2.0,5.0,3.0,1.0,,
11,"Lynch, Alastair",9,5,2,11,2,1.0,,1.0,,4.0,,3.0,2.0,,,6.0,5.0,,2.0,1.0,,,
43,"McDonald, Beau",1,4,7,8,,1.0,23.0,,,,1.0,1.0,,1.0,,6.0,2.0,2.0,1.0,1.0,,,
7,"Molloy, Jarrod",5,1,3,8,,,,4.0,,5.0,1.0,,1.0,,,6.0,2.0,,,2.0,,,
8,"Notting, Tim",6,2,4,10,,,,1.0,,1.0,,2.0,,,,5.0,4.0,,,1.0,1.0,,
24,"Picken, Marcus",5,1,1,6,,,,,,1.0,,1.0,,1.0,,3.0,3.0,,,,,,
28,"Robbins, Ben",5,2,2,7,,1.0,,1.0,,2.0,,,2.0,1.0,,5.0,2.0,,,,,,
13,"Voss, Brett",8,6,2,10,,,,,2.0,2.0,,2.0,,,,2.0,8.0,,,1.0,1.0,,
3,"Voss, Michael",15,4,10,25,,1.0,,2.0,1.0,8.0,5.0,1.0,3.0,,,11.0,15.0,,,1.0,,,
33,"White, Darryl",14,10,5,19,,,2.0,1.0,3.0,1.0,1.0,1.0,1.0,,,4.0,16.0,,,2.0,1.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,177,83,100,277,10,9.0,33.0,30.0,27.0,44.0,28.0,38.0,22.0,12.0,,108.0,164.0,7.0,12.0,27.0,17.0,,
Opposition,Opposition,195,89,147,342,23,13.0,31.0,39.0,31.0,56.0,45.0,37.0,12.0,22.0,,130.0,209.0,18.0,19.0,42.0,14.0,,
