Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
2,"Arnott, Simon",7,2,2,9,,1.0,,2.0,,,,,,,,,,,,,,,
30,"Bayes, Mark",8,5,4,12,1,,2.0,2.0,,,,,,1.0,,,,,,,,,
31,"Carey, Stefan",4,,2,6,1,,,2.0,,,,,1.0,2.0,,,,,,,,,
41,"Cook, Troy",11,3,8,19,1,,,6.0,,,,,1.0,3.0,3.0,,,,,,,,
8,"Cresswell, Daryn",15,,6,21,4,1.0,,1.0,,,,,1.0,1.0,2.0,,,,,,,,
6,"Dunkley, Andrew",5,7,10,15,,,,2.0,,,,,2.0,1.0,,,,,,,,,
9,"Grant, Shannon",13,4,6,19,1,,,4.0,,,,,2.0,,,,,,,,,,
14,"Kelly, Paul",11,5,8,19,1,1.0,,,,,,,2.0,5.0,,,,,,,,,
3,"Lewis, Dale",19,9,6,25,1,2.0,,3.0,,,,,2.0,,,,,,,,,,
4,"Lockett, Tony",11,9,,11,8,3.0,,1.0,,,,,3.0,2.0,1.0,,,,,,,,
36,"Mathews, Ben",7,,5,12,,,,,,,,,1.0,,,,,,,,,,
11,"Maxfield, Stuart",12,6,6,18,,,,2.0,,,,,1.0,,,,,,,,,,
17,"Mooney, Jason",4,2,,4,,,,2.0,,,,,1.0,,,,,,,,,,
23,"Nicks, Matthew",8,4,3,11,,1.0,,3.0,,,,,,,,,,,,,,,
19,"OLoughlin, Michael",11,5,6,17,2,1.0,,1.0,,,,,1.0,,,,,,,,,,
24,"Orchard, Mark",9,2,8,17,,,,6.0,,,,,,,,,,,,,,,
1,"Roos, Paul",17,10,12,29,,1.0,1.0,,,,,,,2.0,,,,,,,,,
7,"Seymour, Brad",8,4,8,16,,,,1.0,,,,,1.0,,,,,,,,,,
15,"Stafford, Greg",4,2,,4,1,,11.0,1.0,,,,,2.0,,,,,,,,,,
20,"Stevens, John",12,5,1,13,1,,,,,,,,2.0,1.0,,,,,,,,,
33,"Warfe, Rowan",5,3,5,10,,,,4.0,,,,,,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,6.0,,,,,,,,,,,,,,,,,
Totals,Totals,201,87,106,307,22,17.0,14.0,43.0,,,,,23.0,18.0,6.0,,,,,,,,
Opposition,Opposition,150,62,102,252,7,10.0,30.0,25.0,,,,,18.0,23.0,,,,,,,,,
