St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Beveridge, Luke",3,3,8,11,,,,3.0,,1.0,1.0,,,,,,,,,,,,
2,"Brown, Tony",6,3,3,9,1,,,1.0,,1.0,,,2.0,,,,,,,,,,
3,"Burke, Nathan",15,6,9,24,,,1.0,1.0,1.0,5.0,6.0,2.0,,2.0,,,,,,,,,
41,"Campbell, Brad",5,2,3,8,,,,,1.0,,1.0,,,1.0,,,,,,,,,
38,"Elliott, Tim",4,6,5,9,,,,1.0,1.0,,1.0,,,3.0,,,,,,,,,
10,"Everitt, Peter",8,3,7,15,1,1.0,19.0,2.0,3.0,,4.0,2.0,,,,,,,,,,,
25,"Hall, Barry",,1,1,1,,,,,,,,,,1.0,,,,,,,,,
35,"Harvey, Robert",22,,10,32,,,,2.0,4.0,7.0,8.0,,1.0,,,,,,,,,,
24,"Heatley, Jason",8,5,2,10,4,2.0,,1.0,,,,,1.0,1.0,,,,,,,,,
8,"Hudghton, Max",3,1,,3,,,,,3.0,,,,,,,,,,,,,,
5,"Jones, Austinn",6,3,1,7,1,,,1.0,1.0,1.0,,2.0,,2.0,,,,,,,,,
36,"Knowles, Brett",4,1,3,7,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,
26,"McLaren, Joe",5,1,4,9,,,,3.0,1.0,2.0,2.0,,1.0,,,,,,,,,,
11,"Mitchell, Gavin",5,1,5,10,1,,,1.0,,3.0,,,,,,,,,,,,,
1,"Peckett, Justin",9,4,2,11,,1.0,,2.0,2.0,4.0,1.0,,,2.0,,,,,,,,,
13,"Sierakowski, David",6,3,5,11,,,9.0,,1.0,2.0,,,,2.0,,,,,,,,,
19,"Sziller, Steven",9,3,2,11,,1.0,,,1.0,,2.0,1.0,,2.0,,,,,,,,,
29,"Thompson, Andrew",10,,10,20,1,1.0,,3.0,1.0,2.0,6.0,,2.0,,,,,,,,,,
15,"Wakelin, Darryl",4,6,5,9,,,2.0,4.0,2.0,,,,,,,,,,,,,,
12,"Wakelin, Shane",2,1,2,4,,,,,1.0,,1.0,1.0,,1.0,,,,,,,,,
7,"Winmar, Nicky",15,7,7,22,1,,,1.0,9.0,4.0,1.0,,2.0,2.0,,,,,,,,,
20,"Young, Matthew",11,2,4,15,,,,3.0,7.0,2.0,3.0,4.0,2.0,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,160,62,98,258,10,7.0,31.0,29.0,40.0,35.0,38.0,12.0,12.0,21.0,,,,,,,,,
Opposition,Opposition,217,80,118,335,19,23.0,55.0,29.0,24.0,69.0,37.0,24.0,21.0,12.0,6.0,,,,,,,,
