Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
14,"Bird, Craig",24y 123d,94 (55-2-37 59.57%),38 (0.40),←,
24,"Bolton, Jude",33y 70d,310 (174-5-131 56.94%),182 (0.59),←,
13,"Everitt, Andrejs",24y 72d,64 (41-3-20 66.41%),29 (0.45),28 (19-2-7 71.43%),21 (0.75)
37,"Goodes, Adam",33y 136d,328 (183-5-140 56.55%),402 (1.23),←,
39,"Grundy, Heath",26y 356d,123 (72-2-49 59.35%),21 (0.17),←,
4,"Hannebery, Dan",22y 89d,86 (53-2-31 62.79%),38 (0.44),←,
15,"Jack, Kieren",25y 330d,123 (69-3-51 57.32%),85 (0.69),←,
32,"Jetta, Lewis",24y 20d,74 (47-2-25 64.86%),67 (0.91),←,
12,"Kennedy, Josh",24y 338d,95 (57-2-36 61.05%),61 (0.64),82 (52-2-28 64.63%),57 (0.70)
11,"Lamb, Jed",20y 217d,3 (2-0-1 66.67%),1 (0.33),←,
9,"Malceski, Nick",28y 282d,135 (87-2-46 65.19%),56 (0.41),←,
21,"McGlynn, Ben",27y 291d,113 (66-2-45 59.29%),127 (1.12),69 (43-2-24 63.77%),99 (1.43)
3,"McVeigh, Jarrad",28y 47d,203 (120-4-79 60.10%),153 (0.75),←,
10,"Morton, Mitch",26y 116d,79 (29-4-46 39.24%),111 (1.41),8 (5-1-2 68.75%),6 (0.75)
41,"Mumford, Shane",26y 323d,86 (60-2-24 70.93%),32 (0.37),65 (43-2-20 67.69%),29 (0.45)
5,"OKeefe, Ryan",32y 120d,266 (153-4-109 58.27%),254 (0.95),←,
26,"Parker, Luke",20y 211d,41 (26-1-14 64.63%),21 (0.51),←,
38,"Pyke, Mike",29y 61d,55 (33-1-21 60.91%),24 (0.44),←,
43,"Rampe, Dane",22y 356d,7 (4-1-2 64.29%),,←,
20,"Reid, Sam",21y 148d,55 (37-2-16 69.09%),61 (1.11),←,
25,"Richards, Ted",30y 133d,190 (111-4-75 59.47%),32 (0.17),157 (92-4-61 59.87%),13 (0.08)
40,"Smith, Nick",24y 346d,83 (48-2-33 59.04%),8 (0.10),←,
Totals,Totals,26y 124d,2613 (1527-55-1031 58.44%),1803 (0.69),,
C,"Longmire, John",42y 144d,58 (38-2-18 67.24%),,←,
