Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
13,"Baker, Oskar",27y 61d,44 (21-0-23 47.73%),13 (0.30),29 (15-0-14 51.72%),9 (0.31)
4,"Bontempelli, Marcus",29y 243d,254 (142-0-112 55.91%),249 (0.98),←,
29,"Bramble, Lachlan",27y 97d,73 (34-2-37 47.95%),8 (0.11),43 (25-0-18 58.14%),6 (0.14)
5,"Busslinger, Jedd",21y 136d,3 (3-0-0 100.00%),,←,
36,"Cleary, Luke",23y 142d,19 (13-0-6 68.42%),1 (0.05),←,
31,"Dale, Bailey",29y 3d,174 (96-0-78 55.17%),87 (0.50),←,
10,"Darcy, Sam",22y 6d,41 (23-0-18 56.10%),79 (1.93),←,
44,"English, Tim",27y 349d,150 (83-0-67 55.33%),88 (0.59),←,
27,"Freijah, Joel",19y 253d,32 (20-0-12 62.50%),15 (0.47),←,
38,"Garcia, Riley",24y 176d,35 (18-0-17 51.43%),14 (0.40),←,
39,"Johannisen, Jason",32y 259d,208 (109-0-99 52.40%),77 (0.37),←,
8,"Kennedy, Matthew",28y 110d,137 (67-3-67 50.00%),77 (0.56),19 (11-0-8 57.89%),20 (1.05)
21,"Liberatore, Tom",33y 70d,253 (127-0-126 50.20%),91 (0.36),←,
7,"Lobb, Rory",32y 166d,195 (108-2-85 55.90%),175 (0.90),55 (32-0-23 58.18%),32 (0.58)
30,"McNeil, Lachlan",24y 166d,71 (45-0-26 63.38%),38 (0.54),←,
33,"Naughton, Aaron",25y 237d,162 (90-0-72 55.56%),271 (1.67),←,
18,"ODonnell, James",22y 328d,44 (24-0-20 54.55%),7 (0.16),←,
25,"Poulter, Caleb",22y 286d,33 (15-0-18 45.45%),9 (0.27),21 (12-0-9 57.14%),7 (0.33)
20,"Richards, Ed",26y 22d,144 (77-0-67 53.47%),53 (0.37),←,
9,"Sanders, Ryley",20y 185d,32 (18-0-14 56.25%),13 (0.41),←,
23,"Vandermeer, Laitham",26y 172d,85 (47-0-38 55.29%),44 (0.52),←,
14,"West, Rhylee",25y 13d,77 (45-0-32 58.44%),78 (1.01),←,
34,"Williams, Bailey",27y 288d,170 (93-0-77 54.71%),42 (0.25),←,
Totals,Totals,26y 37d,2436 (1318-7-1111 54.11%),1529 (0.63),,
C,"Beveridge, Luke",54y 336d,249 (141-0-108 56.63%),,←,
