Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
4,"Bontempelli, Marcus",19y 229d,28 (13-0-15 46.43%),24 (0.86),←,
5,"Boyd, Matthew",32y 318d,251 (117-2-132 47.01%),83 (0.33),←,
17,"Boyd, Tom",19y 323d,22 (11-0-11 50.00%),24 (1.09),13 (8-0-5 61.54%),16 (1.23)
6,"Dahlhaus, Luke",22y 324d,85 (33-0-52 38.82%),81 (0.95),←,
35,"Daniel, Caleb",19y 4d,2 (2-0-0 100.00%),1 (0.50),←,
29,"Dickson, Tory",27y 288d,48 (19-0-29 39.58%),71 (1.48),←,
1,"Grant, Jarrad",26y 5d,72 (37-0-35 51.39%),77 (1.07),←,
7,"Hunter, Lachie",20y 210d,27 (10-0-17 37.04%),14 (0.52),←,
39,"Johannisen, Jason",22y 245d,41 (16-0-25 39.02%),9 (0.22),←,
11,"Macrae, Jack",20y 342d,46 (20-0-26 43.48%),14 (0.30),←,
27,"Minson, Will",30y 91d,188 (91-1-96 48.67%),80 (0.43),←,
38,"Morris, Dale",32y 194d,199 (105-2-92 53.27%),3 (0.02),←,
2,"Murphy, Robert",33y 32d,285 (124-4-157 44.21%),172 (0.60),←,
42,"Picken, Liam",28y 344d,142 (64-0-78 45.07%),43 (0.30),←,
28,"Prudden, Josh",20y 308d,1 (1-0-0 100.00%),,←,
43,"Redpath, Jack",24y 210d,6 (4-0-2 66.67%),6 (1.00),←,
18,"Roberts, Fletcher",22y 38d,17 (8-0-9 47.06%),,←,
25,"Stevens, Koby",24y 23d,62 (24-0-38 38.71%),29 (0.47),51 (20-0-31 39.22%),27 (0.53)
9,"Stringer, Jake",21y 77d,41 (17-0-24 41.46%),68 (1.66),←,
32,"Talia, Michael",22y 150d,25 (8-0-17 32.00%),3 (0.12),←,
3,"Wallis, Mitch",22y 260d,67 (25-0-42 37.31%),23 (0.34),←,
10,"Wood, Easton",25y 310d,78 (37-0-41 47.44%),12 (0.15),←,
Totals,Totals,24y 213d,1733 (786-9-938 45.35%),837 (0.48),,
C,"Beveridge, Luke",44y 322d,14 (9-0-5 64.29%),,←,
