West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),West Coast Games (W-D-L W%),West Coast Goals (Ave.)
6,"Banfield, Drew",26y 91d,154 (93-1-60 60.71%),58 (0.38),←,
10,"Braun, Michael",22y 65d,62 (32-0-30 51.61%),25 (0.40),←,
15,"Chambers, Callum",20y 191d,3 (2-0-1 66.67%),,←,
14,"Cummings, Scott",26y 131d,113 (59-5-49 54.42%),326 (2.88),36 (19-1-16 54.17%),141 (3.92)
29,"Donnelly, Andrew",27y 60d,59 (36-0-23 61.02%),56 (0.95),←,
19,"Gardiner, Michael",20y 328d,54 (31-1-22 58.33%),29 (0.54),←,
7,"Gehrig, Fraser",24y 86d,108 (62-1-45 57.87%),156 (1.44),←,
23,"Glass, Darren",19y 14d,8 (5-0-3 62.50%),,←,
27,"Jakovich, Glen",27y 65d,195 (117-2-76 60.51%),33 (0.17),←,
18,"Jones, Rowan",20y 191d,28 (16-1-11 58.93%),11 (0.39),←,
2,"Kemp, Dean",31y 101d,225 (142-2-81 63.56%),114 (0.51),←,
30,"Matera, Peter",31y 55d,210 (136-2-72 65.24%),197 (0.94),←,
33,"Matera, Phillip",24y 183d,73 (38-1-34 52.74%),131 (1.79),←,
11,"McIntosh, Ashley",27y 221d,187 (119-1-67 63.90%),96 (0.51),←,
17,"McKenna, Guy",31y 17d,265 (165-2-98 62.64%),27 (0.10),←,
8,"Metropolis, Daniel",28y 72d,99 (56-1-42 57.07%),44 (0.44),←,
5,"Morrison, Chad",22y 60d,99 (55-1-43 56.06%),75 (0.76),←,
36,"Read, Phillip",20y 221d,55 (27-1-27 50.00%),18 (0.33),←,
42,"Rintoul, Chad",25y 302d,59 (32-1-26 55.08%),26 (0.44),36 (19-1-16 54.17%),10 (0.28)
50,"Turnbull, Ryan",28y 248d,116 (71-1-44 61.64%),30 (0.26),←,
37,"Williams, Andrew",21y 88d,34 (19-1-14 57.35%),17 (0.50),←,
13,"Wooden, Josh",21y 196d,41 (19-0-22 46.34%),5 (0.12),←,
Totals,Totals,24y 335d,2247 (1332-25-890 59.28%),1474 (0.66),,
C,"Judge, Ken",42y 134d,101 (43-3-55 44.06%),,12 (6-1-5 54.17%),
