Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13 ↑,"Baker, Oskar",3.0,2.0,1.0,4.0,,,,,,2.0,1.0,1.0,,1.0,,1.0,3.0,,,,,,34.0
4,"Bontempelli, Marcus",16.0,4.0,15.0,31.0,1.0,,,6.0,3.0,3.0,8.0,6.0,2.0,2.0,,13.0,18.0,,,2.0,1.0,1.0,80.0
17,"Bruce, Josh",4.0,5.0,6.0,10.0,,,,1.0,3.0,,,5.0,,2.0,,,10.0,,,7.0,,,92.0
31,"Dale, Bailey",22.0,4.0,8.0,30.0,,,,2.0,6.0,1.0,2.0,6.0,,1.0,,5.0,16.0,,,3.0,,,93.0
35,"Daniel, Caleb",17.0,7.0,12.0,29.0,1.0,,,2.0,4.0,4.0,1.0,1.0,,,,7.0,24.0,,1.0,3.0,,1.0,91.0
15,"Duryea, Taylor",6.0,3.0,7.0,13.0,,,,2.0,3.0,1.0,1.0,,2.0,,,4.0,9.0,,,2.0,,,78.0
44,"English, Tim",5.0,4.0,12.0,17.0,1.0,,20.0,1.0,1.0,,1.0,3.0,1.0,2.0,,7.0,11.0,1.0,1.0,5.0,,,81.0
32,"Jones, Arthur",,,,,,,,6.0,,,,1.0,,1.0,,,,,,,,,68.0
19,"Jones, Liam",5.0,4.0,1.0,6.0,,,,2.0,2.0,,,1.0,,,,2.0,3.0,1.0,,7.0,,,100.0
42,"Keath, Alex",10.0,6.0,1.0,11.0,,,,1.0,4.0,4.0,,2.0,1.0,,,2.0,9.0,1.0,,3.0,1.0,1.0,85.0
21,"Liberatore, Tom",19.0,2.0,14.0,33.0,,2.0,,5.0,1.0,6.0,11.0,4.0,2.0,2.0,2.0,19.0,14.0,,1.0,3.0,,,84.0
7,"Lobb, Rory",6.0,3.0,8.0,14.0,,1.0,7.0,1.0,,2.0,2.0,2.0,2.0,,,5.0,10.0,,1.0,3.0,,2.0,76.0
11,"Macrae, Jack",15.0,10.0,11.0,26.0,1.0,,,6.0,1.0,4.0,1.0,1.0,2.0,,,6.0,19.0,,1.0,1.0,1.0,2.0,78.0
33,"Naughton, Aaron",4.0,2.0,2.0,6.0,2.0,,,,,1.0,,3.0,1.0,,,5.0,2.0,1.0,1.0,1.0,,,80.0
18 ↓,"ODonnell, James",4.0,2.0,1.0,5.0,,,,1.0,,1.0,,2.0,,,,,5.0,,,1.0,,,46.0
28,"Scott, Anthony",7.0,3.0,5.0,12.0,,,,2.0,1.0,2.0,1.0,2.0,2.0,1.0,,3.0,10.0,,,,,,78.0
6,"Smith, Bailey",15.0,4.0,13.0,28.0,,,,1.0,1.0,3.0,7.0,4.0,,2.0,,9.0,17.0,,,3.0,,,88.0
1,"Treloar, Adam",9.0,2.0,25.0,34.0,1.0,,,5.0,2.0,3.0,5.0,5.0,1.0,,,21.0,11.0,,,1.0,2.0,,77.0
2,"Ugle-Hagan, Jamarra",8.0,6.0,4.0,12.0,2.0,2.0,,2.0,,3.0,,3.0,,2.0,,8.0,6.0,2.0,4.0,1.0,,1.0,87.0
23,"Vandermeer, Laitham",9.0,3.0,6.0,15.0,,1.0,,7.0,4.0,2.0,,1.0,,1.0,,1.0,15.0,,,3.0,,1.0,73.0
3,"Weightman, Cody",10.0,4.0,3.0,13.0,3.0,1.0,,1.0,,4.0,1.0,2.0,1.0,1.0,,7.0,6.0,1.0,1.0,1.0,,1.0,79.0
14,"West, Rhylee",4.0,3.0,5.0,9.0,1.0,,,3.0,,1.0,1.0,4.0,,2.0,,2.0,8.0,,1.0,1.0,,1.0,67.0
34,"Williams, Bailey",15.0,8.0,8.0,23.0,,,,4.0,2.0,4.0,3.0,,2.0,,,6.0,18.0,,,,,,84.0
Totals,Totals,213.0,91.0,168.0,381.0,13.0,7.0,27.0,61.0,38.0,51.0,46.0,59.0,19.0,20.0,2.0,133.0,244.0,7.0,12.0,51.0,5.0,11.0,
Opposition,Opposition,191.0,86.0,120.0,311.0,16.0,11.0,50.0,64.0,36.0,54.0,32.0,55.0,20.0,19.0,4.0,133.0,171.0,13.0,15.0,35.0,6.0,12.0,
