Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
30,"Atkins, Tom",25y 310d,53 (37-0-16 69.81%),9 (0.17),←,
24,"Bews, Jed",27y 223d,121 (74-2-45 61.98%),15 (0.12),←,
46,"Blicavs, Mark",30y 119d,196 (131-2-63 67.35%),42 (0.21),←,
45,"Close, Brad",22y 360d,23 (18-0-5 78.26%),13 (0.57),←,
40,"Dahlhaus, Luke",28y 338d,210 (109-0-101 51.90%),137 (0.65),56 (39-0-17 69.64%),27 (0.48)
35,"Dangerfield, Patrick",31y 111d,278 (164-1-113 59.17%),306 (1.10),124 (83-1-40 67.34%),143 (1.15)
29,"Guthrie, Cameron",28y 340d,198 (131-2-65 66.67%),61 (0.31),←,
26,"Hawkins, Tom",33y 4d,295 (211-2-82 71.86%),648 (2.20),←,
25,"Henderson, Lachie",31y 223d,201 (107-2-92 53.73%),117 (0.58),84 (57-1-26 68.45%),13 (0.15)
38,"Henry, Jack",22y 330d,83 (56-0-27 67.47%),14 (0.17),←,
8,"Kolodjashnij, Jake",25y 350d,125 (83-2-40 67.20%),,←,
27,"Menegola, Sam",29y 140d,102 (67-1-34 66.18%),73 (0.72),←,
32,"Miers, Gryan",22y 117d,57 (39-0-18 68.42%),58 (1.02),←,
19,"Narkle, Quinton",23y 234d,30 (19-0-11 63.33%),13 (0.43),←,
42,"OConnor, Mark",24y 189d,62 (41-0-21 66.13%),4 (0.06),←,
3,"Parfitt, Brandan",23y 89d,89 (64-0-25 71.91%),41 (0.46),←,
17,"Ratugolea, Esava",23y 1d,50 (36-0-14 72.00%),35 (0.70),←,
23,"Rohan, Gary",30y 48d,159 (108-1-50 68.24%),169 (1.06),53 (38-0-15 71.70%),73 (1.38)
14,"Selwood, Joel",33y 60d,327 (239-1-87 73.24%),166 (0.51),←,
7,"Smith, Isaac",32y 207d,228 (158-1-69 69.52%),177 (0.78),18 (14-0-4 77.78%),12 (0.67)
1,"Stanley, Rhys",30y 236d,156 (87-1-68 56.09%),100 (0.64),98 (66-1-31 67.86%),60 (0.61)
44,"Stewart, Tom",28y 132d,104 (70-0-34 67.31%),3 (0.03),←,
2,"Tuohy, Zach",31y 227d,222 (114-2-106 51.80%),77 (0.35),102 (66-1-35 65.20%),37 (0.36)
Totals,Totals,27y 334d,3369 (2163-20-1186 64.20%),2278 (0.68),,
C,"Scott, Chris",45y 83d,254 (176-2-76 69.69%),,←,
