Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
19,"Armstrong, Tony",8,4,5,13,,,,3.0,1.0,,1.0,2.0,1.0,,,5.0,8.0,,,1.0,,,60.0
14,"Bird, Craig",14,3,7,21,,,,8.0,,2.0,4.0,2.0,,,,11.0,7.0,,,3.0,,,82.0
24,"Bolton, Jude",6,,5,11,,,,5.0,1.0,2.0,,6.0,1.0,4.0,,3.0,7.0,,,2.0,,,86.0
37 ↓,"Goodes, Adam",8,1,4,12,2,,,1.0,,5.0,5.0,1.0,1.0,,,9.0,4.0,,,2.0,,,67.0
39,"Grundy, Heath",3,6,12,15,,,,2.0,1.0,1.0,,7.0,,1.0,,5.0,10.0,1.0,,2.0,,,100.0
4,"Hannebery, Dan",6,2,7,13,,,,5.0,1.0,1.0,2.0,3.0,1.0,2.0,,7.0,6.0,,,1.0,,,90.0
15,"Jack, Kieren",14,1,9,23,2,,,9.0,1.0,4.0,7.0,7.0,,2.0,,15.0,8.0,,,1.0,,1.0,87.0
12,"Kennedy, Josh",14,,17,31,,,,4.0,2.0,2.0,7.0,4.0,,,2.0,22.0,9.0,,,2.0,,1.0,84.0
11 ↑,"Lamb, Jed",3,,2,5,,,,1.0,,2.0,,2.0,,1.0,,1.0,4.0,,,1.0,1.0,,22.0
9,"Malceski, Nick",21,6,5,26,,,1.0,2.0,9.0,1.0,,4.0,,1.0,,5.0,18.0,,,,1.0,,84.0
21,"McGlynn, Ben",5,3,5,10,,,,3.0,1.0,2.0,1.0,1.0,1.0,1.0,,7.0,4.0,,,3.0,,1.0,90.0
3,"McVeigh, Jarrad",15,1,12,27,,,,7.0,4.0,2.0,1.0,4.0,,1.0,,5.0,16.0,,,1.0,,1.0,95.0
6,"Mitchell, Tom",9,2,7,16,1,1.0,,7.0,2.0,,1.0,3.0,2.0,1.0,,8.0,7.0,,,,,,80.0
10,"Morton, Mitch",4,2,5,9,1,,,5.0,,2.0,,1.0,2.0,1.0,,6.0,4.0,,,,,,78.0
5,"OKeefe, Ryan",15,2,6,21,,,,13.0,3.0,4.0,7.0,4.0,2.0,1.0,,12.0,8.0,,,,,,87.0
26,"Parker, Luke",9,,8,17,,,,7.0,,2.0,4.0,3.0,1.0,2.0,,12.0,4.0,,,,,,74.0
38,"Pyke, Mike",6,,2,8,,,42.0,5.0,2.0,1.0,4.0,1.0,2.0,1.0,,5.0,1.0,,,4.0,,1.0,91.0
43,"Rampe, Dane",10,2,6,16,,1.0,,4.0,3.0,4.0,,1.0,,,,7.0,7.0,,,5.0,,,84.0
25,"Richards, Ted",7,4,6,13,,,,2.0,3.0,2.0,1.0,3.0,1.0,,,6.0,7.0,,,7.0,,,100.0
40,"Smith, Nick",6,2,6,12,,,,1.0,2.0,,,1.0,,,,1.0,8.0,,,4.0,,,93.0
8,"Tippett, Kurt",5,3,1,6,2,2.0,1.0,5.0,,1.0,,2.0,2.0,2.0,,6.0,1.0,2.0,3.0,5.0,,,80.0
18,"White, Jesse",5,,,5,,,7.0,1.0,,3.0,3.0,1.0,1.0,1.0,,5.0,,,,4.0,,,85.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,193,44,137,330,8,6.0,51.0,100.0,36.0,43.0,48.0,63.0,18.0,22.0,2.0,163.0,148.0,3.0,3.0,48.0,2.0,5.0,
Opposition,Opposition,225,66,139,364,10,12.0,46.0,98.0,31.0,52.0,40.0,60.0,22.0,18.0,4.0,176.0,178.0,6.0,13.0,49.0,5.0,6.0,
