Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
29,"Davey, Alwyn",25y 35d,31 (16-0-15 51.61%),30 (0.97),←,
15,"Dempsey, Courtenay",21y 295d,21 (7-0-14 33.33%),8 (0.38),←,
2,"Dyson, Ricky",23y 264d,76 (28-1-47 37.50%),35 (0.46),←,
31,"Fletcher, Dustin",34y 43d,301 (184-3-114 61.63%),65 (0.22),←,
39,"Hocking, Heath",21y 174d,15 (7-0-8 46.67%),6 (0.40),←,
26,"Hooker, Cale",20y 249d,9 (3-0-6 33.33%),2 (0.22),←,
18,"Lloyd, Matthew",31y 64d,264 (152-2-110 57.95%),915 (3.47),←,
14,"Lonergan, Sam",22y 85d,29 (12-0-17 41.38%),15 (0.52),←,
13,"Lovett, Andrew",26y 220d,78 (26-1-51 33.97%),83 (1.06),←,
25,"Lucas, Scott",31y 171d,264 (146-2-116 55.68%),460 (1.74),←,
33,"McPhee, Adam",26y 256d,157 (62-0-95 39.49%),83 (0.53),132 (56-0-76 42.42%),74 (0.56)
10,"McVeigh, Mark",28y 144d,180 (88-2-90 49.44%),93 (0.52),←,
6,"Monfries, Angus",22y 151d,84 (29-1-54 35.12%),77 (0.92),←,
16,"Pears, Tayte",19y 87d,17 (6-0-11 35.29%),3 (0.18),←,
9,"Prismall, Brent",22y 340d,27 (19-1-7 72.22%),15 (0.56),2 (1-0-1 50.00%),
37,"Reimers, Kyle",20y 160d,20 (9-0-11 45.00%),15 (0.75),←,
30,"Ryder, Paddy",21y 97d,64 (25-1-38 39.84%),15 (0.23),←,
21,"Skipworth, Hayden",26y 114d,51 (28-0-23 54.90%),29 (0.57),7 (3-0-4 42.86%),7 (1.00)
5,"Stanton, Brent",23y 49d,110 (40-1-69 36.82%),68 (0.62),←,
4,"Watson, Jobe",24y 131d,84 (33-1-50 39.88%),31 (0.37),←,
12,"Welsh, Andrew",26y 128d,135 (56-2-77 42.22%),27 (0.20),←,
8,"Winderlich, Jason",24y 252d,67 (25-0-42 37.31%),31 (0.46),←,
Totals,Totals,24y 276d,2084 (1001-18-1065 48.03%),2106 (1.01),,
C,"Knights, Matthew",38y 257d,34 (14-0-20 41.18%),,←,
