North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Coleman-Jones, Callum",3,1,6,9,,,3.0,2.0,,2.0,1.0,2.0,1.0,1.0,,5.0,4.0,1.0,,2.0,,,89.0
4,"Corr, Aidan",11,7,1,12,,,,2.0,5.0,,,1.0,,,,1.0,9.0,1.0,,3.0,2.0,,89.0
25,"Curtis, Paul",6,1,4,10,,,,6.0,,2.0,1.0,1.0,,1.0,,3.0,7.0,,,1.0,,,73.0
9,"Davies-Uniacke, Luke",10,5,18,28,2,,,8.0,1.0,4.0,3.0,3.0,,1.0,,14.0,15.0,,,1.0,,,80.0
40,"Ford, Eddie",4,6,9,13,1,,,4.0,2.0,,1.0,3.0,2.0,1.0,,5.0,8.0,1.0,,,,,78.0
18,"Greenwood, Hugh",7,,13,20,,,,10.0,,2.0,5.0,5.0,1.0,1.0,,16.0,3.0,,,1.0,,1.0,82.0
37,"Harvey, Cooper",7,6,3,10,1,,,3.0,,1.0,,3.0,,,,6.0,4.0,5.0,1.0,1.0,,1.0,77.0
20,"Larkey, Nick",6,6,6,12,2,1.0,,1.0,,2.0,,2.0,,1.0,,4.0,8.0,2.0,1.0,1.0,,,96.0
35,"Lazzaro, Charlie",4,1,11,15,,,,10.0,,2.0,1.0,2.0,,1.0,,5.0,10.0,,,,,2.0,77.0
19 ↓,"Logue, Griffin",1,1,,1,,,,,,,,1.0,,1.0,,,2.0,,,3.0,,,12.0
11,"McDonald, Luke",19,7,6,25,,,,5.0,6.0,1.0,3.0,7.0,1.0,,,7.0,15.0,1.0,,4.0,1.0,,92.0
23,"McKay, Ben",9,9,7,16,,,,1.0,3.0,,1.0,2.0,,1.0,,6.0,10.0,2.0,,1.0,,,97.0
39,"Perez, Flynn",8,3,6,14,1,,,2.0,3.0,1.0,,2.0,,,,2.0,10.0,,,3.0,,,79.0
8,"Scott, Bailey",16,6,8,24,,,,4.0,8.0,2.0,3.0,5.0,,,,7.0,16.0,1.0,,,,,87.0
3,"Sheezel, Harry",7,3,8,15,,1.0,,2.0,3.0,1.0,1.0,2.0,,1.0,,6.0,8.0,,,2.0,,,80.0
12,"Simpkin, Jy",3,,3,6,,,,2.0,,2.0,3.0,1.0,,,,4.0,2.0,,,,1.0,,45.0
2,"Stephenson, Jaidyn",6,3,3,9,1,,,1.0,,2.0,1.0,1.0,,,,2.0,7.0,,,,1.0,,77.0
26,"Thomas, Tarryn",11,1,13,24,,,,5.0,6.0,1.0,2.0,5.0,1.0,1.0,,9.0,12.0,,1.0,1.0,,1.0,91.0
13,"Tucker, Darcy",9,2,3,12,1,,,3.0,3.0,3.0,,1.0,,,,2.0,11.0,,,1.0,1.0,,81.0
38,"Xerri, Tristan",4,3,15,19,,,45.0,4.0,1.0,2.0,3.0,4.0,1.0,1.0,,11.0,6.0,,,2.0,,,85.0
17,"Young, Lachie",6,4,11,17,,1.0,,1.0,3.0,1.0,,3.0,,2.0,,5.0,12.0,,,6.0,,,85.0
7 ↑,"Ziebell, Jack",16,7,4,20,,,,,3.0,1.0,,3.0,2.0,,,7.0,14.0,1.0,,,,,62.0
44,"Zurhaar, Cameron",14,3,11,25,,1.0,,3.0,2.0,7.0,2.0,4.0,1.0,,,9.0,17.0,,,,,2.0,86.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,187,85,169,356,9,9.0,48.0,79.0,49.0,39.0,31.0,63.0,10.0,14.0,,136.0,210.0,15.0,3.0,33.0,6.0,7.0,
Opposition,Opposition,234,108,176,410,19,11.0,41.0,86.0,29.0,70.0,45.0,70.0,14.0,9.0,6.0,148.0,250.0,8.0,15.0,50.0,9.0,11.0,
