North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
18,"Atley, Shaun",22y 294d,97 (52-0-45 53.61%),12 (0.12),←,
10,"Cunnington, Ben",24y 4d,112 (59-0-53 52.68%),47 (0.42),←,
15,"Dal Santo, Nick",31y 132d,289 (163-5-121 57.27%),149 (0.52),29 (18-0-11 62.07%),9 (0.31)
38,"Daw, Majak",24y 115d,15 (7-0-8 46.67%),15 (1.00),←,
14,"Dumont, Trent",20y 4d,7 (3-0-4 42.86%),2 (0.29),←,
11,"Firrito, Michael",31y 219d,243 (121-2-120 50.21%),29 (0.12),←,
43,"Gibson, Sam",29y 38d,73 (42-0-31 57.53%),27 (0.37),←,
22,"Goldstein, Todd",27y 3d,138 (72-1-65 52.54%),63 (0.46),←,
6,"Hansen, Lachlan",26y 321d,125 (63-1-61 50.80%),76 (0.61),←,
29,"Harvey, Brent",37y 51d,397 (214-3-180 54.28%),466 (1.17),←,
4,"Higgins, Shaun",27y 122d,142 (64-1-77 45.42%),152 (1.07),13 (6-0-7 46.15%),24 (1.85)
5,"Jacobs, Ben",23y 176d,58 (22-0-36 37.93%),8 (0.14),32 (17-0-15 53.13%),3 (0.09)
34,"Macmillan, Jamie",23y 284d,73 (40-0-33 54.79%),31 (0.42),←,
28,"Nahas, Robin",27y 236d,103 (41-3-59 41.26%),125 (1.21),20 (12-0-8 60.00%),25 (1.25)
20,"Petrie, Drew",32y 262d,282 (139-3-140 49.82%),379 (1.34),←,
9,"Swallow, Andrew",28y 32d,175 (86-1-88 49.43%),73 (0.42),←,
25,"Tarrant, Robbie",26y 70d,50 (24-0-26 48.00%),41 (0.82),←,
12,"Thomas, Lindsay",27y 126d,166 (80-2-84 48.80%),271 (1.63),←,
16,"Thompson, Scott",29y 56d,149 (70-2-77 47.65%),6 (0.04),←,
30,"Waite, Jarrad",32y 150d,196 (72-4-120 37.76%),272 (1.39),12 (6-0-6 50.00%),20 (1.67)
19,"Wright, Sam",24y 354d,97 (50-0-47 51.55%),56 (0.58),←,
7,"Ziebell, Jack",24y 126d,113 (55-0-58 48.67%),64 (0.57),←,
Totals,Totals,27y 128d,3100 (1539-28-1533 49.65%),2364 (0.76),,
C,"Crocker, Darren",48y 100d,14 (5-1-8 39.29%),,←,
