Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Archer, Glenn",7,6,3,10,3,,1.0,1.0,,1.0,2.0,3.0,,3.0,,3.0,7.0,1.0,2.0,4.0,,,100.0
27,"Baird, John",3,2,3,6,,,,1.0,,2.0,1.0,2.0,,1.0,,2.0,4.0,,,3.0,,,55.0
16,"Brown, Leigh",8,5,3,11,2,,8.0,2.0,,6.0,1.0,6.0,1.0,5.0,,3.0,8.0,2.0,1.0,,,,57.0
22,"Burton, Matthew",1,3,2,3,,,19.0,1.0,,1.0,,2.0,1.0,2.0,,1.0,3.0,,,1.0,,,43.0
2,"Colbert, Leigh",4,1,6,10,,,,,2.0,,1.0,,,,,6.0,4.0,,,2.0,,,100.0
39,"Harding, Leigh",8,3,3,11,3,,,2.0,,3.0,,5.0,,,,7.0,4.0,1.0,3.0,1.0,,1.0,95.0
4,"Harris, Daniel",10,4,6,16,1,2.0,,3.0,,5.0,7.0,2.0,1.0,1.0,,11.0,4.0,1.0,1.0,4.0,,1.0,76.0
29,"Harvey, Brent",20,6,10,30,3,1.0,,4.0,5.0,5.0,3.0,2.0,1.0,,3.0,8.0,22.0,,1.0,1.0,16.0,,100.0
21,"Jones, Corey",9,4,5,14,3,,2.0,3.0,,3.0,2.0,1.0,,,,6.0,8.0,2.0,2.0,2.0,1.0,2.0,94.0
34,"King, David",21,10,3,24,1,2.0,,4.0,8.0,6.0,2.0,3.0,,2.0,,5.0,14.0,,3.0,3.0,1.0,2.0,96.0
35,"Makepeace, Troy",12,6,5,17,,1.0,,2.0,5.0,,1.0,,,,,2.0,15.0,,1.0,2.0,1.0,,100.0
32,"Morrell, Digby",8,4,3,11,4,2.0,1.0,,,1.0,1.0,2.0,1.0,,,6.0,4.0,2.0,4.0,1.0,,1.0,61.0
20,"Petrie, Drew",6,6,2,8,1,,4.0,2.0,,1.0,,1.0,,,,4.0,4.0,2.0,2.0,1.0,,,99.0
3,"Rawlings, Brady",6,2,8,14,,,,3.0,3.0,2.0,1.0,1.0,,,,5.0,9.0,,,,3.0,,87.0
26,"Rocca, Saverio",4,2,,4,1,,,1.0,,1.0,,1.0,1.0,1.0,,1.0,4.0,,1.0,,,2.0,62.0
7,"Simpson, Adam",24,8,14,38,1,,1.0,5.0,4.0,10.0,8.0,2.0,,,,15.0,23.0,1.0,,2.0,2.0,,100.0
9,"Sinclair, Jess",11,10,7,18,,1.0,,3.0,1.0,3.0,,2.0,,,1.0,3.0,14.0,1.0,1.0,3.0,,1.0,100.0
10,"Stevens, Anthony",15,4,7,22,1,,,4.0,2.0,3.0,4.0,2.0,,1.0,,6.0,16.0,,1.0,1.0,7.0,2.0,97.0
40,"Teague, David",1,,3,4,,,,3.0,,,1.0,,1.0,,,2.0,2.0,,,3.0,,,58.0
1,"Watson, Ashley",8,4,5,13,,,,1.0,1.0,3.0,3.0,,,,,5.0,8.0,,,1.0,,2.0,54.0
36,"Watt, Shannon",6,1,5,11,,,,3.0,3.0,2.0,,3.0,1.0,1.0,,7.0,4.0,,,4.0,,,100.0
8,"Wells, Daniel",8,4,3,11,,1.0,,4.0,1.0,3.0,2.0,,1.0,,,5.0,5.0,1.0,1.0,3.0,,1.0,66.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,200,95,106,306,24,12.0,36.0,52.0,35.0,61.0,40.0,40.0,9.0,17.0,4.0,113.0,186.0,14.0,24.0,42.0,31.0,15.0,
Opposition,Opposition,175,76,128,303,22,13.0,29.0,28.0,32.0,59.0,42.0,35.0,17.0,9.0,2.0,134.0,175.0,12.0,13.0,41.0,9.0,14.0,
