Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
39,"Bailey, Max",24y 294d,17 (14-0-3 82.35%),1 (0.06),←,
10,"Bateman, Chance",30y 53d,169 (83-1-85 49.41%),65 (0.38),←,
14,"Birchall, Grant",23y 197d,124 (73-1-50 59.27%),15 (0.12),←,
47,"Breust, Luke",20y 275d,13 (11-0-2 84.62%),21 (1.62),←,
17,"Bruce, Cameron",31y 317d,230 (95-2-133 41.74%),211 (0.92),6 (4-0-2 66.67%),1 (0.17)
9,"Burgoyne, Shaun",28y 296d,192 (123-1-68 64.32%),192 (1.00),35 (26-1-8 75.71%),21 (0.60)
23,"Franklin, Lance",24y 195d,137 (74-1-62 54.38%),431 (3.15),←,
6,"Gibson, Josh",27y 153d,96 (49-2-45 52.08%),2 (0.02),31 (20-1-10 66.13%),
18,"Guerra, Brent",29y 76d,211 (140-1-70 66.59%),100 (0.47),115 (71-1-43 62.17%),17 (0.15)
20,"Hale, David",27y 83d,143 (67-2-74 47.55%),135 (0.94),14 (11-0-3 78.57%),16 (1.14)
15,"Hodge, Luke",27y 59d,190 (96-1-93 50.79%),130 (0.68),←,
3,"Lewis, Jordan",25y 111d,142 (76-1-65 53.87%),60 (0.42),←,
5,"Mitchell, Sam",28y 305d,192 (101-1-90 52.86%),45 (0.23),←,
29,"Murphy, Tom",25y 147d,83 (45-1-37 54.82%),3 (0.04),←,
28,"Puopolo, Paul",23y 254d,14 (12-0-2 85.71%),3 (0.21),←,
33,"Rioli, Cyril",22y 30d,78 (50-1-27 64.74%),97 (1.24),←,
25,"Schoenmakers, Ryan",20y 278d,29 (12-0-17 41.38%),1 (0.03),←,
12,"Sewell, Brad",27y 192d,140 (75-1-64 53.93%),22 (0.16),←,
26,"Shiels, Liam",20y 106d,36 (21-0-15 58.33%),11 (0.31),←,
16,"Smith, Isaac",22y 226d,10 (9-0-1 90.00%),14 (1.40),←,
31,"Suckling, Matt",23y 19d,23 (15-0-8 65.22%),7 (0.30),←,
37,"Whitecross, Brendan",21y 200d,44 (26-1-17 60.23%),20 (0.45),←,
Totals,Totals,25y 109d,2313 (1267-18-1028 54.78%),1586 (0.69),,
C,"Clarkson, Alastair",43y 108d,157 (84-1-72 53.82%),,←,
