Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Akermanis, Jason",18,3,9,27,2,1.0,,2.0,3.0,4.0,9.0,1.0,,1.0,3.0,14.0,14.0,1.0,,,2.0,,
10,"Ashcroft, Marcus",10,3,6,16,,,,2.0,1.0,2.0,2.0,1.0,1.0,,,6.0,10.0,,,1.0,,,
20,"Black, Simon",15,1,10,25,1,1.0,,5.0,1.0,6.0,9.0,2.0,,1.0,,10.0,15.0,,,2.0,,,
36,"Bradshaw, Daniel",7,3,2,9,1,4.0,,,,1.0,,1.0,,1.0,,3.0,5.0,1.0,3.0,,,,
16,"Brown, Jonathan",7,4,10,17,,,3.0,3.0,1.0,5.0,,2.0,1.0,1.0,,8.0,7.0,1.0,,,,,
30,"Copeland, Robert",1,1,1,2,1,,,3.0,,,,1.0,,,,1.0,1.0,,1.0,1.0,,,
32,"Hart, Shaun",7,1,5,12,,,,,1.0,4.0,2.0,1.0,,1.0,,8.0,4.0,,,1.0,,,
1,"Headland, Des",6,1,1,7,,1.0,,3.0,,,1.0,,1.0,,,3.0,3.0,,,3.0,,,
2,"Johnson, Chris",3,2,3,6,,,,,,1.0,,1.0,2.0,,,5.0,2.0,1.0,,,1.0,,
27,"Keating, Clark",2,2,2,4,,,10.0,,1.0,1.0,,,,1.0,,1.0,3.0,,,,,,
44,"Lappin, Nigel",15,3,2,17,,,,1.0,,7.0,5.0,1.0,,,,6.0,10.0,,1.0,,,,
23,"Leppitsch, Justin",2,1,,2,,,,,,,2.0,,,,,2.0,,1.0,,,,,
11,"Lynch, Alastair",5,,1,6,2,2.0,,,,,1.0,2.0,1.0,3.0,,3.0,2.0,,,,,,
43,"McDonald, Beau",4,1,,4,1,,28.0,1.0,,1.0,3.0,,,,,1.0,1.0,,1.0,4.0,,,
4,"McRae, Craig",7,2,2,9,,3.0,,1.0,,2.0,,,3.0,1.0,,4.0,5.0,,1.0,1.0,2.0,,
15,"Michael, Mal",5,1,4,9,,,,1.0,4.0,,,,2.0,,,4.0,4.0,,,,,,
8,"Notting, Tim",13,7,9,22,1,2.0,,4.0,,4.0,3.0,1.0,1.0,,,12.0,10.0,,1.0,2.0,1.0,,
13,"Pike, Martin",9,3,7,16,,1.0,,1.0,2.0,,1.0,,,1.0,,3.0,12.0,,,1.0,,,
5,"Scott, Brad",12,6,3,15,1,,,1.0,2.0,2.0,1.0,,,,,6.0,8.0,1.0,1.0,1.0,,,
22,"Scott, Chris",21,6,6,27,,,,1.0,5.0,7.0,4.0,5.0,1.0,3.0,2.0,16.0,14.0,1.0,,1.0,1.0,,
3,"Voss, Michael",13,3,10,23,1,1.0,,1.0,1.0,4.0,5.0,,1.0,1.0,,7.0,18.0,,,,,,
33,"White, Darryl",11,7,5,16,,,3.0,5.0,1.0,1.0,1.0,3.0,,,,11.0,5.0,5.0,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,193,61,98,291,11,18.0,44.0,35.0,23.0,52.0,49.0,22.0,14.0,15.0,5.0,134.0,153.0,12.0,9.0,18.0,7.0,,
Opposition,Opposition,188,62,84,272,9,8.0,31.0,40.0,36.0,36.0,41.0,20.0,15.0,14.0,1.0,122.0,139.0,6.0,7.0,27.0,1.0,,
