North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
33,"Allison, Brett",27y 337d,167 (89-1-77 53.59%),196 (1.17),←,
5,"Anderson, Stuart",21y 305d,23 (16-0-7 69.57%),3 (0.13),←,
11,"Archer, Glenn",23y 34d,77 (45-0-32 58.44%),44 (0.57),←,
14,"Armstrong, Matt",29y 57d,162 (72-0-90 44.44%),86 (0.53),30 (20-0-10 66.67%),15 (0.50)
26,"Bell, Peter",20y 57d,7 (4-0-3 57.14%),8 (1.14),5 (4-0-1 80.00%),6 (1.20)
12,"Blakey, John",29y 278d,206 (96-0-110 46.60%),65 (0.32),71 (44-0-27 61.97%),27 (0.38)
16,"Capuano, Mathew",20y 238d,21 (13-0-8 61.90%),7 (0.33),←,
18,"Carey, Wayne",24y 336d,128 (74-0-54 57.81%),324 (2.53),←,
6,"Fairley, Ian",31y 222d,198 (102-2-94 52.02%),148 (0.75),←,
17,"Freeborn, Glenn",23y 81d,13 (9-0-4 69.23%),7 (0.54),←,
34,"King, David",24y 51d,46 (29-0-17 63.04%),13 (0.28),←,
7,"Laidley, Dani",29y 31d,120 (71-1-48 59.58%),12 (0.10),68 (42-0-26 61.76%),1 (0.01)
4,"Martyn, Mick",27y 240d,156 (83-1-72 53.53%),13 (0.08),←,
31,"McKernan, Corey",22y 130d,52 (34-0-18 65.38%),51 (0.98),←,
21,"Plain, Bradley",26y 215d,56 (37-0-19 66.07%),96 (1.71),1 (1-0-0 100.00%),1 (1.00)
20,"Reynolds, Keenan",27y 111d,84 (44-0-40 52.38%),37 (0.44),10 (3-0-7 30.00%),2 (0.20)
3,"Rock, Anthony",25y 211d,117 (68-0-49 58.12%),98 (0.84),←,
8,"Scott, Robert",27y 57d,162 (95-1-66 58.95%),185 (1.14),30 (20-0-10 66.67%),21 (0.70)
24,"Sholl, Craig",28y 119d,133 (74-0-59 55.64%),30 (0.23),←,
37,"Simpson, Adam",20y 71d,7 (6-0-1 85.71%),6 (0.86),←,
10,"Stevens, Anthony",24y 300d,112 (63-0-49 56.25%),53 (0.47),←,
Totals,Totals,25y 183d,2047 (1124-6-917 54.91%),1482 (0.72),,
C,"Pagan, Denis",48y 216d,75 (47-0-28 62.67%),,←,
