Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Barry, Leo",3,3,3,6,,,,,,,,1.0,,,,5.0,1.0,3.0,3.0,1.0,,,
42,"Bennett, Gerrard",5,2,1,6,,,,1.0,1.0,1.0,,1.0,,,,4.0,2.0,1.0,,,,,
17,"Bomford, Andrew",4,1,3,7,,,,,,,,1.0,,,,1.0,6.0,,,,1.0,,
27,"Chapman, Wade",3,2,2,5,,1.0,,,,1.0,1.0,1.0,,,,1.0,3.0,,1.0,,,,
8,"Cresswell, Daryn",13,4,18,31,,,,2.0,2.0,5.0,4.0,6.0,,,1.0,10.0,20.0,1.0,,1.0,8.0,,
28,"Crouch, Jared",7,,8,15,,,1.0,2.0,1.0,2.0,,1.0,,1.0,,8.0,8.0,,,1.0,1.0,,
6,"Dunkley, Andrew",2,3,5,7,,,2.0,1.0,4.0,1.0,1.0,1.0,,,,4.0,3.0,1.0,,4.0,,,
26,"Feast, Simon",6,2,9,15,,,8.0,,2.0,4.0,2.0,2.0,,2.0,,5.0,10.0,,,2.0,,,
12,"Fosdike, Nic",6,1,4,10,,,,,,3.0,,,,1.0,,5.0,4.0,1.0,,,,,
37,"Goodes, Adam",16,7,2,18,,1.0,2.0,2.0,1.0,4.0,4.0,2.0,1.0,1.0,,7.0,7.0,3.0,2.0,1.0,,,
14,"Kelly, Paul",17,6,16,33,3,,,2.0,2.0,3.0,14.0,3.0,,2.0,,16.0,17.0,1.0,1.0,,2.0,,
34,"Luff, Troy",6,6,6,12,,,,2.0,1.0,1.0,1.0,2.0,,,,4.0,7.0,1.0,1.0,2.0,2.0,,
36,"Mathews, Ben",8,5,6,14,2,,,1.0,2.0,2.0,,1.0,,,,6.0,8.0,2.0,2.0,,1.0,,
11,"Maxfield, Stuart",7,2,3,10,,,,,2.0,5.0,,1.0,,,,1.0,9.0,,,,5.0,,
13,"McPherson, Daniel",5,4,6,11,1,,,1.0,1.0,,,1.0,,,,9.0,2.0,3.0,,,1.0,,
23,"Nicks, Matthew",7,3,9,16,,,,1.0,4.0,2.0,,1.0,2.0,,,4.0,9.0,,,1.0,2.0,,
19,"OLoughlin, Michael",10,8,2,12,3,1.0,,3.0,,4.0,1.0,2.0,,1.0,,4.0,8.0,2.0,4.0,3.0,,,
25,"Russell, Scott",6,1,8,14,,1.0,,2.0,,3.0,2.0,1.0,1.0,1.0,,2.0,11.0,,,1.0,,,
22,"Saddington, Jason",9,4,14,23,1,1.0,,,1.0,2.0,2.0,2.0,,1.0,,6.0,18.0,,1.0,,1.0,,
2,"Schwass, Wayne",22,8,6,28,1,1.0,,2.0,2.0,6.0,2.0,3.0,3.0,1.0,,5.0,22.0,,1.0,,,,
20,"Stevens, John",5,3,7,12,,1.0,,2.0,,4.0,2.0,1.0,,,,3.0,10.0,1.0,1.0,1.0,3.0,,
33,"Warfe, Rowan",8,3,9,17,,,,,3.0,,,,3.0,1.0,,6.0,11.0,,,3.0,3.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,175,78,147,322,11,8.0,13.0,24.0,29.0,53.0,36.0,34.0,10.0,12.0,1.0,116.0,196.0,20.0,17.0,21.0,30.0,,
Opposition,Opposition,198,73,112,310,23,17.0,36.0,11.0,35.0,63.0,44.0,22.0,12.0,10.0,5.0,131.0,181.0,18.0,19.0,23.0,20.0,,
