Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",19y 152d,6 (2-0-4 33.33%),4 (0.67),←,
12,"Akermanis, Jason",28y 51d,217 (137-4-76 64.06%),272 (1.25),179 (114-3-62 64.53%),228 (1.27)
34,"Attard, Jayden",19y 48d,1 (0-0-1 0.00%),,←,
20,"Black, Simon",26y 13d,152 (105-1-46 69.41%),106 (0.70),←,
36,"Bradshaw, Daniel",26y 146d,144 (90-2-52 63.19%),274 (1.90),141 (87-2-52 62.41%),274 (1.94)
19,"Charman, Jamie",22y 274d,65 (47-1-17 73.08%),19 (0.29),←,
30,"Copeland, Robert",23y 325d,81 (60-0-21 74.07%),18 (0.22),←,
18,"Corrie, Anthony",20y 298d,12 (5-0-7 41.67%),5 (0.42),←,
2,"Johnson, Chris",28y 321d,226 (113-3-110 50.66%),153 (0.68),167 (106-3-58 64.37%),86 (0.51)
23,"Leppitsch, Justin",29y 197d,213 (128-4-81 61.03%),193 (0.91),169 (106-3-60 63.61%),135 (0.80)
26,"Macdonald, Joel",20y 188d,15 (9-0-6 60.00%),1 (0.07),←,
9,"McGrath, Ashley",21y 331d,55 (36-1-18 66.36%),28 (0.51),←,
25,"McLaren, Dylan",22y 343d,33 (24-0-9 72.73%),3 (0.09),←,
15,"Michael, Mal",27y 296d,162 (94-1-67 58.33%),26 (0.16),101 (73-1-27 72.77%),3 (0.03)
8,"Notting, Tim",26y 177d,117 (81-1-35 69.66%),96 (0.82),←,
13,"Pike, Martin",32y 153d,242 (142-1-99 58.88%),125 (0.52),101 (72-1-28 71.78%),66 (0.65)
6,"Power, Luke",25y 98d,138 (92-1-45 67.03%),152 (1.10),←,
5,"Scott, Brad",28y 348d,134 (80-2-52 60.45%),42 (0.31),112 (72-2-38 65.18%),36 (0.32)
22,"Scott, Chris",28y 348d,204 (123-3-78 61.03%),69 (0.34),149 (96-2-51 65.10%),46 (0.31)
28,"Selwood, Troy",20y 350d,4 (1-0-3 25.00%),,←,
29,"Sherman, Justin",18y 80d,1 (0-0-1 0.00%),3 (3.00),←,
33,"White, Darryl",31y 308d,262 (143-5-114 55.53%),163 (0.62),172 (104-3-65 61.34%),57 (0.33)
Totals,Totals,25y 21d,2484 (1512-30-942 60.87%),1752 (0.71),,
C,"Matthews, Leigh",53y 46d,378 (232-6-140 62.17%),,154 (107-1-46 69.81%),
