Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
23,"Dyson, Kevin",11.0,3.0,7.0,18,,,,4.0,,,,,,,,,,,,,,,
20,"Febey, Matthew",13.0,6.0,8.0,21,,,,3.0,,,,,,1.0,,,,,,,,,
21,"Febey, Steven",12.0,2.0,3.0,15,,,,,,,,,1.0,1.0,,,,,,,,,
22,"Hilton, Jeff",6.0,,7.0,13,1.0,,,,,,,,1.0,3.0,,,,,,,,,
15,"Hopgood, Paul",9.0,3.0,1.0,10,,,,1.0,,,,,2.0,2.0,,,,,,,,,
37,"Lamprill, Andrew",5.0,2.0,,5,,,,3.0,,,,,1.0,,,,,,,,,,
16,"Lovell, Andy",13.0,3.0,2.0,15,1.0,3.0,,1.0,,,,,1.0,1.0,,,,,,,,,
6,"Lovett, Glenn",10.0,3.0,5.0,15,1.0,,,,,,,,,2.0,,,,,,,,,
3,"Lyon, Garry",13.0,4.0,2.0,15,6.0,1.0,1.0,,,,,,1.0,3.0,,,,,,,,,
28,"Molloy, Glenn",7.0,1.0,2.0,9,,,,,,,,,1.0,1.0,,,,,,,,,
9,"Neitz, David",9.0,6.0,3.0,12,1.0,3.0,,,,,,,,3.0,1.0,,,,,,,,
4,"Obst, Andrew",4.0,3.0,5.0,9,,,,2.0,,,,,,1.0,,,,,,,,,
19,"Prymke, Paul",7.0,7.0,7.0,14,,,1.0,,,,,,,,,,,,,,,,
41,"Rohde, Peter",1.0,1.0,,1,,,,,,,,,,1.0,,,,,,,,,
10,"Seecamp, Marcus",11.0,6.0,2.0,13,1.0,1.0,,,,,,,,2.0,,,,,,,,,
29,"Smith, Shaun",,,4.0,4,,,,,,,,,,,,,,,,,,,
11,"Stynes, Jim",9.0,3.0,8.0,17,1.0,,10.0,1.0,,,,,3.0,2.0,,,,,,,,,
2,"Tingay, Stephen",9.0,2.0,8.0,17,,,,3.0,,,,,,1.0,,,,,,,,,
12,"Viney, Todd",13.0,7.0,5.0,18,,,1.0,1.0,,,,,,2.0,,,,,,,,,
27,"Wight, Sean",9.0,2.0,3.0,12,,,,,,,,,2.0,1.0,,,,,,,,,
8,"Yeats, Graeme",6.0,2.0,2.0,8,,,,2.0,,,,,2.0,1.0,,,,,,,,,
Totals,Totals,177.0,66.0,84.0,261,12.0,8.0,13.0,21.0,,,,,15.0,28.0,1.0,,,,,,,,
Opposition,Opposition,184.0,59.0,97.0,281,16.0,16.0,14.0,24.0,,,,,28.0,15.0,5.0,,,,,,,,
