Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
28,"Bell, Tom",10,6,9,19,,,,5.0,3.0,4.0,2.0,2.0,,,,8.0,11.0,1.0,,1.0,,1.0,82.0
12,"Boekhorst, Blaine",9,2,8,17,1,1.0,,3.0,2.0,2.0,,1.0,,,,4.0,10.0,1.0,,,1.0,1.0,87.0
7,"Buckley, Dylan",10,4,2,12,1,,,5.0,3.0,4.0,,1.0,1.0,,,2.0,9.0,,,,,,84.0
44,"Carrazzo, Andrew",7,1,12,19,,,,5.0,1.0,2.0,5.0,1.0,1.0,,,8.0,10.0,,,,,,69.0
9,"Cripps, Patrick",7,2,18,25,,1.0,2.0,4.0,,1.0,13.0,2.0,3.0,,,19.0,7.0,,1.0,,,1.0,76.0
35,"Curnow, Ed",7,2,3,10,,,,2.0,,1.0,1.0,,1.0,,,4.0,6.0,,,2.0,,1.0,86.0
31,"Dick, Matthew",5,5,4,9,,,,1.0,1.0,1.0,,2.0,,1.0,,2.0,8.0,,,6.0,,,85.0
15,"Docherty, Sam",11,7,5,16,1,,1.0,,1.0,1.0,3.0,,1.0,,,5.0,11.0,,,4.0,,,90.0
46,"Ellard, David",7,4,5,12,,,,4.0,,3.0,,,,,,2.0,10.0,,,2.0,,,85.0
33,"Everitt, Andrejs",9,4,1,10,,1.0,1.0,2.0,1.0,2.0,,,1.0,,,3.0,8.0,,1.0,2.0,,,93.0
23,"Henderson, Lachie",7,4,5,12,,2.0,1.0,,3.0,3.0,1.0,3.0,,1.0,,10.0,5.0,1.0,1.0,3.0,,,89.0
20 ↑,"Holman, Nick",1,,1,2,,,,,,,1.0,,,,,2.0,,,,1.0,,,32.0
18,"Jaksch, Kristian",9,6,3,12,,2.0,,2.0,3.0,3.0,,1.0,1.0,,,4.0,8.0,1.0,1.0,3.0,,,92.0
40,"Jamison, Michael",5,5,3,8,,,2.0,1.0,2.0,1.0,,3.0,,2.0,,2.0,6.0,1.0,,4.0,,,94.0
8,"Kreuzer, Matthew",7,3,6,13,1,,31.0,4.0,2.0,2.0,4.0,3.0,1.0,2.0,,10.0,2.0,2.0,1.0,3.0,,,85.0
3,"Murphy, Marc",15,3,8,23,1,2.0,,4.0,,4.0,5.0,3.0,4.0,,,12.0,10.0,,1.0,,,1.0,88.0
17,"Rowe, Sam",6,2,2,8,,,7.0,5.0,,2.0,2.0,3.0,1.0,,,2.0,5.0,,,2.0,,,90.0
6,"Simpson, Kade",14,5,2,16,,,,4.0,1.0,,,5.0,,1.0,,6.0,11.0,,,1.0,,,82.0
25 ↓,"Smith, Clem",1,1,4,5,,,,1.0,,,,3.0,,2.0,,4.0,2.0,,,1.0,,1.0,51.0
42,"Tuohy, Zach",9,2,5,14,,,,,2.0,1.0,3.0,3.0,,3.0,,5.0,8.0,,,1.0,,,95.0
1,"Walker, Andrew",9,4,3,12,4,,,3.0,,2.0,,2.0,,2.0,,5.0,6.0,1.0,3.0,,,,89.0
24,"Whiley, Mark",14,1,1,15,,,4.0,6.0,,3.0,4.0,7.0,1.0,3.0,,10.0,6.0,,,,,,77.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,179,73,110,289,9,13.0,49.0,61.0,25.0,42.0,44.0,45.0,16.0,17.0,,129.0,159.0,8.0,9.0,36.0,1.0,6.0,
Opposition,Opposition,208,102,204,412,20,11.0,47.0,55.0,31.0,52.0,40.0,38.0,17.0,16.0,6.0,128.0,275.0,9.0,14.0,38.0,8.0,16.0,
