Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",29y 280d,204 (78-2-124 38.73%),53 (0.26),←,
31,"Andrews, Harris",18y 254d,17 (3-0-14 17.65%),4 (0.24),←,
3,"Christensen, Allen",24y 95d,85 (52-0-33 61.18%),74 (0.87),20 (3-0-17 15.00%),18 (0.90)
26,"Cutler, Tom",20y 183d,16 (4-0-12 25.00%),3 (0.19),←,
24,"Dawson, Liam",19y 211d,8 (1-0-7 12.50%),1 (0.13),←,
46,"Evans, Billy",18y 307d,3 (1-0-2 33.33%),,←,
34,"Freeman, Jonathan",21y 117d,8 (2-0-6 25.00%),12 (1.50),←,
6,"Green, Josh",22y 363d,68 (26-0-42 38.24%),91 (1.34),←,
11,"Hanley, Pearce",26y 280d,105 (34-0-71 32.38%),41 (0.39),←,
12,"Martin, Stefan",28y 278d,92 (23-1-68 25.54%),33 (0.36),35 (9-0-26 25.71%),10 (0.29)
32,"Mayes, Sam",21y 94d,51 (18-0-33 35.29%),25 (0.49),←,
1,"McGuane, Luke",28y 191d,111 (38-4-69 36.04%),44 (0.40),6 (2-0-4 33.33%),5 (0.83)
25,"McStay, Daniel",20y 59d,27 (7-0-20 25.93%),24 (0.89),←,
21,"Merrett, Daniel",30y 253d,179 (75-3-101 42.74%),69 (0.39),←,
47,"OBrien, Zac",24y 299d,12 (3-0-9 25.00%),1 (0.08),←,
22,"Paparone, Marco",20y 353d,43 (10-0-33 23.26%),13 (0.30),←,
30,"Redden, Jack",24y 256d,129 (44-1-84 34.50%),52 (0.40),←,
5,"Robinson, Mitch",26y 76d,119 (54-1-64 45.80%),67 (0.56),19 (3-0-16 15.79%),9 (0.47)
38,"Rockliff, Tom",25y 181d,115 (38-0-77 33.04%),55 (0.48),←,
28,"Taylor, Lewis",20y 186d,42 (10-0-32 23.81%),26 (0.62),←,
13,"West, Trent",27y 309d,66 (45-0-21 68.18%),28 (0.42),12 (3-0-9 25.00%),5 (0.42)
15,"Zorko, Dayne",26y 194d,79 (28-0-51 35.44%),77 (0.97),←,
Totals,Totals,24y 20d,1579 (594-12-973 37.62%),793 (0.50),,
C,"Leppitsch, Justin",39y 325d,42 (10-0-32 23.81%),,←,
