Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
5,"Boyd, Matthew",27y 318d,153 (78-2-73 51.63%),55 (0.36),←,
17,"Cooney, Adam",24y 284d,150 (79-2-69 53.33%),134 (0.89),←,
4,"Cross, Daniel",27y 103d,148 (74-3-71 51.01%),26 (0.18),←,
13,"Giansiracusa, Daniel",28y 122d,183 (85-4-94 47.54%),189 (1.03),←,
9,"Gilbee, Lindsay",29y 3d,179 (91-2-86 51.40%),105 (0.59),←,
1,"Grant, Jarrad",21y 5d,12 (7-0-5 58.33%),12 (1.00),←,
16,"Griffen, Ryan",23y 349d,111 (64-1-46 58.11%),63 (0.57),←,
28,"Hall, Barry",33y 153d,265 (135-3-127 51.51%),665 (2.51),15 (9-0-6 60.00%),54 (3.60)
40,"Harbrow, Jarrod",21y 358d,63 (36-1-26 57.94%),21 (0.33),←,
25,"Hargrave, Ryan",28y 350d,176 (85-4-87 49.43%),35 (0.20),←,
7,"Higgins, Shaun",22y 129d,64 (35-1-28 55.47%),76 (1.19),←,
15,"Hudson, Ben",31y 137d,117 (72-1-44 61.97%),12 (0.10),62 (40-1-21 65.32%),6 (0.10)
6,"Johnson, Brad",33y 358d,355 (172-7-176 49.44%),553 (1.56),←,
36,"Lake, Brian",28y 134d,162 (79-2-81 49.38%),22 (0.14),←,
38,"Morris, Dale",27y 194d,126 (74-2-50 59.52%),2 (0.02),←,
2,"Murphy, Robert",28y 32d,179 (81-4-94 46.37%),145 (0.81),←,
42,"Picken, Liam",23y 344d,33 (21-0-12 63.64%),13 (0.39),←,
23,"Roughead, Jordan",19y 250d,3 (2-0-1 66.67%),3 (1.00),←,
18,"Stack, Brennan",22y 46d,11 (8-0-3 72.73%),14 (1.27),←,
14,"Ward, Callan",20y 92d,30 (19-0-11 63.33%),20 (0.67),←,
12,"Williams, Tom",23y 359d,46 (26-1-19 57.61%),1 (0.02),←,
29,"Wood, Easton",20y 310d,6 (4-0-2 66.67%),,←,
Totals,Totals,25y 318d,2572 (1327-40-1205 51.59%),2166 (0.84),,
C,"Eade, Rodney",52y 98d,285 (156-4-125 55.44%),,133 (75-2-56 57.14%),
