North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
5,"Anderson, Stuart",21y 362d,30 (21-0-9 70.00%),6 (0.20),←,
11,"Archer, Glenn",23y 91d,84 (50-0-34 59.52%),53 (0.63),←,
12,"Blakey, John",29y 335d,212 (100-0-112 47.17%),67 (0.32),77 (48-0-29 62.34%),29 (0.38)
18,"Carey, Wayne",25y 27d,135 (79-0-56 58.52%),343 (2.54),←,
27,"Crocker, Darren",29y 89d,141 (67-1-73 47.87%),99 (0.70),←,
25,"Daniltchenko, Jason",20y 295d,20 (14-0-6 70.00%),14 (0.70),←,
28,"Dwyer, Anthony",26y 174d,28 (12-0-16 42.86%),26 (0.93),←,
6,"Fairley, Ian",31y 279d,205 (107-2-96 52.68%),148 (0.72),←,
17,"Freeborn, Glenn",23y 138d,20 (14-0-6 70.00%),11 (0.55),←,
34,"King, David",24y 108d,53 (34-0-19 64.15%),13 (0.25),←,
7,"Laidley, Dani",29y 88d,127 (76-1-50 60.24%),13 (0.10),75 (47-0-28 62.67%),2 (0.03)
4,"Martyn, Mick",27y 297d,163 (88-1-74 54.29%),14 (0.09),←,
31,"McKernan, Corey",22y 187d,58 (39-0-19 67.24%),57 (0.98),←,
22,"Roberts, Mark",30y 361d,153 (74-0-79 48.37%),128 (0.84),76 (48-0-28 63.16%),109 (1.43)
3,"Rock, Anthony",25y 268d,124 (73-0-51 58.87%),101 (0.81),←,
2,"Schwass, Wayne",27y 209d,151 (80-0-71 52.98%),87 (0.58),←,
8,"Scott, Robert",27y 114d,168 (99-1-68 59.23%),189 (1.13),36 (24-0-12 66.67%),25 (0.69)
24,"Sholl, Craig",28y 176d,140 (79-0-61 56.43%),35 (0.25),←,
37,"Simpson, Adam",20y 128d,14 (11-0-3 78.57%),10 (0.71),←,
10,"Stevens, Anthony",24y 357d,119 (68-0-51 57.14%),59 (0.50),←,
30,"Welsh, Scott",17y 199d,1 (1-0-0 100.00%),,←,
Totals,Totals,25y 239d,2146 (1186-6-954 55.27%),1473 (0.69),,
C,"Pagan, Denis",48y 273d,82 (52-0-30 63.41%),,←,
