Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
14,"Bird, Craig",13,4,7,20,2,,,5.0,,3.0,3.0,3.0,1.0,2.0,,7.0,13.0,1.0,1.0,,,,90.0
24,"Bolton, Jude",9,4,7,16,,,,2.0,1.0,4.0,1.0,2.0,1.0,,,9.0,8.0,1.0,,1.0,,,82.0
13,"Everitt, Andrejs",8,5,7,15,1,1.0,,2.0,2.0,3.0,,3.0,1.0,2.0,,3.0,13.0,,,,1.0,,86.0
39,"Grundy, Heath",7,2,9,16,,,,,1.0,1.0,,4.0,2.0,1.0,,6.0,10.0,,,5.0,,,94.0
4,"Hannebery, Dan",12,1,14,26,,1.0,,1.0,,3.0,4.0,,2.0,,,13.0,13.0,,,,,,86.0
33 ↑,"Jack, Brandon",7,,3,10,4,1.0,,4.0,,1.0,,1.0,2.0,1.0,,5.0,5.0,,,2.0,,,66.0
15,"Jack, Kieren",17,,14,31,1,1.0,,2.0,,10.0,7.0,1.0,,1.0,3.0,15.0,16.0,,,1.0,,3.0,87.0
12,"Kennedy, Josh",4,1,29,33,,,,2.0,,2.0,12.0,2.0,2.0,,,20.0,13.0,,,1.0,,1.0,86.0
11,"Lamb, Jed",3,1,7,10,1,1.0,,4.0,,,,3.0,,1.0,,4.0,7.0,,,,,,70.0
9,"Malceski, Nick",25,5,4,29,,1.0,,1.0,8.0,7.0,1.0,6.0,,1.0,,3.0,26.0,1.0,,1.0,6.0,,83.0
21,"McGlynn, Ben",3,,6,9,,,,2.0,,3.0,,1.0,,,,4.0,5.0,,,,1.0,,83.0
3,"McVeigh, Jarrad",22,7,11,33,1,2.0,,2.0,2.0,7.0,,,1.0,,2.0,6.0,26.0,,1.0,3.0,,,96.0
6,"Mitchell, Tom",12,2,15,27,1,2.0,,6.0,1.0,3.0,3.0,4.0,,,,10.0,16.0,,1.0,,1.0,1.0,84.0
41,"Mumford, Shane",1,1,11,12,,1.0,31.0,5.0,,,2.0,1.0,,,,8.0,4.0,,,3.0,,,88.0
5,"OKeefe, Ryan",15,6,13,28,1,,,8.0,3.0,5.0,7.0,1.0,1.0,,,15.0,13.0,,,2.0,3.0,1.0,91.0
26,"Parker, Luke",10,2,7,17,1,1.0,,3.0,,5.0,2.0,,1.0,,,7.0,11.0,1.0,2.0,1.0,,1.0,75.0
38,"Pyke, Mike",5,1,3,8,1,1.0,21.0,1.0,,1.0,2.0,4.0,,2.0,,5.0,1.0,1.0,1.0,1.0,,,91.0
43,"Rampe, Dane",7,,8,15,,,,4.0,2.0,3.0,,1.0,2.0,1.0,,6.0,8.0,,,4.0,,1.0,83.0
20 ↓,"Reid, Sam",,1,3,3,,,,,,,,,,,,,3.0,,,,,,3.0
25,"Richards, Ted",6,7,7,13,,,,2.0,1.0,,,2.0,,1.0,,4.0,9.0,1.0,,7.0,,,100.0
40,"Smith, Nick",2,3,8,10,,,,2.0,,,1.0,,,,,2.0,9.0,,,2.0,,,89.0
8,"Tippett, Kurt",10,7,5,15,2,4.0,1.0,1.0,,1.0,,,,,,4.0,11.0,1.0,5.0,,,1.0,88.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,198,60,198,396,16,20.0,53.0,59.0,21.0,62.0,45.0,39.0,16.0,13.0,5.0,156.0,240.0,7.0,11.0,34.0,12.0,9.0,
Opposition,Opposition,215,125,140,355,13,7.0,33.0,61.0,42.0,36.0,25.0,40.0,13.0,16.0,1.0,117.0,234.0,14.0,11.0,39.0,27.0,8.0,
