Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Bowden, Joel",15,8,10,25,,,,5.0,4.0,,,,1.0,,,7.0,17.0,,,4.0,,,100.0
3,"Deledio, Brett",5,4,4,9,1,2.0,,3.0,3.0,,,3.0,2.0,2.0,,7.0,2.0,2.0,2.0,1.0,2.0,,100.0
10,"Edwards, Shane",4,2,5,9,1,1.0,,3.0,,1.0,1.0,2.0,1.0,2.0,,4.0,5.0,,,,,,68.0
41,"Foley, Nathan",12,5,14,26,,,,6.0,2.0,3.0,4.0,3.0,1.0,2.0,,10.0,17.0,,,2.0,8.0,,81.0
43,"Howat, Cameron",8,4,6,14,,,,3.0,1.0,2.0,1.0,3.0,,1.0,,3.0,11.0,,,1.0,1.0,,56.0
23,"Jackson, Daniel",11,6,4,15,1,,,3.0,,5.0,3.0,2.0,,1.0,,9.0,7.0,,1.0,1.0,,,87.0
17,"Johnson, Kane",16,11,6,22,,,4.0,7.0,3.0,5.0,3.0,2.0,2.0,,,3.0,19.0,1.0,,2.0,,,81.0
46,"King, Jake",15,10,5,20,,,,1.0,5.0,2.0,,1.0,,,,4.0,15.0,,,5.0,1.0,,94.0
18,"Kingsley, Kent",6,6,4,10,1,,,1.0,,2.0,,3.0,,2.0,,2.0,8.0,,3.0,,,2.0,77.0
1,"Newman, Chris",9,4,4,13,,,,3.0,,,1.0,1.0,1.0,,,1.0,12.0,,,1.0,2.0,,92.0
26,"Pattison, Adam",7,5,9,16,,2.0,11.0,1.0,1.0,2.0,1.0,5.0,1.0,4.0,,5.0,13.0,,,2.0,,,75.0
15,"Pettifer, Kayne",12,6,5,17,1,,,2.0,,7.0,,4.0,2.0,1.0,,7.0,10.0,,2.0,1.0,,2.0,93.0
6,"Polak, Graham",4,3,7,11,,,4.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,,4.0,7.0,1.0,,7.0,,,100.0
14,"Polo, Dean",4,3,3,7,,,,,,,,,1.0,,,3.0,5.0,,,2.0,,,56.0
4,"Raines, Andrew",8,8,10,18,,,,2.0,5.0,1.0,,4.0,,1.0,,1.0,18.0,1.0,,,2.0,,77.0
12,"Richardson, Matthew",12,7,2,14,2,2.0,,1.0,,4.0,,,2.0,,,9.0,6.0,2.0,3.0,1.0,,1.0,100.0
25,"Schulz, Jay",3,4,3,6,1,,,,,1.0,,,,,,1.0,6.0,,1.0,1.0,,,81.0
30,"Tambling, Richard",8,4,2,10,2,1.0,,3.0,,2.0,,1.0,1.0,,1.0,4.0,6.0,,2.0,1.0,,,71.0
36,"Thursfield, Will",1,2,3,4,,,1.0,2.0,2.0,,1.0,1.0,,1.0,,2.0,2.0,,,10.0,,,100.0
32,"Tivendale, Greg",10,5,9,19,,,,4.0,2.0,2.0,3.0,2.0,,1.0,,6.0,14.0,,,,,1.0,75.0
21,"Tuck, Shane",11,7,5,16,,,2.0,3.0,,3.0,4.0,2.0,1.0,,,3.0,10.0,,,2.0,1.0,1.0,68.0
35,"White, Matt",11,8,4,15,,,,1.0,4.0,1.0,,3.0,,2.0,,2.0,14.0,,,4.0,2.0,,66.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,192,122,124,316,10,13.0,22.0,56.0,34.0,44.0,23.0,44.0,17.0,21.0,1.0,97.0,224.0,7.0,14.0,48.0,19.0,7.0,
Opposition,Opposition,192,112,108,300,10,13.0,29.0,55.0,26.0,45.0,23.0,42.0,21.0,17.0,5.0,100.0,202.0,5.0,18.0,43.0,16.0,9.0,
