Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
4,"Ah Chee, Callum",25y 301d,111 (58-0-53 52.25%),45 (0.41),66 (50-0-16 75.76%),21 (0.32)
31,"Andrews, Harris",26y 238d,180 (84-0-96 46.67%),10 (0.06),←,
33,"Bailey, Zac",23y 317d,112 (73-0-39 65.18%),114 (1.02),←,
7,"Berry, Jarrod",25y 182d,127 (70-0-57 55.12%),58 (0.46),←,
23,"Cameron, Charlie",29y 32d,196 (125-1-70 64.03%),345 (1.76),123 (78-0-45 63.41%),258 (2.10)
3,"Daniher, Joe",29y 155d,171 (82-1-88 48.25%),321 (1.88),63 (42-0-21 66.67%),130 (2.06)
5,"Dunkley, Josh",26y 209d,134 (78-0-56 58.21%),67 (0.50),18 (13-0-5 72.22%),2 (0.11)
28,"Fletcher, Jaspa",19y 163d,8 (6-0-2 75.00%),3 (0.38),←,
32,"Fort, Darcy",30y,33 (24-0-9 72.73%),16 (0.48),25 (19-0-6 76.00%),10 (0.40)
19,"Gunston, Jack",31y 294d,241 (146-1-94 60.79%),452 (1.88),16 (10-0-6 62.50%),22 (1.38)
30,"Hipwood, Eric",25y 327d,147 (77-0-70 52.38%),223 (1.52),←,
35,"Lester, Ryan",30y 345d,174 (76-0-98 43.68%),46 (0.26),←,
11,"McCarthy, Lincoln",29y 288d,138 (97-0-41 70.29%),151 (1.09),109 (74-0-35 67.89%),126 (1.16)
6,"McCluggage, Hugh",25y 156d,149 (83-0-66 55.70%),91 (0.61),←,
26,"McKenna, Conor",27y 131d,99 (49-1-49 50.00%),26 (0.26),20 (14-0-6 70.00%),6 (0.30)
9,"Neale, Lachie",30y 74d,240 (135-0-105 56.25%),115 (0.48),105 (70-0-35 66.67%),48 (0.46)
40,"Payne, Jack",23y 295d,46 (28-0-18 60.87%),2 (0.04),←,
20,"Prior, Jaxon",22y 63d,34 (25-0-9 73.53%),11 (0.32),←,
16,"Rayner, Cam",23y 289d,107 (64-0-43 59.81%),97 (0.91),←,
2,"Robertson, Deven",22y 37d,35 (22-0-13 62.86%),8 (0.23),←,
37,"Starcevich, Brandon",24y 13d,91 (62-0-29 68.13%),6 (0.07),←,
44,"Wilmot, Darcy",19y 218d,23 (16-0-7 69.57%),5 (0.22),←,
15,"Zorko, Dayne",34y 178d,244 (111-0-133 45.49%),222 (0.91),←,
Totals,Totals,26y 155d,2840 (1591-4-1245 56.02%),2434 (0.86),,
C,"Fagan, Chris",62y 44d,156 (87-0-69 55.77%),,←,
