Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
3,"Bairstow, Mark",24,3,10,34,1,1.0,,,,,,,,3.0,,,,,,,,,
27,"Bews, Andrew",8,3,9,17,,,,,,,,,,,,,,,,,,,
30,"Bourke, Damian",3,6,5,8,,,31.0,,,,,,,,2.0,,,,,,,,
40,"Brown, Paul",13,5,6,19,1,,,3.0,,,,,,1.0,,,,,,,,,
16,"Brownless, Bill",11,10,3,14,6,4.0,,,,,,,2.0,2.0,,,,,,,,,
7,"Couch, Paul",11,2,10,21,1,,1.0,5.0,,,,,1.0,,,,,,,,,,
28,"Darcy, Tim",1,2,5,6,,,,,,,,,,,,,,,,,,,
33,"Forssman, Darren",13,4,10,23,1,,,2.0,,,,,2.0,1.0,,,,,,,,,
29,"Hinkley, Ken",22,7,10,32,1,,,,,,,,1.0,1.0,1.0,,,,,,,,
32,"Hocking, Garry",17,4,15,32,3,2.0,,2.0,,,,,2.0,4.0,3.0,,,,,,,,
1,"Hocking, Steve",5,1,6,11,,,,2.0,,,,,1.0,1.0,,,,,,,,,
21,"Mansfield, Michael",15,7,5,20,4,1.0,,1.0,,,,,,3.0,,,,,,,,,
43,"Merriman, Russell",20,6,6,26,4,1.0,,1.0,,,,,,4.0,,,,,,,,,
22,"Neeld, Mark",5,,2,7,,,,,,,,,1.0,4.0,,,,,,,,,
20,"Rogers, Andrew",8,3,2,10,,,,3.0,,,,,1.0,,,,,,,,,,
23,"Schulze, Michael",3,2,6,9,,,,1.0,,,,,1.0,,,,,,,,,,
8,"Scott, Robert",13,3,9,22,2,,,1.0,,,,,2.0,2.0,,,,,,,,,
37,"Simpson, Sean",24,4,4,28,,1.0,,2.0,,,,,2.0,1.0,,,,,,,,,
26,"Stoneham, Barry",21,11,2,23,3,1.0,3.0,1.0,,,,,3.0,2.0,,,,,,,,,
45,"Wills, Andrew",5,2,,5,,,,,,,,,,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,242,85,125,367,27,15.0,35.0,24.0,,,,,19.0,29.0,6.0,,,,,,,,
Opposition,Opposition,185,51,105,290,14,9.0,15.0,20.0,,,,,29.0,19.0,,,,,,,,,
