Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
30,"Atkins, Tom",27y 277d,96 (66-0-30 68.75%),15 (0.16),←,
24,"Bews, Jed",29y 190d,163 (102-2-59 63.19%),16 (0.10),←,
46,"Blicavs, Mark",32y 86d,241 (161-2-78 67.22%),61 (0.25),←,
12,"Bowes, Jack",25y 147d,91 (26-1-64 29.12%),16 (0.18),8 (5-0-3 62.50%),2 (0.25)
4,"Bruhn, Tanner",21y 26d,41 (15-0-26 36.59%),19 (0.46),11 (4-0-7 36.36%),8 (0.73)
5,"Cameron, Jeremy",30y 82d,224 (114-3-107 51.56%),570 (2.54),53 (37-0-16 69.81%),143 (2.70)
45,"Close, Brad",24y 327d,68 (49-0-19 72.06%),56 (0.82),←,
16,"De Koning, Sam",22y 116d,34 (26-0-8 76.47%),1 (0.03),←,
22,"Duncan, Mitch",32y 12d,266 (192-1-73 72.37%),178 (0.67),←,
39,"Guthrie, Zach",24y 357d,68 (45-1-22 66.91%),8 (0.12),←,
26,"Hawkins, Tom",34y 336d,341 (242-2-97 71.26%),767 (2.25),←,
38,"Henry, Jack",24y 297d,112 (76-0-36 67.86%),23 (0.21),←,
36,"Henry, Oliver",20y 328d,38 (21-0-17 55.26%),48 (1.26),13 (7-0-6 53.85%),20 (1.54)
9,"Holmes, Max",20y 297d,42 (29-0-13 69.05%),19 (0.45),←,
8,"Kolodjashnij, Jake",27y 317d,166 (112-2-52 68.07%),3 (0.02),←,
32,"Miers, Gryan",24y 84d,97 (66-0-31 68.04%),74 (0.76),←,
42,"OConnor, Mark",26y 156d,101 (68-0-33 67.33%),6 (0.06),←,
23,"Rohan, Gary",32y 15d,186 (127-1-58 68.55%),205 (1.10),80 (57-0-23 71.25%),109 (1.36)
7,"Smith, Isaac",34y 174d,272 (188-1-83 69.30%),202 (0.74),62 (44-0-18 70.97%),37 (0.60)
1,"Stanley, Rhys",32y 203d,188 (109-1-78 58.24%),105 (0.56),130 (88-1-41 68.08%),65 (0.50)
18,"Stengle, Tyson",24y 246d,51 (30-0-21 58.82%),79 (1.55),35 (25-0-10 71.43%),64 (1.83)
44,"Stewart, Tom",30y 99d,139 (94-0-45 67.63%),4 (0.03),←,
2,"Tuohy, Zach",33y 194d,263 (142-2-119 54.37%),92 (0.35),143 (94-1-48 66.08%),52 (0.36)
Totals,Totals,27y 269d,3288 (2100-19-1169 63.87%),2567 (0.78),,
C,"Scott, Chris",47y 50d,300 (207-2-91 69.33%),,←,
