Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
27,"Bytel, Jack",24y 78d,24 (12-0-12 50.00%),3 (0.13),2 (1-0-1 50.00%),
14,"Cameron, Darcy",28y 318d,84 (47-3-34 57.74%),55 (0.65),83 (47-3-33 58.43%),55 (0.66)
25,"Crisp, Jack",30y 242d,238 (128-4-106 54.62%),79 (0.33),220 (121-4-95 55.91%),69 (0.31)
7,"Daicos, Josh",25y 187d,115 (67-3-45 59.57%),63 (0.55),←,
35,"Daicos, Nick",21y 149d,59 (41-2-16 71.19%),35 (0.59),←,
43,"Dean, Charlie",22y 347d,4 (0-1-3 12.50%),,←,
17,"Frampton, Billy",27y 193d,50 (29-2-19 60.00%),19 (0.38),26 (19-2-5 76.92%),7 (0.27)
36,"Harrison, Harvey",20y 203d,10 (6-2-2 70.00%),8 (0.80),←,
23,"Hill, Bobby",24y 112d,77 (44-3-30 59.09%),82 (1.06),36 (27-2-7 77.78%),48 (1.33)
38,"Howe, Jeremy",33y 337d,242 (103-3-136 43.18%),99 (0.41),142 (81-3-58 58.10%),19 (0.13)
40,"Johnson, Ash",26y 238d,27 (18-0-9 66.67%),36 (1.33),←,
1,"Lipinski, Patrick",25y 319d,107 (64-2-41 60.75%),55 (0.51),51 (33-2-16 66.67%),25 (0.49)
18,"Macrae, Finlay",22y 79d,18 (6-0-12 33.33%),4 (0.22),←,
37,"Markov, Oleg",28y 23d,81 (43-0-38 53.09%),7 (0.09),30 (21-0-9 70.00%),2 (0.07)
4,"Maynard, Brayden",27y 254d,198 (106-4-88 54.55%),20 (0.10),←,
31,"McCreery, Beau",23y 42d,70 (43-2-25 62.86%),48 (0.69),←,
30,"Moore, Darcy",28y 127d,162 (86-4-72 54.32%),67 (0.41),←,
9,"Noble, John",27y 67d,102 (60-3-39 60.29%),8 (0.08),←,
45,"Parker, Wil",22y 2d,2 (0-1-1 25.00%),,←,
3,"Quaynor, Isaac",24y 137d,97 (56-2-39 58.76%),3 (0.03),←,
8,"Schultz, Lachie",26y 183d,101 (48-3-50 49.01%),114 (1.13),11 (5-2-4 54.55%),13 (1.18)
22,"Sidebottom, Steele",33y 150d,320 (193-6-121 61.25%),190 (0.59),←,
33,"Sullivan, Lachlan",26y 249d,5 (3-1-1 70.00%),2 (0.40),←,
Totals,Totals,26y 64d,2193 (1203-51-939 54.86%),997 (0.45),,
C,"McRae, Craig",50y 252d,63 (44-2-17 71.43%),,←,
