West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
16,"Adkins, Damien",10,5,2,12,1,,,,,7.0,,1.0,1.0,1.0,,4.0,8.0,1.0,,1.0,3.0,,56.0
6,"Banfield, Drew",10,8,8,18,1,,,,2.0,2.0,,1.0,,,,4.0,14.0,1.0,1.0,2.0,1.0,,82.0
10,"Braun, Michael",9,7,10,19,1,,,1.0,,3.0,2.0,3.0,1.0,,,4.0,15.0,,,2.0,,1.0,82.0
26,"Butler, Sam",4,3,3,7,,,,3.0,1.0,2.0,1.0,,,,,2.0,5.0,1.0,,,,,61.0
17,"Chick, Daniel",6,3,5,11,,,,2.0,3.0,1.0,,4.0,1.0,2.0,,5.0,5.0,,,4.0,,,82.0
20,"Cox, Dean",4,3,5,9,,,23.0,1.0,1.0,,1.0,6.0,,4.0,,3.0,6.0,,,2.0,,1.0,90.0
7,"Fletcher, Chad",13,7,16,29,,,,1.0,,1.0,6.0,2.0,,1.0,3.0,13.0,15.0,,,5.0,2.0,,85.0
23,"Glass, Darren",2,7,7,9,,,,2.0,2.0,,,,,,,3.0,7.0,1.0,,6.0,,,100.0
29,"Hansen, Ashley",1,,1,2,,1.0,,,,1.0,,,,,,,1.0,,,,,1.0,26.0
39,"Hunter, Adam",11,9,5,16,,,,3.0,2.0,1.0,,,1.0,,,5.0,11.0,4.0,,5.0,2.0,,87.0
18,"Jones, Rowan",12,8,6,18,,,,5.0,1.0,4.0,2.0,,1.0,,,6.0,11.0,2.0,,2.0,,,100.0
3,"Judd, Chris",16,,6,22,1,,1.0,1.0,1.0,9.0,8.0,3.0,1.0,1.0,,12.0,9.0,,,,3.0,,86.0
4,"Kerr, Daniel",16,5,10,26,,1.0,,5.0,2.0,2.0,3.0,4.0,1.0,1.0,,11.0,19.0,,,1.0,,1.0,68.0
21,"Lynch, Quinten",11,6,5,16,1,,,,3.0,6.0,,1.0,,,,7.0,7.0,1.0,,2.0,2.0,1.0,100.0
33,"Matera, Phillip",9,1,2,11,3,2.0,,1.0,,,,2.0,,,,7.0,4.0,,1.0,,,,100.0
2,"McDougall, Andrew",12,6,1,13,3,1.0,2.0,1.0,,3.0,,3.0,,2.0,,6.0,7.0,2.0,3.0,2.0,,1.0,95.0
5,"Morrison, Chad",18,7,9,27,2,,,2.0,5.0,2.0,2.0,1.0,,,2.0,7.0,20.0,,1.0,1.0,3.0,,100.0
28,"Sampi, Ashley",9,4,4,13,3,2.0,1.0,5.0,,2.0,1.0,4.0,1.0,1.0,,7.0,6.0,,2.0,2.0,1.0,,95.0
14,"Seaby, Mark",4,5,8,12,2,,13.0,,,,1.0,1.0,1.0,,,4.0,8.0,1.0,3.0,2.0,,,87.0
22,"Waters, Beau",8,3,4,12,,,,1.0,3.0,1.0,,2.0,,1.0,,4.0,10.0,,,2.0,1.0,,68.0
44,"Wirrpanda, David",20,1,5,25,,,,4.0,12.0,1.0,2.0,1.0,,,1.0,7.0,15.0,,,4.0,4.0,,88.0
13,"Wooden, Josh",10,4,8,18,,,,2.0,,4.0,5.0,2.0,1.0,,,7.0,11.0,,,1.0,3.0,3.0,62.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,215,102,130,345,18,9.0,40.0,40.0,38.0,52.0,34.0,41.0,10.0,14.0,6.0,128.0,214.0,14.0,11.0,46.0,25.0,9.0,
Opposition,Opposition,181,72,135,316,10,13.0,21.0,37.0,36.0,49.0,31.0,37.0,14.0,10.0,,120.0,193.0,8.0,10.0,38.0,24.0,4.0,
