Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
19,"Bennett, Darren",25y 102d,21 (13-0-8 61.90%),63 (3.00),17 (12-0-5 70.59%),56 (3.29)
4,"Campbell, Tony",22y 251d,51 (23-0-28 45.10%),39 (0.76),←,
25,"Eishold, Simon",23y 26d,41 (30-0-11 73.17%),20 (0.49),←,
21,"Febey, Steven",20y 245d,36 (23-0-13 63.89%),5 (0.14),←,
14,"Grinter, Rod",24y 330d,82 (43-0-39 52.44%),29 (0.35),←,
10,"Hughes, Danny",26y 138d,109 (54-0-55 49.54%),16 (0.15),←,
9,"Johnson, Alan",33y 152d,129 (64-0-65 49.61%),90 (0.70),←,
16,"Lovell, Andy",19y 267d,26 (16-0-10 61.54%),28 (1.08),←,
17,"Lovett, Brett",23y 336d,78 (49-0-29 62.82%),6 (0.08),←,
3,"Lyon, Garry",22y 220d,79 (48-0-31 60.76%),116 (1.47),←,
34,"Newport, Stephen",24y 167d,87 (46-0-41 52.87%),52 (0.60),←,
29,"Obst, Andrew",25y 245d,4 (4-0-0 100.00%),1 (0.25),←,
41,"Rohde, Peter",25y 153d,71 (47-0-24 66.20%),10 (0.14),25 (13-0-12 52.00%),4 (0.16)
5,"Spalding, Earl",25y 41d,68 (44-0-24 64.71%),34 (0.50),←,
18,"Stretch, Steven",26y 106d,94 (54-0-40 57.45%),30 (0.32),←,
11,"Stynes, Jim",23y 363d,67 (44-0-23 65.67%),66 (0.99),←,
15,"Tingay, Stephen",19y 251d,16 (12-0-4 75.00%),6 (0.38),←,
12,"Viney, Todd",24y 22d,38 (22-0-16 57.89%),17 (0.45),←,
7,"Wilson, Brian",28y 203d,193 (91-1-101 47.41%),224 (1.16),145 (68-0-77 46.90%),202 (1.39)
8,"Yeats, Graeme",25y 212d,97 (55-0-42 56.70%),26 (0.27),←,
Totals,Totals,24y 210d,1387 (782-1-604 56.38%),878 (0.63),,
C,"Northey, John",46y 296d,123 (62-0-61 50.41%),,101 (56-0-45 55.45%),
