Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
36,"Amartey, Joel",8,6,5,13,1,1.0,2.0,,,7.0,3.0,1.0,,,,8.0,5.0,3.0,1.0,2.0,,1.0,77.0
22,"Blakey, Nick",14,3,10,24,,,,3.0,8.0,2.0,,4.0,2.0,2.0,,6.0,12.0,,,9.0,4.0,,82.0
47 ↓,"Buller, Jack",1,2,1,2,,,,2.0,,,,,,,,,2.0,,,1.0,,,55.0
16,"Campbell, Braeden",12,4,1,13,1,,,1.0,2.0,6.0,1.0,2.0,,,,2.0,11.0,,,1.0,,,80.0
7,"Cunningham, Harry",3,1,4,7,,,,3.0,2.0,,,,,,,3.0,4.0,,,2.0,,,84.0
13,"Florent, Oliver",7,4,8,15,,,,3.0,6.0,1.0,2.0,3.0,,3.0,,4.0,10.0,,,,,,92.0
42,"Fox, Robbie",3,2,8,11,,,,,2.0,2.0,,2.0,,2.0,,4.0,9.0,,,,,,77.0
10,"Francis, Aaron",10,5,2,12,,1.0,,1.0,2.0,2.0,,6.0,2.0,2.0,,5.0,8.0,1.0,1.0,6.0,,,84.0
21,"Gulden, Errol",19,5,8,27,2,1.0,,2.0,2.0,5.0,4.0,4.0,2.0,1.0,,8.0,19.0,,,1.0,,,89.0
9,"Hayward, Will",5,2,3,8,1,1.0,,3.0,,1.0,1.0,2.0,3.0,,,4.0,4.0,,1.0,3.0,,1.0,90.0
31,"Hickey, Tom",3,,10,13,,,34.0,,1.0,1.0,3.0,4.0,,2.0,,11.0,3.0,,,2.0,,1.0,75.0
44,"Lloyd, Jake",17,5,10,27,,,,1.0,6.0,1.0,,3.0,,1.0,,3.0,15.0,,,3.0,2.0,,81.0
27,"McInerney, Justin",7,2,4,11,1,1.0,,5.0,1.0,4.0,2.0,1.0,2.0,,,6.0,5.0,,,,,,81.0
2,"McLean, Hayden",5,2,5,10,,1.0,10.0,1.0,,2.0,,1.0,,,,3.0,7.0,,,3.0,,,79.0
43,"Melican, Lewis",5,3,3,8,,,,6.0,4.0,,,,,,,2.0,6.0,,,6.0,,,92.0
11,"Papley, Tom",7,2,3,10,1,,,2.0,,1.0,1.0,6.0,,2.0,,4.0,4.0,,1.0,1.0,,1.0,86.0
26,"Parker, Luke",16,3,8,24,1,1.0,,11.0,3.0,2.0,10.0,2.0,2.0,,2.0,14.0,10.0,,,5.0,,,89.0
24,"Rampe, Dane",12,3,5,17,,,,2.0,6.0,1.0,,4.0,1.0,2.0,,5.0,11.0,,,3.0,,,86.0
8,"Rowbottom, James",14,,9,23,1,,,11.0,2.0,6.0,6.0,8.0,3.0,3.0,,15.0,7.0,,,,,1.0,85.0
29,"Sheldrick, Angus",9,2,10,19,2,,,4.0,,5.0,4.0,5.0,1.0,,,9.0,10.0,1.0,,2.0,,,55.0
3 ↑,"Stephens, Dylan",2,,1,3,,,,3.0,2.0,,,2.0,,1.0,,1.0,2.0,,,,,,22.0
1,"Warner, Chad",12,4,6,18,,,,3.0,3.0,6.0,2.0,2.0,,,,8.0,9.0,1.0,,,1.0,,83.0
15,"Wicks, Sam",4,,3,7,1,,,4.0,,1.0,,3.0,,2.0,,2.0,3.0,,,,,1.0,77.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,195,60,127,322,12,9.0,46.0,71.0,52.0,56.0,39.0,65.0,18.0,23.0,2.0,127.0,176.0,6.0,4.0,50.0,7.0,6.0,
Opposition,Opposition,209,68,130,339,13,19.0,53.0,59.0,44.0,66.0,48.0,50.0,23.0,18.0,4.0,156.0,179.0,14.0,12.0,56.0,2.0,9.0,
